Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw
15:43:32.931,14.86,18.92,29.84,0.046,-0.031,0.718,-179.10,19.64,4.35
15:43:33.271,17.99,20.82,29.42,0.112,-0.033,0.689,-176.69,14.04,2.89
15:43:33.617,19.16,22.58,28.85,0.163,-0.016,0.649,171.61,0.55,3.08
15:43:33.965,18.24,22.59,28.79,0.162,0.033,0.640,165.38,-3.38,4.43
15:43:34.312,23.01,26.24,28.79,0.128,0.055,0.643,165.64,-11.87,4.38
15:43:34.651,20.38,23.37,29.51,0.098,0.048,0.663,164.87,-11.34,4.61
15:43:34.986,18.31,22.51,29.81,0.077,0.054,0.684,165.12,-16.44,5.29
15:43:35.325,26.64,30.66,29.52,0.081,0.063,0.691,167.58,-24.93,6.77
15:43:35.671,40.56,43.43,28.89,0.064,0.057,0.693,170.77,-19.89,4.12
15:43:36.021,21.29,24.22,28.61,0.015,0.049,0.667,172.82,-29.55,3.94
15:43:36.369,30.02,32.35,28.74,-0.039,0.055,0.652,176.68,-29.67,2.90
15:43:36.715,22.34,26.40,28.90,-0.084,0.049,0.634,-179.42,-26.45,-0.95
15:43:37.056,28.75,32.01,29.28,-0.101,0.022,0.635,-179.09,-13.89,0.57
15:43:37.393,30.14,34.19,29.70,-0.106,0.025,0.613,-175.92,-8.23,-2.08
15:43:37.740,21.49,24.95,28.82,-0.113,0.027,0.598,-170.04,-3.65,-1.56
15:43:38.076,23.36,26.56,29.73,-0.115,0.014,0.595,-164.82,-3.30,-5.03
15:43:38.412,19.99,23.35,29.82,-0.104,0.016,0.593,-163.46,0.41,-4.60
15:43:38.757,17.30,20.01,28.97,-0.105,0.022,0.607,-162.61,7.05,-3.30
15:43:39.101,21.86,25.89,29.03,-0.094,0.015,0.619,-161.61,12.31,-1.58
15:43:39.448,16.37,19.95,28.80,-0.090,0.005,0.628,-159.41,14.38,-0.32
15:43:39.785,29.50,34.27,29.70,-0.098,-0.001,0.635,-153.73,19.25,3.57
15:43:40.126,28.81,32.27,29.34,-0.113,-0.014,0.655,-154.00,20.57,2.13
15:43:40.478,19.33,21.40,28.39,-0.139,-0.014,0.677,-155.18,21.68,0.58
15:43:40.815,25.51,28.45,29.72,-0.142,-0.029,0.689,-155.45,23.10,0.71
15:43:41.158,19.66,23.00,29.14,-0.093,-0.044,0.700,-160.58,28.01,0.25
15:43:41.498,28.84,31.23,29.36,-0.062,-0.066,0.713,-164.00,25.94,1.22
15:43:41.836,19.58,27.51,29.57,-0.023,-0.065,0.702,-168.84,26.25,0.41
15:43:42.178,20.81,24.17,29.24,0.010,-0.049,0.694,-177.01,26.89,0.59
15:43:42.526,15.69,18.46,28.73,0.044,-0.036,0.685,176.77,26.58,2.30
15:43:42.865,21.82,25.09,29.53,0.055,-0.026,0.663,174.20,25.06,2.62
15:43:43.205,23.11,25.75,29.44,0.082,-0.020,0.640,173.06,24.81,4.68
15:43:43.554,16.64,21.85,28.65,0.107,-0.003,0.621,173.59,22.76,6.54
15:43:43.894,27.80,31.34,29.36,0.105,0.018,0.622,173.60,3.96,7.08
15:43:44.232,16.55,20.55,29.62,0.095,0.041,0.625,172.85,-7.80,8.89
15:43:44.570,22.97,26.04,29.60,0.064,0.042,0.636,168.08,-20.30,12.20
15:43:44.912,17.73,20.14,29.21,0.061,0.047,0.640,168.24,-15.51,12.79
15:43:45.254,28.47,30.76,29.29,0.055,0.063,0.651,168.78,-15.59,12.61
15:43:45.593,16.68,21.55,29.49,0.033,0.069,0.641,172.07,-17.73,15.75
15:43:45.932,19.45,23.51,29.52,-0.015,0.060,0.620,-179.57,-21.11,13.38
15:43:46.275,18.98,23.36,29.08,-0.053,0.038,0.596,-171.69,-21.93,9.84
15:43:46.624,34.70,43.89,28.68,-0.079,0.023,0.587,-166.92,-22.40,6.71
15:43:46.967,17.45,20.29,29.20,-0.095,0.011,0.582,-163.90,-18.56,4.08
15:43:47.310,27.26,31.79,29.15,-0.110,0.016,0.589,-166.98,-12.45,1.68
15:43:47.647,24.13,30.19,29.61,-0.116,0.018,0.586,-161.18,-6.71,1.54
15:43:48.007,15.38,17.40,27.83,-0.120,0.001,0.618,-164.76,-3.19,2.86
15:43:48.348,18.59,21.53,29.29,-0.131,-0.008,0.632,-165.51,-0.09,0.92
15:43:48.686,31.19,33.90,29.62,-0.145,-0.021,0.645,-162.12,7.31,-0.75
15:43:49.029,26.31,28.83,29.11,-0.142,-0.017,0.662,-165.04,24.48,-0.57
15:43:49.368,23.79,27.59,29.48,-0.129,-0.016,0.701,-164.31,26.79,1.09
15:43:49.719,18.97,22.46,28.51,-0.088,-0.067,0.745,-171.35,25.59,1.15
15:43:50.059,21.97,27.27,29.41,-0.023,-0.092,0.727,-171.90,31.03,1.89
15:43:50.410,18.56,22.30,28.48,0.024,-0.061,0.700,-175.11,34.50,2.29
15:43:50.746,18.64,23.46,29.83,0.054,-0.030,0.687,179.17,30.20,1.30
15:43:51.082,23.96,28.14,29.72,0.084,-0.009,0.663,174.06,26.24,2.74
15:43:51.422,16.52,19.74,29.45,0.106,0.001,0.661,169.24,25.92,4.72
15:43:51.769,19.87,23.68,28.83,0.109,0.009,0.642,166.41,23.21,4.74
15:43:52.118,15.34,17.81,28.66,0.105,0.023,0.624,172.38,2.11,7.66
15:43:52.459,15.90,19.50,29.31,0.094,0.046,0.627,175.75,-9.18,10.26
15:43:52.795,28.46,30.72,29.73,0.064,0.046,0.639,173.94,-18.80,12.03
15:43:53.131,16.69,21.56,29.78,0.039,0.040,0.643,175.69,-21.83,13.96
15:43:53.468,26.53,31.66,29.63,0.013,0.022,0.656,178.09,-22.53,12.36
15:43:53.806,26.68,29.29,29.63,-0.005,0.015,0.644,177.87,-24.41,10.42
15:43:54.150,26.37,28.97,29.06,-0.004,0.047,0.631,178.06,-22.61,12.22
15:43:54.494,21.79,26.36,29.10,-0.019,0.059,0.622,178.63,-21.17,12.19
15:43:54.831,20.44,23.89,29.61,-0.047,0.044,0.615,-179.65,-20.08,9.42
15:43:55.168,29.82,32.16,29.68,-0.059,0.028,0.605,-175.37,-19.35,7.22
15:43:55.512,27.04,30.57,29.10,-0.063,0.020,0.593,-168.83,-17.06,6.56
15:43:55.853,28.50,30.73,29.31,-0.068,0.020,0.592,-169.81,-13.40,5.86
15:43:56.189,29.91,34.23,29.75,-0.073,0.024,0.592,-165.98,-9.88,5.42
15:43:56.533,28.39,31.79,29.13,-0.072,0.017,0.595,-166.75,-9.53,5.05
15:43:56.872,19.70,23.96,29.43,-0.076,0.015,0.600,-164.91,-6.27,5.14
15:43:57.211,21.26,24.57,29.51,-0.076,0.012,0.608,-165.52,1.14,6.18
15:43:57.554,18.28,21.49,29.18,-0.071,0.006,0.623,-167.23,2.45,7.15
15:43:57.890,26.07,28.32,29.73,-0.061,0.001,0.637,-166.43,6.21,8.62
15:43:58.241,35.75,38.47,28.48,-0.048,-0.001,0.646,-165.21,8.93,7.39
15:43:58.586,27.94,29.97,29.06,-0.037,-0.009,0.671,-167.97,9.55,7.07
15:43:58.928,20.49,24.50,29.22,-0.033,-0.007,0.671,-167.77,8.33,6.31
15:43:59.264,20.62,23.93,29.73,-0.029,-0.000,0.678,-171.83,10.98,7.06
15:43:59.600,22.57,25.81,29.76,-0.031,-0.045,0.666,-168.18,5.23,4.47
15:43:59.943,21.44,25.78,29.15,-0.051,-0.130,0.667,-161.63,3.35,1.19
15:44:00.293,38.25,42.32,28.60,-0.040,-0.123,0.707,-167.91,6.78,-0.18
15:44:00.629,19.21,23.88,29.80,-0.026,-0.025,0.754,174.76,8.45,-1.00
15:44:00.971,17.93,19.87,29.18,-0.032,0.040,0.755,173.55,8.80,-1.09
15:44:01.313,14.51,18.20,29.27,-0.030,0.049,0.756,168.72,8.49,-0.03
15:44:01.651,19.10,22.89,29.55,-0.056,0.130,0.703,169.27,9.76,-2.66
15:44:01.987,16.75,19.47,29.80,-0.065,0.128,0.725,-175.57,6.93,-0.98
15:44:02.322,18.67,25.02,29.81,-0.050,0.026,0.733,-174.60,11.45,1.37
15:44:02.663,19.15,23.30,29.39,-0.114,-0.033,0.736,-167.05,4.90,-0.69
15:44:03.009,28.91,31.00,28.88,-0.139,-0.019,0.760,-166.77,8.15,-1.08
15:44:03.344,19.57,25.62,29.81,-0.111,0.002,0.789,-170.22,12.94,-2.38
15:44:03.682,18.99,22.54,29.64,-0.012,0.002,0.754,-168.94,27.77,2.31
15:44:04.031,20.78,24.69,28.64,0.129,0.027,0.667,-168.55,37.30,5.93
15:44:04.368,28.62,32.27,29.69,0.204,0.041,0.636,-173.92,29.99,7.82
15:44:04.705,19.23,30.73,29.67,0.202,0.023,0.655,-178.50,27.23,8.67
15:44:05.040,18.63,22.49,29.83,0.126,0.003,0.671,-178.98,5.42,10.60
15:44:05.376,23.53,26.17,29.80,0.034,0.001,0.660,-175.23,-8.78,9.83
15:44:05.715,20.54,22.88,29.42,0.000,0.000,0.000,0.00,0.00,0.00
15:44:06.051,24.96,27.63,29.82,-0.223,0.015,0.586,-165.69,-24.83,1.05
15:44:06.386,16.61,19.62,29.82,-0.251,-0.003,0.661,-174.48,-6.12,1.50
15:44:06.724,20.50,24.25,29.58,-0.139,-0.007,0.703,-172.37,4.05,2.66
15:44:07.065,19.11,22.20,29.31,-0.051,-0.006,0.707,-169.89,14.66,5.03
15:44:07.403,26.37,28.65,29.64,-0.025,-0.038,0.700,-171.27,18.40,3.91
15:44:07.745,19.37,22.25,29.19,-0.036,-0.153,0.673,-163.39,13.09,1.06
15:44:08.087,34.13,36.30,29.30,-0.041,-0.155,0.693,-174.67,20.61,0.54
15:44:08.431,15.57,18.90,29.08,-0.034,-0.047,0.719,172.65,22.30,-3.05
15:44:08.774,16.36,20.14,29.09,-0.031,0.057,0.719,164.59,22.58,-4.78
15:44:09.121,23.14,27.16,28.85,-0.033,0.165,0.685,163.33,14.76,-5.84
15:44:09.458,19.79,22.57,29.66,-0.038,0.178,0.702,173.87,15.93,-3.47
15:44:09.795,16.60,22.36,29.69,-0.047,0.046,0.749,179.72,17.34,-2.12
15:44:10.145,17.40,20.47,28.59,-0.046,-0.033,0.766,-175.56,16.73,2.92
15:44:10.485,22.55,26.45,29.39,-0.050,-0.034,0.844,-162.88,6.90,3.67
15:44:10.824,25.86,31.98,29.49,-0.044,-0.036,0.931,-174.48,15.40,3.89
15:44:11.160,27.48,30.02,29.73,-0.046,-0.004,0.968,178.34,20.51,2.25
15:44:11.498,23.34,31.13,29.60,-0.048,0.012,0.984,-179.26,18.61,2.04
15:44:11.857,21.35,23.33,27.85,-0.055,-0.023,0.966,-178.06,20.64,1.48
15:44:12.196,25.19,28.85,29.49,-0.057,-0.105,0.977,177.52,23.13,1.23
15:44:12.533,23.80,29.16,29.67,-0.080,-0.110,0.947,-178.19,31.11,-1.13
15:44:12.876,20.82,22.87,29.19,-0.061,-0.027,0.960,175.19,29.97,-4.27
15:44:13.212,24.48,28.07,29.75,-0.050,0.055,0.922,170.96,34.82,-7.09
15:44:13.549,16.31,19.67,29.65,-0.030,0.138,0.929,162.98,31.97,-6.78
15:44:13.887,23.60,27.77,29.64,-0.031,0.090,0.933,171.47,32.89,-3.73
15:44:14.222,19.82,24.65,29.79,-0.034,0.036,0.923,178.95,34.82,-1.09
15:44:14.560,21.73,25.41,29.66,-0.030,0.013,0.921,-178.16,36.71,3.82
15:44:14.898,24.66,29.52,29.58,-0.029,0.005,0.922,-178.73,35.95,2.92
15:44:15.237,28.10,31.81,29.46,0.006,0.017,0.880,-177.80,38.20,4.34
15:44:15.574,19.70,24.73,29.65,0.076,0.035,0.754,-173.75,28.44,2.71
15:44:15.911,17.51,22.35,29.65,0.138,0.043,0.694,-176.11,23.73,4.28
15:44:16.254,18.15,21.68,29.21,0.159,0.016,0.662,176.72,-3.48,6.45
15:44:16.590,24.01,26.96,29.70,0.097,0.001,0.669,177.67,-12.08,6.25
15:44:16.928,18.11,22.37,29.59,0.016,-0.008,0.672,175.41,-15.73,6.49
15:44:17.264,17.85,21.02,29.81,-0.024,-0.002,0.656,173.22,-20.98,5.79
15:44:17.599,26.96,30.80,29.82,-0.023,-0.002,0.658,174.47,-23.67,5.97
15:44:17.937,24.28,28.35,29.60,-0.020,-0.001,0.652,174.73,-23.68,6.29
15:44:18.276,28.56,31.62,29.52,-0.018,-0.001,0.653,174.97,-25.27,6.36
15:44:18.616,19.18,22.67,29.42,-0.020,-0.001,0.653,175.46,-24.50,6.41
15:44:18.956,28.09,31.82,29.41,-0.020,0.000,0.650,176.40,-24.96,6.05
15:44:19.293,19.17,24.31,29.70,-0.022,-0.004,0.647,176.90,-24.73,6.21
15:44:19.631,27.71,31.15,29.65,-0.023,-0.002,0.655,176.77,-23.10,5.47
15:44:19.972,21.63,25.84,29.25,-0.020,-0.004,0.650,176.78,-24.99,5.90
15:44:20.310,29.74,33.10,29.53,-0.019,-0.003,0.649,175.87,-24.04,6.61
15:44:20.649,31.67,34.57,29.54,-0.021,-0.004,0.654,174.92,-23.07,6.17
15:44:20.992,21.94,25.67,29.16,-0.021,-0.004,0.646,176.08,-26.24,5.49
15:44:21.334,31.97,35.58,29.25,-0.021,-0.004,0.646,177.17,-25.35,5.40
15:44:21.673,21.94,25.34,29.46,-0.021,-0.003,0.647,175.45,-26.48,5.47
15:44:22.016,20.97,26.08,29.18,-0.020,-0.003,0.650,174.88,-25.07,5.93
15:44:22.353,19.12,23.84,29.67,-0.016,-0.001,0.646,174.87,-26.65,5.67
15:44:22.689,22.24,27.05,29.80,-0.016,-0.005,0.651,176.52,-25.57,4.99
15:44:23.034,30.90,34.25,28.96,-0.011,-0.002,0.654,175.96,-25.48,5.60
15:44:23.372,28.82,30.92,29.58,-0.010,-0.003,0.657,177.37,-25.72,4.70
15:44:23.711,21.79,25.29,29.53,-0.007,-0.002,0.656,176.12,-26.31,5.63
15:44:24.055,28.37,31.38,29.00,-0.013,-0.005,0.659,175.56,-26.40,5.11
15:44:24.406,23.69,27.66,28.53,-0.013,-0.007,0.658,176.52,-27.71,5.11
15:44:24.746,22.21,26.06,29.45,-0.014,-0.008,0.662,175.47,-26.87,5.53
15:44:25.095,32.08,35.21,28.63,-0.020,-0.004,0.652,174.07,-26.36,7.16
15:44:25.437,26.11,30.16,29.19,-0.020,0.003,0.655,172.22,-25.31,7.86
15:44:25.785,16.40,22.27,28.79,-0.019,0.003,0.660,172.39,-27.23,7.66
15:44:26.122,19.35,23.63,29.68,-0.019,0.003,0.660,172.39,-27.23,7.66
15:44:26.457,17.30,23.11,29.83,-0.019,0.002,0.657,173.41,-27.63,7.23
15:44:26.797,26.98,31.38,29.36,-0.021,0.002,0.661,172.62,-27.44,6.80
15:44:27.133,20.30,24.47,29.81,-0.021,0.002,0.662,173.76,-28.21,6.80
15:44:27.471,20.62,24.42,29.61,-0.022,0.002,0.661,172.60,-27.55,6.81
15:44:27.807,29.13,32.44,29.73,-0.023,0.002,0.661,172.13,-28.52,6.80
15:44:28.146,17.37,21.78,29.49,-0.025,0.004,0.657,173.50,-28.67,6.49
15:44:28.485,22.78,29.46,29.49,-0.025,0.004,0.652,172.42,-27.62,6.82
15:44:28.823,20.91,30.04,29.62,-0.025,0.004,0.658,173.11,-26.55,6.42
15:44:29.161,25.96,28.92,29.62,-0.026,0.004,0.657,172.38,-25.83,6.29
15:44:29.496,18.56,21.04,29.84,-0.026,0.004,0.656,172.53,-26.42,6.29
15:44:29.837,28.78,30.98,29.31,-0.027,0.004,0.657,173.47,-28.89,6.51
15:44:30.175,22.02,27.57,29.54,-0.028,0.004,0.654,174.77,-27.83,5.87
15:44:30.511,23.30,27.66,29.81,-0.029,0.004,0.658,173.07,-26.89,6.44
15:44:30.846,24.61,30.20,29.82,-0.033,0.006,0.657,173.93,-26.88,6.45
15:44:31.187,24.60,28.35,29.36,-0.087,-0.016,0.658,179.18,-14.80,11.83
15:44:31.523,30.28,33.55,29.75,-0.216,-0.002,0.662,173.87,-3.87,8.69
15:44:31.862,15.87,18.52,29.50,-0.240,0.077,0.795,-176.78,-20.35,7.34
15:44:32.203,18.18,22.24,29.35,-0.116,0.043,0.846,152.84,15.15,7.70
15:44:32.543,18.61,21.63,29.43,-0.049,0.005,0.830,155.69,19.49,9.93
15:44:32.895,32.23,35.64,28.33,-0.041,-0.012,0.778,-168.31,30.61,12.43
15:44:33.231,26.55,29.21,29.78,-0.062,0.006,0.778,-156.64,23.92,9.69
15:44:33.573,30.14,33.06,29.26,-0.065,0.010,0.799,-160.73,20.85,5.18
15:44:33.914,26.28,30.79,29.34,-0.059,0.015,0.816,-159.38,27.09,5.70
15:44:34.249,22.97,26.99,29.82,-0.036,0.019,0.799,-162.63,29.80,4.66
15:44:34.614,22.19,28.16,27.43,0.031,-0.011,0.700,-151.76,28.39,15.05
15:44:34.959,33.00,35.81,28.93,0.138,-0.034,0.583,-155.50,28.69,23.06
15:44:35.297,17.14,22.58,29.58,0.155,-0.024,0.573,176.12,-6.38,19.15
15:44:35.633,19.60,23.84,29.82,0.099,0.000,0.595,173.28,-12.70,22.25
15:44:35.987,15.24,17.08,28.24,0.006,0.010,0.603,168.63,-23.61,19.62
15:44:36.330,17.21,21.24,29.19,-0.021,0.014,0.600,163.09,-23.77,20.88
15:44:36.667,22.87,26.86,29.64,-0.027,0.013,0.606,165.28,-24.84,19.74
15:44:37.003,22.20,27.13,29.79,-0.033,0.013,0.604,163.37,-24.14,19.51
15:44:37.339,16.93,21.95,29.70,-0.031,0.012,0.612,164.21,-23.14,19.50
15:44:37.676,25.00,27.83,29.74,-0.031,0.011,0.613,164.99,-23.82,19.67
15:44:38.011,24.69,28.34,29.81,-0.031,0.011,0.612,164.33,-23.18,19.45
15:44:38.354,27.58,30.52,29.15,-0.032,0.012,0.616,164.56,-23.61,19.23
15:44:38.689,17.85,20.99,29.84,-0.034,0.012,0.611,163.46,-22.77,19.32
15:44:39.036,39.96,42.74,28.83,-0.029,0.011,0.612,164.71,-25.84,19.58
15:44:39.384,17.51,19.87,28.73,-0.022,0.008,0.626,163.97,-23.69,19.89
15:44:39.720,24.79,28.58,29.75,-0.001,0.010,0.617,166.34,-24.77,22.94
15:44:40.061,22.81,24.83,29.32,-0.009,0.010,0.616,164.62,-25.50,23.05
15:44:40.398,24.96,29.10,29.66,-0.013,0.009,0.622,164.62,-26.49,23.40
15:44:40.749,17.56,19.62,28.55,-0.016,0.009,0.627,164.30,-23.60,22.52
15:44:41.085,24.25,28.58,29.76,-0.013,0.010,0.614,164.85,-27.42,22.92
15:44:41.421,17.45,21.31,29.74,-0.008,0.011,0.616,164.83,-27.23,23.40
15:44:41.763,18.10,19.92,29.25,-0.010,0.010,0.618,164.67,-25.83,23.56
15:44:42.103,25.71,28.74,29.41,-0.002,0.011,0.616,162.50,-26.09,24.90
15:44:42.438,20.44,24.72,29.80,-0.013,0.011,0.613,164.39,-26.14,23.91
15:44:42.776,20.76,25.11,29.63,-0.013,0.011,0.619,162.94,-26.42,24.18
