Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw,Yaw_Cmd,Pitch_Cmd
09:19:50.540,21.21,22.76,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:50.877,14.72,16.58,29.68,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:51.214,20.73,22.55,29.68,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:51.554,12.82,14.67,29.40,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:51.889,12.58,14.32,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:52.225,25.28,27.02,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:52.562,12.91,14.63,29.69,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:52.897,20.52,22.43,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:53.232,12.91,14.76,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:53.571,17.55,19.81,29.51,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:53.906,17.63,21.87,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:54.241,13.15,14.84,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:54.576,22.11,23.74,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:54.911,13.07,16.34,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:55.246,13.27,15.07,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:55.581,20.53,22.01,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:55.916,13.51,15.62,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:56.251,13.17,14.85,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:56.586,15.74,20.26,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:56.923,12.82,14.44,29.72,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:57.262,22.52,24.15,29.48,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:57.597,12.90,14.59,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:57.932,18.34,20.50,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:58.267,16.66,21.11,29.84,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:58.602,12.77,14.48,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:58.937,13.78,15.38,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:59.272,13.57,15.54,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:59.607,12.89,14.53,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:19:59.942,22.46,24.42,29.83,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:00.277,13.19,15.06,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:00.613,19.54,21.12,29.80,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:00.948,13.89,18.90,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:01.283,13.45,15.29,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:01.618,20.34,22.07,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:01.953,13.12,14.94,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:02.288,13.10,14.81,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:02.623,22.44,23.99,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:02.958,13.06,14.71,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:03.294,18.64,20.63,29.70,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:03.629,15.38,20.56,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:03.964,13.00,14.67,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:04.299,21.05,22.70,29.85,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:20:04.634,12.77,14.54,29.86,0.000,0.000,0.000,0.00,0.00,0.00,0,0
