Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw,Yaw_Cmd,Pitch_Cmd
09:17:47.889,22.46,28.68,29.28,-0.131,0.023,0.556,173.90,-23.51,1.08,-21,-5
09:17:48.229,16.76,19.83,29.42,-0.183,0.018,0.560,-172.41,-7.10,1.86,-31,0
09:17:48.572,21.31,29.09,29.11,-0.167,0.013,0.579,-168.23,-0.48,0.63,-27,0
09:17:48.912,24.56,27.75,29.48,-0.089,0.013,0.596,-166.73,6.73,2.39,-12,0
09:17:49.256,23.50,31.71,29.07,-0.033,0.014,0.607,-166.56,12.89,1.91,0,0
09:17:49.596,25.87,28.94,29.43,0.025,0.009,0.593,-165.70,16.40,4.09,8,0
09:17:49.934,25.97,32.35,29.56,0.132,0.009,0.567,170.70,-2.98,7.76,28,0
09:17:50.275,31.60,34.10,29.34,0.213,0.032,0.529,167.57,-8.32,6.00,46,-9
09:17:50.625,14.16,16.74,28.54,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:50.964,20.13,23.99,29.49,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:51.309,15.91,18.76,28.97,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:51.649,19.48,23.06,29.46,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:51.989,25.14,28.85,29.41,0.095,-0.087,0.521,176.05,-15.44,11.26,23,32
09:17:52.329,23.30,27.08,29.36,0.083,-0.141,0.523,-179.46,-20.00,9.38,20,50
09:17:52.670,15.82,19.37,29.32,0.038,-0.099,0.542,173.55,-22.31,12.64,11,35
09:17:53.011,18.15,23.92,29.37,0.020,-0.003,0.538,163.83,-21.42,19.24,7,0
09:17:53.346,20.09,25.97,29.80,0.024,0.088,0.513,155.47,-16.36,23.10,8,-29
09:17:53.683,24.74,28.43,29.67,0.077,0.111,0.488,155.67,-8.85,24.09,20,-39
09:17:54.030,16.31,19.30,28.82,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:54.370,23.64,26.67,29.45,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:54.706,17.62,21.29,29.74,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:55.043,26.06,29.05,29.65,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:17:55.383,19.18,22.71,29.42,-0.003,0.010,0.486,174.55,-29.10,20.38,3,0
09:17:55.723,28.55,32.10,29.49,-0.090,0.009,0.479,174.36,-33.63,15.90,-16,0
09:17:56.064,20.72,24.78,29.32,-0.154,0.013,0.481,173.12,-39.75,13.00,-30,0
09:17:56.404,32.58,35.85,29.36,-0.157,0.021,0.494,169.06,-35.45,9.91,-30,-5
09:17:56.748,15.27,20.27,29.09,-0.180,0.039,0.490,174.93,-21.56,6.56,-35,-12
09:17:57.087,23.39,26.76,29.51,-0.182,0.025,0.523,-175.23,-11.39,6.78,-33,-6
09:17:57.425,16.49,20.73,29.56,-0.137,-0.009,0.556,-166.01,-1.61,5.75,-22,4
09:17:57.766,32.08,35.24,29.33,-0.095,-0.012,0.604,-168.94,6.67,2.29,-13,5
09:17:58.105,18.02,20.30,29.51,-0.046,0.003,0.621,-170.83,11.99,1.47,-4,0
09:17:58.449,26.32,30.46,29.05,-0.010,0.010,0.616,-169.00,11.35,1.28,0,0
09:17:58.791,26.28,28.79,29.25,0.049,0.015,0.585,-172.05,17.63,3.61,12,0
09:17:59.132,21.68,30.69,29.32,0.118,0.021,0.552,166.59,-2.37,6.11,26,-5
09:17:59.474,33.06,35.48,29.25,0.188,0.046,0.506,167.20,-9.67,7.80,43,-14
09:17:59.818,15.76,24.18,29.09,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:00.154,22.31,25.31,29.77,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:00.496,16.17,20.63,29.24,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:00.835,23.19,26.28,29.49,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:01.174,14.81,19.18,29.44,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:01.512,29.13,34.49,29.60,-0.026,0.059,0.571,-175.28,4.86,4.98,0,-17
09:18:01.854,22.11,29.44,29.26,-0.044,0.008,0.561,-166.69,5.49,4.86,-4,0
09:18:02.196,27.54,30.08,29.23,0.022,-0.085,0.538,179.63,-11.25,7.26,7,30
09:18:02.537,19.97,24.60,29.31,0.105,-0.073,0.505,178.12,-20.83,11.43,25,28
09:18:02.880,24.15,26.89,29.12,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:03.216,14.31,18.60,29.79,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:03.558,13.65,16.79,29.26,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:03.899,14.59,18.39,29.36,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:04.236,19.70,23.08,29.64,0.064,0.061,0.514,171.35,-20.33,11.95,17,-19
09:18:04.578,15.40,21.92,29.26,-0.039,0.049,0.504,175.29,-18.77,11.41,-4,-15
09:18:04.914,27.77,30.40,29.76,-0.203,-0.004,0.513,-173.07,-13.20,12.75,-39,0
09:18:05.252,30.09,33.61,29.59,-0.220,-0.035,0.534,-168.91,-6.93,9.94,-40,13
09:18:05.587,20.73,23.47,29.83,-0.153,-0.015,0.573,-167.92,-2.00,7.08,-24,6
09:18:05.932,21.15,23.34,28.98,-0.095,0.022,0.600,-170.27,3.08,4.27,-13,-5
09:18:06.271,24.95,27.58,29.46,-0.056,0.048,0.611,-176.53,17.18,-0.54,-6,-12
09:18:06.616,18.93,25.22,29.04,-0.021,0.024,0.619,-175.52,4.16,-1.97,0,-5
09:18:06.964,36.27,39.34,28.72,0.011,-0.010,0.601,-169.04,18.99,2.26,5,4
09:18:07.308,32.64,35.52,29.03,0.042,-0.011,0.558,-165.00,24.18,6.14,11,4
09:18:07.651,31.30,35.21,29.18,0.077,0.013,0.525,-166.62,25.35,7.33,19,0
09:18:07.993,23.32,26.08,29.28,0.115,0.027,0.516,-170.92,27.80,8.61,27,-8
09:18:08.332,23.35,26.35,29.42,0.127,0.020,0.525,-172.10,25.79,8.19,30,-5
09:18:08.669,19.40,21.86,29.71,0.102,-0.001,0.538,176.35,9.61,4.56,24,0
09:18:09.014,20.51,25.44,29.00,0.069,-0.008,0.547,170.83,-6.95,3.46,17,4
09:18:09.354,21.25,24.77,29.42,0.076,0.002,0.548,169.53,-9.02,4.76,18,0
09:18:09.694,24.04,27.71,29.35,0.092,0.009,0.551,168.52,-7.91,7.61,21,0
09:18:10.031,18.83,23.90,29.70,0.090,0.008,0.559,168.60,-10.96,6.20,21,0
09:18:10.378,24.92,28.72,28.81,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:10.731,27.58,30.67,28.36,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:11.071,28.78,31.52,29.39,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:18:11.422,30.48,34.57,28.48,-0.006,-0.000,0.560,174.00,-25.16,6.80,2,0
09:18:11.767,35.32,37.76,29.01,-0.062,-0.002,0.538,168.01,-22.54,5.62,-8,0
09:18:12.115,28.50,30.99,28.76,-0.108,-0.005,0.525,168.46,-27.08,4.62,-18,0
09:18:12.458,21.33,31.87,29.11,-0.128,-0.008,0.530,165.77,-27.93,5.19,-22,4
09:18:12.800,29.10,32.11,29.24,-0.128,0.008,0.530,165.38,-26.72,5.47,-22,0
09:18:13.138,18.90,28.25,29.58,-0.136,0.023,0.541,-173.53,-1.90,1.37,-23,-5
09:18:13.478,29.30,32.04,29.45,-0.138,0.028,0.561,166.29,-26.19,-0.86,-22,-7
09:18:13.819,18.81,25.82,29.32,-0.117,0.022,0.580,-170.31,2.92,1.50,-18,-5
09:18:14.161,23.73,27.24,29.23,-0.066,0.009,0.587,-168.42,5.97,2.91,-8,0
09:18:14.500,15.84,25.72,29.50,-0.025,-0.000,0.587,-168.85,10.97,3.36,0,0
09:18:14.847,25.90,29.26,28.83,-0.005,-0.054,0.594,176.17,-10.16,2.26,2,17
09:18:15.194,28.41,31.28,28.78,0.059,-0.143,0.594,172.18,-7.57,5.16,14,44
09:18:15.535,23.98,27.23,29.35,0.072,-0.147,0.564,176.27,-10.76,4.62,17,48
09:18:15.881,16.72,19.26,28.95,0.042,-0.022,0.579,165.57,-14.74,8.09,11,8
09:18:16.219,13.50,17.95,29.56,0.010,0.076,0.574,152.67,-16.11,12.25,5,-22
09:18:16.558,17.79,23.63,29.46,-0.014,0.100,0.567,150.76,-16.86,13.29,0,-29
