Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw,Yaw_Cmd,Pitch_Cmd
17:39:11.392,13.49,16.00,24.79,0.000,0.000,0.000,0.00,0.00,0.00,9,38
17:39:11.794,14.53,17.07,24.89,0.000,0.000,0.000,0.00,0.00,0.00,15,40
17:39:12.195,14.79,17.28,24.90,0.000,0.000,0.000,0.00,0.00,0.00,8,37
17:39:12.598,16.39,19.37,24.82,0.000,0.000,0.000,0.00,0.00,0.00,0,46
17:39:13.000,23.51,25.95,24.90,0.000,0.000,0.000,0.00,0.00,0.00,0,12
17:39:13.403,16.81,18.76,24.79,0.000,0.000,0.000,0.00,0.00,0.00,0,0
17:39:13.805,20.93,23.19,24.91,0.000,0.000,0.000,0.00,0.00,0.00,-3,-53
17:39:14.216,17.17,22.81,24.33,0.000,0.000,0.000,0.00,0.00,0.00,-5,-46
17:39:14.622,14.75,17.46,24.63,0.000,0.000,0.000,0.00,0.00,0.00,-9,-9
17:39:15.026,14.51,17.11,24.72,0.000,0.000,0.000,0.00,0.00,0.00,-25,-8
17:39:15.428,14.62,17.09,24.88,0.000,0.000,0.000,0.00,0.00,0.00,-51,0
17:39:15.833,14.67,17.16,24.70,0.000,0.000,0.000,0.00,0.00,0.00,-64,-11
17:39:16.235,13.37,15.83,24.89,0.000,0.000,0.000,0.00,0.00,0.00,-67,-10
17:39:16.636,12.62,15.14,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-28,0
17:39:17.042,13.12,15.04,24.65,0.000,0.000,0.000,0.00,0.00,0.00,0,0
17:39:17.447,21.34,23.22,24.70,0.000,0.000,0.000,0.00,0.00,0.00,0,0
17:39:17.850,20.97,23.26,24.80,0.000,0.000,0.000,0.00,0.00,0.00,69,7
17:39:18.258,13.41,16.28,24.50,0.000,0.000,0.000,0.00,0.00,0.00,69,9
17:39:18.666,13.02,15.52,24.54,0.000,0.000,0.000,0.00,0.00,0.00,52,17
17:39:19.068,13.29,15.78,24.87,0.000,0.000,0.000,0.00,0.00,0.00,20,6
17:39:19.470,14.45,17.00,24.87,0.000,0.000,0.000,0.00,0.00,0.00,2,0
17:39:19.874,15.48,18.03,24.78,0.000,0.000,0.000,0.00,0.00,0.00,9,7
17:39:20.277,15.77,18.27,24.77,0.000,0.000,0.000,0.00,0.00,0.00,2,0
17:39:20.681,22.83,25.40,24.79,0.000,0.000,0.000,0.00,0.00,0.00,-21,-28
17:39:21.084,22.28,24.62,24.79,0.000,0.000,0.000,0.00,0.00,0.00,-40,-19
17:39:21.487,15.38,17.66,24.80,0.000,0.000,0.000,0.00,0.00,0.00,-39,4
17:39:21.893,17.80,22.55,24.65,0.000,0.000,0.000,0.00,0.00,0.00,-44,7
17:39:22.302,13.03,15.82,24.44,0.000,0.000,0.000,0.00,0.00,0.00,-38,4
17:39:22.707,13.17,15.65,24.71,0.000,0.000,0.000,0.00,0.00,0.00,-15,0
17:39:23.109,13.19,15.67,24.88,0.000,0.000,0.000,0.00,0.00,0.00,0,7
17:39:23.511,13.28,15.76,24.89,0.000,0.000,0.000,0.00,0.00,0.00,15,0
17:39:23.915,13.77,16.30,24.70,0.000,0.000,0.000,0.00,0.00,0.00,41,-6
17:39:24.320,19.16,21.57,24.74,0.000,0.000,0.000,0.00,0.00,0.00,40,-6
17:39:24.724,20.79,23.12,24.74,0.000,0.000,0.000,0.00,0.00,0.00,39,6
17:39:25.126,22.19,24.51,24.84,0.000,0.000,0.000,0.00,0.00,0.00,30,14
17:39:25.528,20.16,22.44,24.90,0.000,0.000,0.000,0.00,0.00,0.00,23,11
17:39:25.936,19.29,23.90,24.49,0.000,0.000,0.000,0.00,0.00,0.00,17,8
17:39:26.345,14.43,16.94,24.45,0.000,0.000,0.000,0.00,0.00,0.00,0,-10
17:39:26.750,15.85,18.37,24.70,0.000,0.000,0.000,0.00,0.00,0.00,0,9
17:39:27.152,16.09,18.53,24.90,0.000,0.000,0.000,0.00,0.00,0.00,4,40
17:39:27.555,19.09,21.99,24.79,0.000,0.000,0.000,0.00,0.00,0.00,2,34
17:39:27.957,14.55,17.01,24.89,0.000,0.000,0.000,0.00,0.00,0.00,0,18
17:39:28.362,19.49,21.86,24.69,0.000,0.000,0.000,0.00,0.00,0.00,0,14
17:39:28.764,13.97,16.34,24.90,0.000,0.000,0.000,0.00,0.00,0.00,0,14
17:39:29.174,18.22,22.63,24.36,0.000,0.000,0.000,0.00,0.00,0.00,0,20
17:39:29.583,12.54,15.32,24.46,0.000,0.000,0.000,0.00,0.00,0.00,0,18
17:39:29.991,12.06,14.63,24.51,0.000,0.000,0.000,0.00,0.00,0.00,-4,6
17:39:30.393,11.80,14.32,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-14,18
17:39:30.794,11.55,14.09,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-20,6
17:39:31.196,10.88,13.36,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-25,-13
17:39:31.597,11.55,14.08,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-28,-21
17:39:32.001,17.09,19.60,24.77,0.000,0.000,0.000,0.00,0.00,0.00,-22,-45
17:39:32.408,18.94,21.19,24.60,0.000,0.000,0.000,0.00,0.00,0.00,-20,-21
17:39:32.809,18.56,20.38,24.90,0.000,0.000,0.000,0.00,0.00,0.00,0,0
17:39:33.216,13.60,18.22,24.57,0.000,0.000,0.000,0.00,0.00,0.00,0,0
17:39:33.622,13.36,16.12,24.65,0.000,0.000,0.000,0.00,0.00,0.00,-27,4
17:39:34.027,12.68,15.18,24.72,0.000,0.000,0.000,0.00,0.00,0.00,-19,13
17:39:34.430,12.02,14.53,24.78,0.000,0.000,0.000,0.00,0.00,0.00,-11,5
17:39:34.833,11.99,14.51,24.79,0.000,0.000,0.000,0.00,0.00,0.00,-6,0
17:39:35.237,11.98,14.53,24.78,0.000,0.000,0.000,0.00,0.00,0.00,-11,0
17:39:35.638,12.04,14.58,24.90,0.000,0.000,0.000,0.00,0.00,0.00,-21,0
17:39:36.042,11.99,14.78,24.79,0.000,0.000,0.000,0.00,0.00,0.00,-26,0
17:39:36.447,18.70,21.04,24.71,0.000,0.000,0.000,0.00,0.00,0.00,-21,-8
