Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw
17:14:17.911,35.49,37.56,27.79,0.000,0.000,0.000,0.00,0.00,0.00
17:14:18.252,23.37,25.42,29.33,0.000,0.000,0.000,0.00,0.00,0.00
17:14:18.593,16.51,18.83,29.25,0.000,0.000,0.000,0.00,0.00,0.00
17:14:18.931,16.43,19.33,29.59,0.000,0.000,0.000,0.00,0.00,0.00
17:14:19.275,15.08,16.97,29.13,0.000,0.000,0.000,0.00,0.00,0.00
17:14:19.619,17.71,19.67,29.03,0.000,0.000,0.000,0.00,0.00,0.00
17:14:19.959,14.54,18.73,29.46,0.000,0.000,0.000,0.00,0.00,0.00
17:14:20.298,15.43,18.95,29.50,0.000,0.000,0.000,0.00,0.00,0.00
17:14:20.647,14.78,17.64,28.61,0.000,0.000,0.000,0.00,0.00,0.00
17:14:20.994,14.72,16.95,28.80,0.000,0.000,0.000,0.00,0.00,0.00
17:14:21.337,18.87,21.86,29.17,0.000,0.000,0.000,0.00,0.00,0.00
17:14:21.672,15.02,17.16,29.82,0.000,0.000,0.000,0.00,0.00,0.00
17:14:22.010,25.40,29.29,29.66,0.000,0.000,0.000,0.00,0.00,0.00
17:14:22.349,23.21,26.69,29.51,-0.200,0.118,0.603,-150.66,5.35,8.73
17:14:22.689,24.76,27.78,29.34,0.000,0.000,0.000,0.00,0.00,0.00
17:14:23.027,19.47,23.38,29.65,-0.144,0.013,0.694,-166.81,15.31,-0.31
17:14:23.365,26.63,29.37,29.53,-0.101,0.008,0.692,-165.35,16.58,0.63
17:14:23.713,19.81,23.98,28.78,-0.040,0.007,0.690,-168.90,19.50,1.94
17:14:24.049,27.06,29.93,29.78,-0.014,0.008,0.688,-172.79,21.77,2.78
17:14:24.396,20.85,23.49,28.82,-0.015,0.009,0.686,-170.15,19.17,3.06
17:14:24.736,23.64,27.38,29.34,-0.013,0.009,0.698,-172.66,15.99,2.63
17:14:25.076,27.73,32.95,29.43,-0.014,0.009,0.693,-172.95,18.39,3.13
17:14:25.429,33.08,37.04,28.38,-0.014,0.010,0.699,-171.33,14.36,3.12
