Timestamp,Algo_ms,Loop_ms,FPS,Dist_m,ErrX,ErrY,Yaw_Cmd,Pitch_Cmd
16:47:27.172,11.51,13.81,24.89,0.00,45,160,6,-40
16:47:27.574,11.87,13.99,24.89,0.00,26,59,3,-14
16:47:27.976,12.60,14.69,24.89,0.00,95,68,14,-17
16:47:28.379,12.91,15.01,24.80,0.00,107,102,16,-25
16:47:28.781,13.62,15.71,24.90,0.00,64,133,9,-33
16:47:29.182,13.87,16.03,24.90,0.00,13,28,0,-7
16:47:29.586,14.42,16.59,24.80,0.00,-27,-56,-4,14
16:47:29.990,17.35,19.45,24.74,0.00,-26,-55,-3,13
16:47:30.391,20.53,22.52,24.91,0.00,-18,0,-2,0
16:47:30.797,21.90,23.75,24.67,0.00,-23,22,-3,-5
16:47:31.208,17.02,21.53,24.30,0.00,-31,13,-4,0
16:47:31.614,14.59,16.74,24.64,0.00,-45,-21,-6,5
16:47:32.017,14.82,16.93,24.78,0.00,-77,-28,-11,7
16:47:32.419,14.31,16.38,24.90,0.00,-34,-4,-5,0
16:47:32.821,14.66,16.77,24.90,0.00,14,11,0,0
16:47:33.222,14.63,16.78,24.90,0.00,-15,12,0,0
16:47:33.624,14.98,17.79,24.89,0.00,-20,12,-3,0
16:47:34.028,16.76,19.25,24.77,0.00,-12,16,0,-4
16:47:34.433,26.69,28.59,24.69,0.00,-14,16,0,-4
16:47:34.838,27.42,29.33,24.68,0.00,-4,15,0,0
16:47:35.247,15.37,20.17,24.48,0.00,3,7,0,0
16:47:35.652,14.43,16.50,24.64,0.00,-13,5,0,0
16:47:36.058,15.06,17.45,24.67,0.00,-2,7,0,0
16:47:36.461,14.69,16.85,24.80,0.00,-13,3,0,0
16:47:36.863,14.73,16.83,24.90,0.00,-10,2,0,0
16:47:37.264,14.89,17.16,24.90,0.00,-3,4,0,0
16:47:37.671,25.37,27.20,24.57,0.00,15,22,0,-5
16:47:38.077,21.99,23.87,24.64,0.00,125,72,18,-18
16:47:38.488,17.62,21.45,24.34,0.00,287,28,43,-7
16:47:38.893,13.31,15.43,24.69,0.00,197,-30,29,7
16:47:39.295,13.56,15.60,24.87,0.00,0,0,0,0
16:47:39.697,14.07,15.98,24.88,0.00,0,0,0,0
16:47:40.099,14.76,16.78,24.89,0.00,0,0,0,0
16:47:40.502,15.42,17.48,24.80,0.00,0,0,0,0
16:47:40.905,20.17,22.75,24.79,0.00,0,0,0,0
16:47:41.311,22.41,24.18,24.62,0.00,0,0,0,0
16:47:41.713,25.07,26.91,24.90,0.00,0,0,0,0
16:47:42.120,24.98,26.85,24.58,0.00,0,0,0,0
16:47:42.528,16.21,19.06,24.51,0.00,0,0,0,0
16:47:42.931,15.72,17.68,24.78,0.00,0,0,0,0
16:47:43.337,15.61,17.59,24.69,0.00,0,0,0,0
16:47:43.738,15.77,17.82,24.90,0.00,0,0,0,0
16:47:44.141,15.70,17.74,24.80,0.00,0,0,0,0
16:47:44.546,23.52,25.52,24.71,0.00,0,0,0,0
16:47:44.950,23.71,25.52,24.77,0.00,0,0,0,0
16:47:45.353,18.71,20.55,24.78,0.00,0,0,0,0
16:47:45.756,25.15,26.91,24.81,0.00,0,0,0,0
16:47:46.158,26.02,27.86,24.90,0.00,0,0,0,0
16:47:46.569,17.04,20.94,24.35,0.00,0,0,0,0
16:47:46.974,16.12,18.13,24.67,0.00,0,0,0,0
16:47:47.376,15.63,17.65,24.89,0.00,0,0,0,0
16:47:47.780,15.63,17.76,24.70,0.00,0,0,0,0
16:47:48.184,15.90,17.75,24.80,0.00,0,0,0,0
16:47:48.594,23.50,25.32,24.35,0.00,0,0,0,0
16:47:49.008,17.94,21.83,24.15,0.00,0,0,0,0
16:47:49.415,14.74,16.70,24.56,0.00,0,0,0,0
16:47:49.817,15.06,17.09,24.89,0.00,0,0,0,0
16:47:50.220,16.04,18.17,24.80,0.00,0,0,0,0
16:47:50.623,14.98,16.94,24.80,0.00,0,0,0,0
16:47:51.025,22.51,24.57,24.90,0.00,0,0,0,0
16:47:51.427,20.63,22.76,24.90,0.00,0,0,0,0
16:47:51.830,16.88,18.78,24.77,0.00,0,0,0,0
16:47:52.232,20.29,22.22,24.90,0.00,0,0,0,0
16:47:52.636,19.15,21.15,24.75,0.00,0,0,0,0
16:47:53.039,20.00,21.80,24.81,0.00,0,0,0,0
16:47:53.450,16.21,18.34,24.33,0.00,0,0,0,0
16:47:53.853,16.26,18.26,24.83,0.00,0,0,0,0
16:47:54.258,15.86,17.94,24.69,0.00,0,0,0,0
16:47:54.660,16.01,18.05,24.90,0.00,0,0,0,0
16:47:55.061,16.06,18.16,24.90,0.00,0,0,0,0
16:47:55.468,21.80,23.70,24.57,0.00,0,0,0,0
16:47:55.872,24.01,25.77,24.77,0.00,0,0,0,0
16:47:56.277,24.11,25.89,24.70,0.00,0,0,0,0
16:47:56.679,26.08,27.87,24.90,0.00,0,0,0,0
16:47:57.082,22.14,26.59,24.79,0.00,0,0,0,0
16:47:57.492,16.12,18.09,24.38,0.00,0,0,0,0
16:47:57.896,16.52,18.88,24.76,0.00,-440,138,-66,-34
16:47:58.298,13.12,15.25,24.87,0.00,-210,-10,-31,0
16:47:58.700,13.40,15.47,24.89,0.00,8,-85,0,21
16:47:59.102,13.23,15.37,24.89,0.00,63,-53,9,13
16:47:59.503,13.72,15.83,24.90,0.00,45,18,6,-4
16:47:59.905,14.32,16.41,24.90,0.00,15,40,0,-10
16:48:00.307,20.66,24.06,24.89,0.00,0,14,0,0
16:48:00.712,23.14,24.97,24.67,0.00,4,-6,0,0
16:48:01.116,22.78,24.64,24.77,0.00,5,-1,0,0
16:48:01.517,24.14,26.04,24.90,0.00,6,-1,0,0
16:48:01.919,16.57,18.47,24.91,0.00,5,3,0,0
16:48:02.330,14.90,17.14,24.35,0.00,0,0,0,0
16:48:02.734,13.65,15.77,24.73,0.00,0,0,0,0
16:48:03.136,14.60,16.60,24.88,0.00,0,0,0,0
16:48:03.538,14.22,16.25,24.87,0.00,0,0,0,0
16:48:03.940,14.34,16.33,24.89,0.00,0,0,0,0
16:48:04.341,14.52,16.59,24.89,0.00,0,0,0,0
16:48:04.743,14.28,16.29,24.90,0.00,0,0,0,0
16:48:05.145,14.05,15.99,24.90,0.00,0,0,0,0
16:48:05.546,15.28,17.54,24.90,0.00,0,0,0,0
16:48:05.948,21.47,23.49,24.90,0.00,0,0,0,0
16:48:06.360,20.96,22.83,24.28,0.00,0,0,0,0
16:48:06.763,23.73,27.86,24.77,0.00,0,0,0,0
16:48:07.171,13.95,16.10,24.56,0.00,0,0,0,0
16:48:07.577,14.23,16.48,24.63,0.00,0,0,0,0
16:48:07.981,14.49,16.50,24.73,0.00,0,0,0,0
16:48:08.384,14.31,16.30,24.80,0.00,0,0,0,0
16:48:08.792,20.95,22.71,24.53,0.00,0,0,0,0
16:48:09.195,22.54,24.41,24.80,0.00,0,0,0,0
16:48:09.596,16.47,18.37,24.91,0.00,0,0,0,0
16:48:10.000,21.17,22.97,24.80,0.00,0,0,0,0
16:48:10.411,14.78,16.73,24.30,0.00,0,0,0,0
16:48:10.814,20.11,24.72,24.81,0.00,0,0,0,0
16:48:11.216,14.59,16.61,24.89,0.00,0,0,0,0
16:48:11.619,14.77,16.80,24.80,0.00,0,0,0,0
16:48:12.021,14.78,16.74,24.90,0.00,0,0,0,0
16:48:12.423,14.74,16.74,24.90,0.00,0,0,0,0
16:48:12.825,14.83,16.81,24.85,0.00,0,0,0,0
16:48:13.229,20.66,22.64,24.78,0.00,0,0,0,0
16:48:13.630,20.65,22.49,24.91,0.00,0,0,0,0
16:48:14.040,22.02,23.80,24.36,0.00,0,0,0,0
16:48:14.449,23.38,25.19,24.48,0.00,0,0,0,0
16:48:14.854,14.77,16.81,24.71,0.00,0,0,0,0
16:48:15.255,14.90,16.92,24.88,0.00,0,0,0,0
16:48:15.658,17.59,19.74,24.87,0.00,0,0,0,0
16:48:16.059,14.73,16.73,24.90,0.00,0,0,0,0
16:48:16.464,14.68,16.68,24.70,0.00,0,0,0,0
16:48:16.867,24.23,26.61,24.80,0.00,0,0,0,0
16:48:17.271,21.55,23.32,24.79,0.00,0,0,0,0
16:48:17.674,22.04,23.85,24.81,0.00,0,0,0,0
16:48:18.075,22.57,24.76,24.89,0.00,0,0,0,0
16:48:18.477,20.99,22.74,24.89,0.00,0,0,0,0
16:48:18.888,16.75,20.86,24.35,0.00,0,0,0,0
16:48:19.292,14.76,16.75,24.75,0.00,0,0,0,0
16:48:19.695,14.08,16.11,24.82,0.00,0,0,0,0
16:48:20.101,14.37,16.36,24.62,0.00,0,0,0,0
16:48:20.503,14.22,16.25,24.90,0.00,0,0,0,0
16:48:20.911,15.38,17.73,24.47,0.00,0,0,0,0
16:48:21.315,15.44,17.26,24.75,0.00,0,0,0,0
16:48:21.722,21.31,23.37,24.60,0.00,0,0,0,0
16:48:22.132,14.60,16.94,24.37,0.00,0,0,0,0
16:48:22.535,14.31,16.29,24.82,0.00,0,0,0,0
16:48:22.939,14.22,16.21,24.75,0.00,0,0,0,0
16:48:23.342,14.38,16.43,24.80,0.00,0,0,0,0
16:48:23.752,24.54,26.34,24.38,0.00,0,0,0,0
16:48:24.156,20.98,22.75,24.76,0.00,0,0,0,0
16:48:24.558,20.75,22.54,24.90,0.00,0,0,0,0
16:48:24.960,23.36,25.09,24.90,0.00,0,0,0,0
16:48:25.365,16.66,21.29,24.66,0.00,0,0,0,0
16:48:25.769,15.20,17.39,24.73,0.00,0,0,0,0
16:48:26.173,15.11,17.10,24.79,0.00,0,0,0,0
16:48:26.575,15.20,17.22,24.85,0.00,0,0,0,0
16:48:26.977,15.25,17.27,24.90,0.00,0,0,0,0
16:48:27.380,15.14,17.17,24.80,0.00,0,0,0,0
16:48:27.783,15.19,17.13,24.80,0.00,0,0,0,0
16:48:28.185,15.13,17.06,24.90,0.00,0,0,0,0
16:48:28.594,22.89,24.71,24.46,0.00,0,0,0,0
16:48:29.001,21.75,23.58,24.53,0.00,0,0,0,0
16:48:29.411,15.97,19.48,24.43,0.00,-35,94,-5,-23
16:48:29.814,13.78,16.27,24.80,0.00,-26,25,-3,-6
16:48:30.219,13.74,15.80,24.70,0.00,0,0,0,0
16:48:30.623,13.93,15.97,24.73,0.00,0,0,0,0
16:48:31.025,14.54,16.56,24.90,0.00,0,0,0,0
16:48:31.428,21.09,23.02,24.79,0.00,0,0,0,0
16:48:31.834,22.42,24.26,24.66,0.00,0,0,0,0
16:48:32.237,22.66,24.42,24.81,0.00,0,0,0,0
16:48:32.640,21.78,23.53,24.79,0.00,0,0,0,0
16:48:33.051,14.34,16.47,24.36,0.00,0,0,0,0
16:48:33.455,14.89,16.88,24.74,0.00,0,0,0,0
16:48:33.857,14.46,16.47,24.89,0.00,0,0,0,0
16:48:34.258,15.34,17.42,24.90,0.00,0,0,0,0
16:48:34.660,14.90,16.92,24.90,0.00,0,0,0,0
16:48:35.063,15.18,17.29,24.81,0.00,-18,5,-2,0
16:48:35.464,15.30,17.42,24.90,0.00,-15,6,0,0
16:48:35.868,22.11,24.37,24.79,0.00,-10,2,0,0
16:48:36.271,22.55,24.42,24.79,0.00,-10,-1,0,0
16:48:36.675,21.70,23.50,24.75,0.00,0,0,0,0
16:48:37.078,22.64,24.49,24.79,0.00,0,0,0,0
16:48:37.488,16.15,20.80,24.42,0.00,0,0,0,0
16:48:37.892,15.41,17.48,24.74,0.00,-8,0,0,0
16:48:38.296,15.44,17.53,24.75,0.00,-8,2,0,0
16:48:38.700,15.30,17.42,24.78,0.00,-9,2,0,0
16:48:39.105,16.25,18.67,24.65,0.00,-8,-2,0,0
16:48:39.508,22.55,24.62,24.81,0.00,-10,-1,0,0
16:48:39.910,22.07,23.86,24.89,0.00,0,0,0,0
16:48:40.315,22.63,24.52,24.70,0.00,0,0,0,0
16:48:40.728,15.60,20.16,24.24,0.00,0,0,0,0
16:48:41.134,15.02,17.06,24.63,0.00,0,0,0,0
16:48:41.537,15.18,17.24,24.79,0.00,0,0,0,0
16:48:41.940,14.97,16.96,24.80,0.00,0,0,0,0
16:48:42.342,15.01,17.18,24.90,0.00,-11,5,0,0
16:48:42.747,20.15,24.73,24.68,0.00,-11,6,0,0
16:48:43.149,29.27,31.36,24.90,0.00,-11,6,0,0
16:48:43.552,16.81,18.78,24.80,0.00,-8,6,0,0
16:48:43.957,21.08,22.92,24.68,0.00,-6,7,0,0
16:48:44.359,22.61,24.45,24.90,0.00,-6,7,0,0
16:48:44.768,15.49,20.22,24.46,0.00,-8,6,0,0
16:48:45.172,14.71,16.83,24.75,0.00,-5,7,0,0
16:48:45.575,13.59,15.59,24.81,0.00,0,0,0,0
16:48:45.977,13.79,15.82,24.87,0.00,0,0,0,0
16:48:46.379,13.89,15.95,24.88,0.00,0,0,0,0
16:48:46.781,14.22,16.21,24.90,0.00,0,0,0,0
16:48:47.182,14.04,16.20,24.89,0.00,36,-143,5,35
16:48:47.584,13.26,15.35,24.89,0.00,25,-75,3,18
16:48:47.986,13.48,15.61,24.90,0.00,23,21,3,-5
16:48:48.389,14.99,17.18,24.80,0.00,195,5,29,0
16:48:48.796,20.56,22.55,24.59,0.00,322,-69,48,17
16:48:49.201,13.27,15.24,24.68,0.00,225,-59,33,14
16:48:49.609,13.65,18.20,24.49,0.00,101,-35,15,8
16:48:50.015,14.19,16.20,24.62,0.00,0,0,0,0
16:48:50.417,15.06,17.03,24.88,0.00,0,0,0,0
16:48:50.819,16.03,18.04,24.90,0.00,0,0,0,0
16:48:51.220,16.39,18.41,24.90,0.00,0,0,0,0
16:48:51.622,14.84,17.01,24.90,0.00,-162,-13,-24,0
16:48:52.024,13.67,15.81,24.89,0.00,-91,10,-13,0
16:48:52.428,21.45,23.62,24.73,0.00,-248,3,-37,0
16:48:52.835,19.92,21.83,24.59,0.00,-347,-33,-52,8
16:48:53.238,20.64,22.55,24.81,0.00,-122,-17,-18,4
16:48:53.651,18.03,22.69,24.22,0.00,67,182,10,-45
16:48:54.054,12.54,14.96,24.81,0.00,97,173,14,-43
16:48:54.456,12.23,14.32,24.88,0.00,25,75,3,-18
16:48:54.857,12.92,15.02,24.88,0.00,0,0,0,0
16:48:55.261,13.76,16.09,24.79,0.00,0,0,0,0
16:48:55.664,13.93,15.96,24.80,0.00,0,0,0,0
16:48:56.069,18.55,20.66,24.67,0.00,0,0,0,0
16:48:56.475,22.09,23.98,24.66,0.00,69,-192,10,48
16:48:56.880,14.33,16.31,24.68,0.00,70,1,10,0
16:48:57.282,21.10,23.13,24.88,0.00,17,106,2,-26
16:48:57.685,16.86,21.60,24.83,0.00,-17,64,-2,-16
16:48:58.089,15.71,17.90,24.73,0.00,-25,-19,-3,4
16:48:58.496,14.50,16.58,24.61,0.00,-13,-50,0,12
16:48:58.897,14.41,16.56,24.88,0.00,5,49,0,-12
16:48:59.299,14.62,16.74,24.89,0.00,18,82,2,-20
16:48:59.701,13.79,15.91,24.89,0.00,4,40,0,-10
16:49:00.103,13.80,15.61,24.90,0.00,2,7,0,0
16:49:00.504,14.22,16.33,24.90,0.00,25,82,3,-20
16:49:00.906,13.54,15.70,24.90,0.00,0,-54,0,13
16:49:01.308,14.77,16.88,24.89,0.00,-26,-203,-3,50
16:49:01.709,14.43,16.63,24.90,0.00,-3,-113,0,28
16:49:02.114,22.52,24.43,24.70,0.00,-2,-38,0,9
16:49:02.518,15.06,16.94,24.79,0.00,0,0,0,0
16:49:02.922,19.79,23.46,24.72,0.00,0,0,0,0
16:49:03.331,15.57,19.73,24.48,0.00,0,0,0,0
16:49:03.734,14.52,16.58,24.79,0.00,0,0,0,0
16:49:04.136,14.82,16.85,24.86,0.00,0,0,0,0
16:49:04.538,14.86,16.90,24.89,0.00,0,0,0,0
16:49:04.940,14.26,16.38,24.89,0.00,54,103,8,-25
16:49:05.343,12.77,14.89,24.80,0.00,0,0,0,0
16:49:05.745,13.66,15.65,24.90,0.00,0,0,0,0
16:49:06.146,13.90,15.92,24.90,0.00,0,0,0,0
16:49:06.548,21.14,23.12,24.89,0.00,0,0,0,0
16:49:06.954,15.24,17.25,24.66,0.00,14,88,0,-22
16:49:07.357,24.95,26.79,24.78,0.00,-45,-56,-6,14
16:49:07.760,27.21,29.03,24.80,0.00,-53,83,-7,-20
16:49:08.172,15.37,17.60,24.30,0.00,-11,-14,0,0
16:49:08.576,14.40,16.48,24.75,0.00,-3,-80,0,20
16:49:08.978,13.66,15.85,24.87,0.00,-16,55,-2,-13
16:49:09.380,13.94,16.02,24.86,0.00,-17,143,-2,-35
16:49:09.782,13.26,15.41,24.89,0.00,-11,77,0,-19
16:49:10.187,13.37,15.41,24.70,0.00,-12,-4,0,0
16:49:10.591,13.24,15.29,24.74,0.00,0,0,0,0
16:49:10.996,14.40,16.20,24.67,0.00,0,0,0,0
16:49:11.398,15.08,16.98,24.90,0.00,0,0,0,0
16:49:11.801,20.96,22.71,24.80,0.00,0,0,0,0
16:49:12.206,19.34,23.67,24.69,0.00,0,0,0,0
16:49:12.612,14.84,17.19,24.66,0.00,0,0,0,0
16:49:13.017,14.18,16.14,24.69,0.00,0,0,0,0
16:49:13.419,13.41,15.44,24.86,0.00,0,0,0,0
16:49:13.821,13.80,15.83,24.89,0.00,0,0,0,0
16:49:14.222,14.12,16.11,24.90,0.00,0,0,0,0
16:49:14.625,13.97,16.00,24.80,0.00,0,0,0,0
16:49:15.027,14.22,16.30,24.90,0.00,-2,27,0,-6
16:49:15.434,14.39,16.81,24.53,0.00,62,38,9,-9
16:49:15.840,19.65,21.51,24.68,0.00,49,13,7,0
16:49:16.243,21.44,23.60,24.77,0.00,23,-7,3,0
16:49:16.653,13.86,16.33,24.40,0.00,6,-13,0,0
16:49:17.056,13.93,16.06,24.83,0.00,2,-13,0,0
16:49:17.458,13.90,16.00,24.87,0.00,0,0,0,0
16:49:17.860,13.74,15.79,24.89,0.00,2,-13,0,0
16:49:18.261,13.81,16.00,24.90,0.00,2,-13,0,0
16:49:18.663,13.65,15.82,24.90,0.00,2,-13,0,0
16:49:19.065,13.61,15.75,24.90,0.00,2,-13,0,0
16:49:19.468,13.67,15.83,24.81,0.00,-3,-13,0,0
16:49:19.871,21.38,23.40,24.78,0.00,0,0,0,0
16:49:20.278,14.67,16.52,24.56,0.00,0,0,0,0
16:49:20.684,14.64,16.72,24.67,0.00,0,0,0,0
16:49:21.092,13.96,16.38,24.47,0.00,0,0,0,0
16:49:21.497,13.65,15.65,24.71,0.00,0,0,0,0
16:49:21.900,13.61,15.63,24.85,0.00,0,0,0,0
16:49:22.303,13.60,15.74,24.79,0.00,0,0,0,0
16:49:22.704,13.50,15.50,24.90,0.00,0,0,0,0
16:49:23.111,14.02,16.08,24.59,0.00,0,0,0,0
16:49:23.514,21.61,23.42,24.81,0.00,0,0,0,0
16:49:23.917,21.72,23.44,24.81,0.00,0,0,0,0
16:49:24.323,22.72,24.56,24.65,0.00,0,0,0,0
16:49:24.732,14.28,16.61,24.47,0.00,0,0,0,0
16:49:25.135,14.03,16.05,24.81,0.00,0,0,0,0
16:49:25.537,14.12,16.11,24.87,0.00,0,0,0,0
16:49:25.940,14.25,16.25,24.77,0.00,0,0,0,0
