Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw
16:39:11.696,18.57,22.87,29.80,0.148,0.044,0.537,170.73,-1.15,-2.16
16:39:12.034,15.06,17.93,29.56,0.109,0.054,0.570,171.52,-4.79,6.85
16:39:12.383,17.83,21.33,28.63,0.065,0.035,0.608,171.00,-7.00,12.92
16:39:12.727,22.66,26.01,29.13,0.012,0.005,0.610,173.08,-12.58,13.91
16:39:13.064,18.85,23.54,29.64,0.008,0.016,0.624,170.88,-13.57,16.42
16:39:13.399,16.85,20.28,29.82,-0.001,0.028,0.657,171.11,-15.27,17.70
16:39:13.738,19.16,24.50,29.56,-0.031,0.010,0.667,171.90,-14.29,16.69
16:39:14.075,16.46,20.12,29.63,-0.028,0.006,0.661,170.20,-16.10,17.37
16:39:14.412,18.06,22.13,29.66,-0.013,0.014,0.658,172.74,-18.02,17.94
16:39:14.760,19.94,23.84,28.76,0.000,0.022,0.664,168.90,-16.40,19.13
16:39:15.095,19.67,24.54,29.83,0.020,0.031,0.663,168.01,-16.18,20.56
16:39:15.437,16.69,20.42,29.25,0.014,0.015,0.663,171.50,-15.61,20.82
16:39:15.775,18.03,22.79,29.59,0.002,0.003,0.657,170.67,-15.95,19.56
16:39:16.113,25.46,29.10,29.61,0.000,0.006,0.652,170.44,-16.72,16.79
16:39:16.457,18.57,21.06,29.05,-0.000,0.013,0.664,171.47,-17.58,16.50
16:39:16.792,17.18,21.16,29.82,0.023,0.022,0.633,172.44,-19.96,17.56
16:39:17.136,18.94,23.08,29.10,0.018,0.016,0.615,174.41,-19.25,15.17
16:39:17.473,17.70,21.30,29.64,0.009,0.044,0.606,170.25,-19.03,11.78
16:39:17.815,23.39,27.06,29.27,0.029,0.126,0.528,163.99,-20.93,12.57
16:39:18.152,14.11,19.31,29.68,0.009,0.148,0.501,-179.99,-20.22,8.39
16:39:18.489,25.77,28.75,29.68,-0.040,0.094,0.524,-175.78,-23.87,9.04
16:39:18.829,25.75,29.75,29.38,-0.082,0.035,0.524,-167.23,-30.88,5.85
16:39:19.170,28.49,31.60,29.33,-0.092,0.002,0.527,-162.88,-35.66,1.00
16:39:19.515,34.55,37.12,29.00,-0.086,0.021,0.518,-162.82,-42.89,-0.63
16:39:19.857,23.77,31.84,29.26,-0.095,0.038,0.479,-159.87,-41.91,0.58
16:39:20.202,38.15,40.69,28.94,-0.114,0.014,0.479,-160.82,-44.92,-3.10
16:39:20.544,27.03,32.19,29.26,-0.071,-0.001,0.515,-161.92,-44.06,-1.67
16:39:20.888,25.59,28.68,29.05,-0.158,0.045,0.451,-163.42,-13.99,-6.26
16:39:21.226,20.68,24.96,29.62,-0.314,0.111,0.428,-149.89,7.59,-22.63
16:39:21.564,21.15,25.13,29.52,-0.149,-0.007,0.464,-152.20,15.69,-1.58
16:39:21.900,16.85,23.78,29.81,0.065,-0.024,0.474,-153.20,17.53,11.92
16:39:22.238,20.73,24.27,29.56,0.124,0.010,0.451,-154.60,5.44,13.98
16:39:22.581,16.08,18.49,29.19,0.043,-0.000,0.483,-162.62,-0.77,10.31
16:39:22.918,20.60,24.70,29.64,0.114,-0.021,0.439,-169.92,14.55,7.75
16:39:23.258,21.44,24.87,29.45,0.219,0.054,0.429,-168.84,6.03,10.83
16:39:23.595,27.01,29.08,29.61,0.132,0.049,0.425,-168.37,0.64,17.36
16:39:23.932,24.08,27.79,29.69,0.032,0.003,0.450,-165.25,-8.55,14.08
16:39:24.271,23.48,34.38,29.52,-0.014,-0.007,0.449,-171.29,-14.22,14.30
