Timestamp,Algo_ms,Loop_ms,FPS,Body_X,Body_Y,Alt_Z,Marker_Yaw
16:39:07.740,23.84,28.32,29.76,-0.011,-0.045,0.788,2.96
16:39:08.077,17.36,21.94,29.70,-0.013,-0.046,0.788,3.49
16:39:08.412,18.64,23.38,29.81,-0.015,-0.049,0.786,2.74
16:39:08.749,16.19,19.85,29.72,-0.015,-0.050,0.810,1.21
16:39:09.085,18.30,22.08,29.72,-0.015,-0.047,0.770,1.13
16:39:09.420,18.44,22.68,29.83,-0.014,-0.048,0.788,2.92
16:39:09.756,22.45,28.53,29.80,-0.013,-0.047,0.792,3.03
16:39:10.092,19.72,23.26,29.74,-0.016,-0.048,0.782,3.81
16:39:10.428,15.81,19.14,29.75,-0.013,-0.045,0.787,4.75
16:39:10.764,18.56,22.24,29.76,-0.017,-0.047,0.788,1.65
16:39:11.100,23.42,27.18,29.76,-0.015,-0.045,0.771,1.10
16:39:11.437,17.36,21.10,29.70,-0.015,-0.046,0.786,2.74
16:39:11.774,18.03,21.82,29.72,-0.018,-0.050,0.810,1.73
16:39:12.109,17.08,20.50,29.82,-0.019,-0.050,0.792,2.73
16:39:12.445,21.81,25.32,29.75,-0.020,-0.052,0.813,1.27
16:39:12.781,16.99,20.72,29.78,-0.019,-0.054,0.835,3.20
16:39:13.116,18.59,22.20,29.83,-0.015,-0.046,0.767,1.21
16:39:13.451,16.97,20.61,29.83,-0.018,-0.050,0.809,1.30
16:39:13.787,15.10,18.57,29.77,-0.015,-0.044,0.771,1.28
16:39:14.123,16.36,20.18,29.75,0.000,0.000,0.000,0.00
16:39:14.458,15.67,19.65,29.85,-0.017,-0.044,0.808,1.97
16:39:14.794,16.67,20.43,29.75,-0.016,-0.042,0.770,2.18
16:39:15.130,16.34,20.49,29.76,-0.016,-0.040,0.772,1.92
16:39:15.470,15.69,20.05,29.45,-0.016,-0.042,0.791,3.95
16:39:15.806,17.97,21.98,29.80,-0.017,-0.043,0.808,1.97
16:39:16.141,16.83,20.54,29.81,-0.016,-0.040,0.788,2.89
16:39:16.477,17.82,21.39,29.75,-0.016,-0.036,0.770,2.16
16:39:16.813,15.33,19.67,29.83,0.000,0.000,0.000,0.00
16:39:17.151,17.58,21.10,29.56,-0.016,-0.037,0.792,2.79
16:39:17.486,19.19,23.66,29.84,-0.016,-0.036,0.807,4.47
16:39:17.822,16.39,20.28,29.74,-0.015,-0.034,0.790,2.78
16:39:18.158,18.33,22.06,29.79,-0.015,-0.033,0.808,1.29
16:39:18.494,15.25,19.73,29.73,-0.014,-0.031,0.807,4.50
16:39:18.830,17.28,20.40,29.82,-0.014,-0.031,0.835,3.20
16:39:19.165,18.80,22.93,29.84,-0.013,-0.028,0.807,5.09
16:39:19.500,15.97,19.19,29.79,-0.013,-0.027,0.808,1.84
16:39:19.836,23.83,27.52,29.81,-0.011,-0.024,0.790,4.96
16:39:20.172,19.33,22.96,29.80,-0.011,-0.022,0.787,4.69
16:39:20.507,14.18,17.68,29.84,0.000,0.000,0.000,0.00
16:39:20.842,17.72,21.45,29.84,-0.011,-0.019,0.808,3.05
16:39:21.177,16.82,20.74,29.85,-0.010,-0.017,0.792,2.93
