Timestamp,Algo_ms,Loop_ms,FPS,Body_X,Body_Y,Alt_Z,Marker_Yaw
17:05:17.341,15.94,19.98,29.80,0.000,0.000,0.000,0.00
17:05:17.677,20.21,27.47,29.78,0.002,0.007,0.787,2.70
17:05:18.012,16.84,20.04,29.82,0.003,0.005,0.787,2.85
17:05:18.347,22.63,27.83,29.82,0.003,0.005,0.788,2.41
17:05:18.686,17.95,24.25,29.52,0.003,0.005,0.784,2.66
17:05:19.022,18.09,22.96,29.77,0.002,0.003,0.787,2.70
17:05:19.358,18.43,22.55,29.79,0.002,0.004,0.783,2.68
17:05:19.694,18.14,22.47,29.68,0.003,0.005,0.784,2.66
17:05:20.030,18.03,21.95,29.76,0.002,0.006,0.784,2.54
17:05:20.366,17.80,21.73,29.82,0.002,0.006,0.784,2.54
17:05:20.702,17.06,21.92,29.77,0.003,0.005,0.786,2.90
17:05:21.037,23.42,27.29,29.82,0.003,0.005,0.786,2.90
17:05:21.373,17.10,21.65,29.77,0.003,0.005,0.784,2.66
17:05:21.710,20.46,24.10,29.70,0.003,0.005,0.784,2.66
17:05:22.045,17.07,20.82,29.83,0.003,0.005,0.784,2.66
17:05:22.380,16.35,20.69,29.83,0.002,0.006,0.786,2.75
17:05:22.715,21.13,24.61,29.81,0.002,0.006,0.786,2.75
17:05:23.050,17.75,20.95,29.84,0.002,0.006,0.786,2.75
17:05:23.386,22.99,30.53,29.84,0.002,0.006,0.786,2.91
17:05:23.721,22.63,25.71,29.77,0.003,0.005,0.784,2.66
17:05:24.057,19.39,23.83,29.82,0.003,0.005,0.784,2.66
17:05:24.392,20.83,24.18,29.84,0.003,0.005,0.784,2.66
17:05:24.728,20.58,24.65,29.76,0.003,0.005,0.784,2.66
17:05:25.063,25.93,29.32,29.85,0.003,0.005,0.784,2.66
17:05:25.398,20.93,24.00,29.84,0.003,0.005,0.784,2.66
17:05:25.735,23.57,34.41,29.71,0.003,0.005,0.784,2.66
17:05:26.070,22.13,25.46,29.83,0.003,0.005,0.784,2.66
17:05:26.409,20.89,31.87,29.53,0.003,0.005,0.784,2.66
17:05:26.744,21.73,26.26,29.81,0.003,0.005,0.784,2.66
17:05:27.080,20.40,23.93,29.80,0.003,0.005,0.784,2.66
17:05:27.416,19.28,22.98,29.75,0.003,0.005,0.784,2.66
17:05:27.752,24.53,27.94,29.73,0.003,0.005,0.784,2.66
17:05:28.090,21.00,25.16,29.59,0.003,0.005,0.784,2.66
17:05:28.428,25.50,28.89,29.59,0.003,0.005,0.784,2.66
17:05:28.764,21.16,24.83,29.79,0.003,0.005,0.784,2.66
17:05:29.101,20.98,24.44,29.67,0.003,0.005,0.784,2.66
17:05:29.436,25.47,29.86,29.83,0.003,0.005,0.784,2.66
17:05:29.772,20.05,23.33,29.76,0.003,0.005,0.784,2.66
17:05:30.107,20.20,24.51,29.83,0.003,0.005,0.784,2.66
17:05:30.443,23.06,26.48,29.82,0.003,0.005,0.784,2.66
17:05:30.779,21.22,24.83,29.76,0.003,0.005,0.784,2.66
17:05:31.115,20.35,24.60,29.69,0.002,0.006,0.786,2.91
17:05:31.451,21.12,24.58,29.78,0.002,0.006,0.786,2.91
17:05:31.787,23.69,27.12,29.77,0.002,0.006,0.786,2.91
17:05:32.123,23.38,26.79,29.73,0.002,0.006,0.786,2.91
17:05:32.459,18.03,22.21,29.82,0.003,0.005,0.784,2.66
17:05:32.794,19.82,23.19,29.81,0.003,0.005,0.784,2.66
17:05:33.130,19.51,22.82,29.78,0.003,0.005,0.784,2.66
17:05:33.470,23.08,27.68,29.46,0.003,0.005,0.784,2.66
17:05:33.806,22.45,26.77,29.72,0.003,0.005,0.784,2.66
17:05:34.142,20.93,25.35,29.79,0.003,0.005,0.784,2.66
17:05:34.478,20.23,23.32,29.77,0.003,0.005,0.784,2.66
17:05:34.813,19.59,22.77,29.85,0.003,0.005,0.784,2.66
17:05:35.150,22.54,26.01,29.68,0.003,0.005,0.784,2.66
17:05:35.485,19.78,23.89,29.85,0.003,0.005,0.784,2.66
17:05:35.820,19.28,22.39,29.77,0.003,0.005,0.784,2.66
17:05:36.156,19.54,23.51,29.82,0.003,0.005,0.784,2.66
17:05:36.491,19.54,22.87,29.84,0.003,0.005,0.784,2.66
17:05:36.828,21.63,25.05,29.72,0.003,0.005,0.784,2.66
17:05:37.164,21.33,26.29,29.68,0.003,0.005,0.784,2.66
17:05:37.501,19.92,23.08,29.75,0.003,0.005,0.784,2.66
17:05:37.836,21.71,26.68,29.79,0.003,0.005,0.784,2.66
17:05:38.172,20.18,24.16,29.78,0.003,0.005,0.784,2.66
17:05:38.507,20.24,24.42,29.85,0.003,0.005,0.784,2.66
17:05:38.843,21.44,24.73,29.80,0.003,0.005,0.784,2.66
17:05:39.178,19.90,23.11,29.83,0.003,0.005,0.784,2.66
17:05:39.513,21.97,25.26,29.82,0.003,0.005,0.784,2.66
17:05:39.848,20.11,24.30,29.85,0.003,0.005,0.784,2.66
17:05:40.184,20.42,24.33,29.81,0.003,0.005,0.784,2.66
17:05:40.519,20.08,23.28,29.81,0.003,0.005,0.784,2.66
17:05:40.856,19.80,23.85,29.65,0.003,0.005,0.784,2.66
17:05:41.192,20.27,23.62,29.80,0.003,0.005,0.784,2.66
17:05:41.528,19.69,24.57,29.78,0.003,0.005,0.784,2.66
17:05:41.864,21.62,25.54,29.72,0.003,0.005,0.784,2.66
17:05:42.200,23.40,26.77,29.78,0.003,0.005,0.784,2.66
17:05:42.536,19.48,23.71,29.80,0.003,0.005,0.784,2.66
17:05:42.877,20.51,24.40,29.33,0.003,0.005,0.784,2.66
17:05:43.212,20.01,23.76,29.79,0.003,0.005,0.784,2.66
17:05:43.547,20.35,24.45,29.84,0.003,0.005,0.784,2.66
17:05:43.883,21.47,26.29,29.83,0.003,0.005,0.784,2.66
17:05:44.218,19.76,23.97,29.80,0.003,0.005,0.784,2.66
17:05:44.554,20.65,24.06,29.74,0.003,0.005,0.784,2.66
17:05:44.890,20.83,25.00,29.79,0.003,0.005,0.784,2.66
17:05:45.226,19.41,23.32,29.75,0.003,0.005,0.784,2.66
17:05:45.561,27.41,30.46,29.84,0.003,0.005,0.784,2.66
17:05:45.900,20.11,23.48,29.55,0.003,0.005,0.784,2.66
17:05:46.237,21.72,25.56,29.66,0.003,0.005,0.784,2.66
17:05:46.572,21.76,25.08,29.80,0.003,0.005,0.784,2.66
17:05:46.909,23.09,26.37,29.72,0.003,0.005,0.784,2.66
17:05:47.245,27.70,31.56,29.74,0.003,0.005,0.784,2.66
17:05:47.584,22.51,27.38,29.49,0.003,0.005,0.784,2.66
17:05:47.919,20.52,23.60,29.82,0.003,0.005,0.784,2.66
17:05:48.257,18.92,22.46,29.63,0.003,0.005,0.784,2.66
17:05:48.592,23.16,26.93,29.80,0.003,0.005,0.784,2.66
17:05:48.928,19.86,23.74,29.80,0.003,0.005,0.784,2.66
17:05:49.265,22.39,26.63,29.66,0.003,0.005,0.784,2.66
17:05:49.601,22.81,25.98,29.75,0.003,0.005,0.784,2.66
17:05:49.937,18.59,22.80,29.81,0.003,0.005,0.784,2.66
17:05:50.272,21.76,25.37,29.83,0.003,0.005,0.784,2.66
17:05:50.608,27.37,32.30,29.73,0.003,0.005,0.784,2.66
17:05:50.945,19.58,23.76,29.68,0.003,0.005,0.784,2.66
17:05:51.282,28.72,31.91,29.69,0.002,0.006,0.784,2.54
17:05:51.628,19.92,24.19,28.89,0.002,0.006,0.784,2.54
17:05:51.964,23.55,27.28,29.73,0.002,0.006,0.784,2.54
17:05:52.301,27.15,32.76,29.69,0.003,0.005,0.784,2.66
17:05:52.637,20.97,24.82,29.83,0.003,0.005,0.784,2.66
17:05:52.972,21.12,24.51,29.82,0.003,0.005,0.784,2.66
17:05:53.307,22.00,25.97,29.86,0.003,0.005,0.784,2.66
17:05:53.643,24.79,27.84,29.78,0.003,0.005,0.784,2.66
17:05:53.978,18.67,23.26,29.82,0.003,0.005,0.784,2.66
17:05:54.314,20.78,24.08,29.74,0.003,0.005,0.784,2.66
17:05:54.650,21.62,25.48,29.75,0.003,0.005,0.784,2.66
17:05:54.986,20.30,24.29,29.80,0.003,0.005,0.784,2.66
17:05:55.322,20.95,24.78,29.79,0.003,0.005,0.784,2.66
17:05:55.657,19.48,23.97,29.83,0.003,0.005,0.784,2.66
17:05:55.993,20.62,29.91,29.73,0.003,0.005,0.784,2.66
17:05:56.330,18.42,22.40,29.71,0.003,0.005,0.784,2.66
17:05:56.665,21.20,24.73,29.85,0.003,0.005,0.784,2.66
17:05:57.000,22.49,25.52,29.82,0.003,0.005,0.784,2.66
17:05:57.336,20.22,23.70,29.79,0.003,0.005,0.784,2.66
17:05:57.677,19.56,24.06,29.31,0.003,0.005,0.784,2.66
17:05:58.013,20.28,23.85,29.81,0.003,0.005,0.784,2.66
17:05:58.348,22.66,26.13,29.81,0.003,0.005,0.784,2.66
17:05:58.683,21.79,25.06,29.81,0.003,0.005,0.784,2.66
17:05:59.019,17.95,22.37,29.81,0.003,0.005,0.784,2.66
17:05:59.354,22.19,25.66,29.80,0.003,0.005,0.784,2.66
17:05:59.691,20.60,25.03,29.71,0.003,0.005,0.784,2.66
17:06:00.028,21.39,24.89,29.70,0.003,0.005,0.784,2.66
17:06:00.364,22.84,26.07,29.78,0.003,0.005,0.784,2.66
17:06:00.699,26.36,30.66,29.83,0.003,0.005,0.784,2.66
17:06:01.034,24.72,32.54,29.81,0.003,0.005,0.784,2.66
17:06:01.371,20.20,23.54,29.70,0.003,0.005,0.784,2.66
17:06:01.706,19.85,23.69,29.82,0.003,0.005,0.784,2.66
17:06:02.042,21.71,25.06,29.81,0.003,0.005,0.784,2.66
17:06:02.377,19.26,22.78,29.80,0.003,0.005,0.784,2.66
17:06:02.714,20.37,23.72,29.73,0.003,0.005,0.784,2.66
17:06:03.049,25.98,29.70,29.80,0.003,0.005,0.784,2.66
17:06:03.385,21.81,25.66,29.76,0.003,0.005,0.784,2.66
17:06:03.720,22.50,25.36,29.84,0.003,0.005,0.784,2.66
17:06:04.057,18.90,22.24,29.67,0.002,0.006,0.784,2.54
17:06:04.393,22.54,25.85,29.82,0.003,0.005,0.784,2.66
17:06:04.730,19.77,22.96,29.63,0.003,0.005,0.784,2.66
17:06:05.066,20.03,23.80,29.81,0.003,0.005,0.784,2.66
17:06:05.402,22.25,25.34,29.72,0.003,0.005,0.784,2.66
17:06:05.738,19.52,23.41,29.79,0.003,0.005,0.784,2.66
17:06:06.073,24.58,27.98,29.80,0.003,0.005,0.784,2.66
17:06:06.409,26.30,30.98,29.77,0.002,0.006,0.784,2.54
17:06:06.746,18.60,22.79,29.69,0.003,0.005,0.784,2.66
17:06:07.081,21.91,24.94,29.85,0.003,0.005,0.784,2.66
17:06:07.417,19.91,23.72,29.75,0.003,0.005,0.784,2.66
17:06:07.753,27.44,30.76,29.75,0.003,0.005,0.784,2.66
17:06:08.093,19.23,22.51,29.44,0.003,0.005,0.784,2.66
17:06:08.430,20.74,24.84,29.68,0.003,0.005,0.784,2.66
17:06:08.766,23.85,27.93,29.77,0.003,0.005,0.784,2.66
17:06:09.103,25.93,30.25,29.70,0.003,0.005,0.784,2.66
17:06:09.440,19.63,22.82,29.67,0.003,0.005,0.784,2.66
17:06:09.775,21.59,25.07,29.83,0.003,0.005,0.784,2.66
17:06:10.114,20.28,24.61,29.49,0.003,0.005,0.784,2.66
17:06:10.449,19.91,23.91,29.85,0.003,0.005,0.784,2.66
17:06:10.784,19.38,27.85,29.83,0.003,0.005,0.784,2.66
17:06:11.121,20.98,24.16,29.73,0.003,0.005,0.784,2.66
17:06:11.456,25.82,30.42,29.83,0.003,0.005,0.784,2.66
17:06:11.791,20.74,24.27,29.83,0.003,0.005,0.784,2.66
17:06:12.128,23.49,27.77,29.69,0.003,0.005,0.784,2.66
17:06:12.464,21.13,25.02,29.71,0.003,0.005,0.784,2.66
17:06:12.800,20.89,24.01,29.76,0.003,0.005,0.784,2.66
17:06:13.135,18.90,22.41,29.85,0.003,0.005,0.784,2.66
17:06:13.471,25.40,28.77,29.83,0.003,0.005,0.784,2.66
17:06:13.807,22.15,26.51,29.77,0.003,0.005,0.784,2.66
17:06:14.143,19.12,22.53,29.74,0.003,0.005,0.784,2.66
17:06:14.478,25.42,28.60,29.81,0.003,0.005,0.784,2.66
17:06:14.815,21.04,24.53,29.72,0.003,0.005,0.784,2.66
17:06:15.150,22.67,26.11,29.85,0.003,0.005,0.784,2.66
17:06:15.486,22.26,26.11,29.76,0.003,0.005,0.784,2.66
17:06:15.822,19.65,22.91,29.74,0.003,0.005,0.784,2.66
17:06:16.157,21.84,25.13,29.84,0.003,0.005,0.784,2.66
17:06:16.493,22.80,26.06,29.81,0.003,0.005,0.784,2.66
17:06:16.830,19.98,24.61,29.67,0.003,0.005,0.784,2.66
17:06:17.166,22.08,25.66,29.76,0.003,0.005,0.784,2.66
17:06:17.502,19.88,25.15,29.78,0.003,0.005,0.784,2.66
17:06:17.838,23.37,26.80,29.69,0.003,0.005,0.784,2.66
17:06:18.175,20.53,24.27,29.72,0.003,0.005,0.784,2.66
17:06:18.511,21.92,25.31,29.77,0.003,0.005,0.784,2.66
17:06:18.846,21.49,25.71,29.82,0.003,0.005,0.784,2.66
17:06:19.189,24.76,28.23,29.21,0.003,0.005,0.784,2.66
17:06:19.525,22.86,26.02,29.74,0.003,0.005,0.784,2.66
17:06:19.862,23.99,27.69,29.64,0.003,0.005,0.784,2.66
17:06:20.202,21.06,24.07,29.42,0.003,0.005,0.784,2.66
17:06:20.543,24.44,28.32,29.32,0.003,0.005,0.784,2.66
17:06:20.879,20.88,24.45,29.82,0.003,0.005,0.784,2.66
17:06:21.215,20.94,24.46,29.75,0.003,0.005,0.784,2.66
17:06:21.551,20.37,34.11,29.78,0.003,0.005,0.784,2.66
17:06:21.886,22.75,26.46,29.82,0.003,0.005,0.784,2.66
17:06:22.223,20.23,23.29,29.70,0.003,0.005,0.784,2.66
17:06:22.560,21.73,26.12,29.67,0.003,0.005,0.784,2.66
17:06:22.896,18.42,21.66,29.73,0.003,0.005,0.784,2.66
17:06:23.231,21.36,25.55,29.84,0.003,0.005,0.784,2.66
17:06:23.571,19.46,23.98,29.39,0.003,0.005,0.784,2.66
17:06:23.910,21.65,25.30,29.55,0.003,0.005,0.784,2.66
17:06:24.245,24.55,27.90,29.83,0.003,0.005,0.784,2.66
17:06:24.580,19.70,23.30,29.84,0.003,0.005,0.784,2.66
17:06:24.916,20.68,24.09,29.75,0.003,0.005,0.784,2.66
17:06:25.252,20.95,25.73,29.82,0.003,0.005,0.784,2.66
17:06:25.587,18.63,22.61,29.80,0.003,0.005,0.784,2.66
17:06:25.923,26.14,29.46,29.80,0.003,0.005,0.784,2.66
17:06:26.258,23.08,26.55,29.83,0.003,0.005,0.784,2.66
17:06:26.595,21.03,24.54,29.66,0.003,0.005,0.784,2.66
17:06:26.931,20.36,25.20,29.79,0.003,0.005,0.784,2.66
17:06:27.267,21.21,25.67,29.76,0.003,0.005,0.784,2.66
17:06:27.603,21.42,24.75,29.79,0.003,0.005,0.784,2.66
17:06:27.939,21.82,24.99,29.69,0.003,0.005,0.784,2.66
17:06:28.275,20.79,24.47,29.80,0.003,0.005,0.784,2.66
17:06:28.611,18.90,23.83,29.76,0.003,0.005,0.784,2.66
17:06:28.947,19.70,23.85,29.73,0.003,0.005,0.784,2.66
17:06:29.283,26.28,29.53,29.78,0.003,0.005,0.784,2.66
17:06:29.619,22.47,25.68,29.80,0.003,0.005,0.784,2.66
17:06:29.955,23.24,26.62,29.75,0.003,0.005,0.784,2.66
17:06:30.290,23.22,28.24,29.83,0.003,0.005,0.784,2.66
17:06:30.631,19.60,24.28,29.30,0.003,0.005,0.784,2.66
17:06:30.969,20.75,24.76,29.59,0.003,0.005,0.784,2.66
17:06:31.304,19.68,23.08,29.86,0.003,0.005,0.784,2.66
17:06:31.639,20.52,24.43,29.84,0.003,0.005,0.784,2.66
17:06:31.975,20.38,23.66,29.75,0.003,0.005,0.784,2.66
17:06:32.312,21.58,24.95,29.70,0.003,0.005,0.784,2.66
17:06:32.647,20.53,24.72,29.84,0.003,0.005,0.784,2.66
17:06:32.982,20.13,23.32,29.84,0.003,0.005,0.784,2.66
17:06:33.318,19.50,23.90,29.79,0.003,0.005,0.784,2.66
17:06:33.653,20.65,24.90,29.84,0.003,0.005,0.784,2.66
17:06:33.988,19.85,23.74,29.85,0.003,0.005,0.784,2.66
17:06:34.326,26.71,31.49,29.60,0.003,0.005,0.784,2.66
17:06:34.664,20.87,24.63,29.56,0.003,0.005,0.784,2.66
17:06:34.999,23.99,27.04,29.84,0.003,0.005,0.784,2.66
17:06:35.335,21.77,25.35,29.80,0.003,0.005,0.784,2.66
17:06:35.671,22.79,26.03,29.80,0.003,0.005,0.784,2.66
17:06:36.006,25.32,28.72,29.84,0.003,0.005,0.784,2.66
17:06:36.343,20.64,24.28,29.68,0.003,0.005,0.784,2.66
17:06:36.678,18.29,21.84,29.80,0.003,0.005,0.784,2.66
17:06:37.016,20.32,23.90,29.64,0.003,0.005,0.784,2.66
17:06:37.352,21.57,24.92,29.71,0.003,0.005,0.784,2.66
17:06:37.687,22.78,27.04,29.82,0.003,0.005,0.784,2.66
17:06:38.023,19.78,23.13,29.79,0.003,0.005,0.784,2.66
17:06:38.359,21.55,24.91,29.82,0.003,0.005,0.784,2.66
17:06:38.694,20.02,23.59,29.81,0.003,0.005,0.784,2.66
17:06:39.030,20.70,24.16,29.80,0.003,0.005,0.784,2.66
17:06:39.366,22.88,26.32,29.69,0.003,0.005,0.784,2.66
17:06:39.702,19.67,22.94,29.78,0.003,0.005,0.784,2.66
17:06:40.037,26.34,29.71,29.85,0.002,0.006,0.784,2.54
17:06:40.373,21.07,24.31,29.75,0.002,0.006,0.784,2.54
17:06:40.708,19.51,23.40,29.83,0.002,0.006,0.784,2.54
17:06:41.044,21.75,24.88,29.82,0.002,0.006,0.784,2.54
17:06:41.379,17.84,21.25,29.82,0.002,0.006,0.784,2.54
17:06:41.717,24.08,27.34,29.63,0.002,0.006,0.784,2.54
17:06:42.053,21.73,25.26,29.73,0.002,0.006,0.784,2.54
17:06:42.388,20.02,24.55,29.85,0.002,0.006,0.784,2.54
17:06:42.723,26.58,29.82,29.85,0.002,0.006,0.784,2.54
17:06:43.059,19.60,24.57,29.82,0.002,0.006,0.784,2.54
17:06:43.395,23.27,27.32,29.68,0.002,0.006,0.784,2.54
17:06:43.733,20.07,23.27,29.63,0.002,0.006,0.784,2.54
17:06:44.069,20.45,24.73,29.72,0.002,0.006,0.784,2.54
17:06:44.404,22.56,25.67,29.84,0.002,0.006,0.784,2.54
17:06:44.740,18.99,23.19,29.80,0.002,0.006,0.784,2.54
17:06:45.075,19.71,23.30,29.86,0.002,0.006,0.784,2.54
17:06:45.410,20.90,25.04,29.83,0.002,0.006,0.784,2.54
17:06:45.746,18.84,22.95,29.80,0.002,0.006,0.784,2.54
17:06:46.081,24.14,27.79,29.82,0.003,0.005,0.784,2.66
17:06:46.418,19.99,25.29,29.70,0.003,0.005,0.784,2.66
17:06:46.754,22.67,25.91,29.74,0.003,0.005,0.784,2.66
17:06:47.090,21.02,25.47,29.74,0.003,0.005,0.784,2.66
17:06:47.427,19.21,22.79,29.71,0.003,0.005,0.784,2.66
17:06:47.763,23.25,26.34,29.78,0.003,0.005,0.784,2.66
17:06:48.098,20.39,23.85,29.84,0.003,0.005,0.784,2.66
17:06:48.434,23.51,27.28,29.75,0.003,0.005,0.784,2.66
17:06:48.769,20.75,24.29,29.83,0.003,0.005,0.784,2.66
17:06:49.105,20.52,24.16,29.80,0.003,0.005,0.784,2.66
17:06:49.440,19.46,22.59,29.80,0.003,0.005,0.784,2.66
17:06:49.775,20.49,24.20,29.85,0.003,0.005,0.784,2.66
17:06:50.111,21.47,24.90,29.76,0.003,0.005,0.784,2.66
17:06:50.447,21.92,25.49,29.78,0.003,0.005,0.784,2.66
17:06:50.782,21.80,25.13,29.84,0.003,0.005,0.784,2.66
17:06:51.119,23.06,27.49,29.69,0.003,0.005,0.784,2.66
17:06:51.455,22.25,26.00,29.79,0.003,0.005,0.784,2.66
17:06:51.790,21.80,25.62,29.83,0.003,0.005,0.784,2.66
17:06:52.126,27.43,30.61,29.79,0.003,0.005,0.784,2.66
17:06:52.461,21.59,26.66,29.83,0.003,0.005,0.784,2.66
17:06:52.796,22.23,25.64,29.84,0.003,0.005,0.784,2.66
17:06:53.131,20.50,24.40,29.85,0.003,0.005,0.784,2.66
17:06:53.466,24.59,29.25,29.83,0.003,0.005,0.784,2.66
17:06:53.802,20.08,23.15,29.84,0.003,0.005,0.784,2.66
17:06:54.137,19.15,22.60,29.85,0.003,0.005,0.784,2.66
17:06:54.472,23.04,26.67,29.80,0.003,0.005,0.784,2.66
17:06:54.809,23.42,27.71,29.72,0.003,0.005,0.779,2.14
17:06:55.145,21.11,24.97,29.75,0.003,0.005,0.779,2.14
17:06:55.480,21.00,24.19,29.80,0.003,0.005,0.779,2.14
17:06:55.816,19.95,23.29,29.79,0.003,0.005,0.779,2.25
17:06:56.151,20.62,25.59,29.84,0.002,0.006,0.784,2.54
17:06:56.486,25.00,28.21,29.85,0.002,0.006,0.784,2.54
17:06:56.822,19.45,23.84,29.75,0.002,0.006,0.784,2.54
17:06:57.159,27.37,32.16,29.69,0.002,0.006,0.784,2.54
17:06:57.495,17.94,21.20,29.81,0.002,0.006,0.784,2.54
17:06:57.830,21.59,25.97,29.79,0.003,0.005,0.786,2.90
17:06:58.165,19.51,22.79,29.83,0.003,0.005,0.786,2.90
17:06:58.503,19.24,22.48,29.62,0.003,0.005,0.786,2.90
17:06:58.839,20.58,23.89,29.79,0.002,0.006,0.784,2.54
17:06:59.174,19.77,23.15,29.85,0.002,0.006,0.784,2.54
17:06:59.509,26.74,31.06,29.82,0.002,0.006,0.784,2.54
17:06:59.844,21.54,24.65,29.82,0.003,0.005,0.784,2.66
17:07:00.181,21.01,24.85,29.75,0.003,0.005,0.784,2.66
17:07:00.517,21.23,24.50,29.74,0.003,0.005,0.784,2.66
17:07:00.852,21.21,25.89,29.83,0.003,0.005,0.784,2.66
17:07:01.190,24.67,28.23,29.56,0.003,0.005,0.784,2.66
17:07:01.526,25.15,28.52,29.75,0.003,0.005,0.784,2.66
17:07:01.862,19.90,23.76,29.84,0.003,0.005,0.784,2.66
17:07:02.198,21.98,25.24,29.72,0.003,0.005,0.784,2.66
17:07:02.535,22.45,26.07,29.72,0.003,0.005,0.784,2.66
17:07:02.870,22.23,25.65,29.82,0.003,0.005,0.784,2.66
17:07:03.216,20.52,24.46,28.86,0.003,0.005,0.784,2.66
17:07:03.552,19.94,23.79,29.82,0.003,0.005,0.784,2.66
17:07:03.887,21.20,25.70,29.79,0.003,0.005,0.784,2.66
17:07:04.223,19.80,23.19,29.83,0.003,0.005,0.784,2.66
17:07:04.562,21.37,25.11,29.48,0.003,0.005,0.784,2.66
17:07:04.897,18.19,21.61,29.83,0.003,0.005,0.784,2.66
17:07:05.233,21.77,25.26,29.77,0.003,0.005,0.784,2.66
17:07:05.569,24.73,29.02,29.73,0.003,0.005,0.784,2.66
17:07:05.906,19.39,23.52,29.73,0.003,0.005,0.784,2.66
17:07:06.242,21.86,24.89,29.76,0.003,0.005,0.784,2.66
17:07:06.577,18.96,22.55,29.81,0.003,0.005,0.784,2.66
17:07:06.913,21.20,24.70,29.77,0.003,0.005,0.784,2.66
17:07:07.248,23.65,27.22,29.83,0.003,0.005,0.784,2.66
17:07:07.584,20.56,24.55,29.80,0.003,0.005,0.784,2.66
17:07:07.922,26.25,29.59,29.60,0.003,0.005,0.784,2.66
17:07:08.257,19.00,22.40,29.83,0.003,0.005,0.784,2.66
17:07:08.592,22.69,26.25,29.83,0.003,0.005,0.784,2.66
17:07:08.928,20.48,24.15,29.80,0.003,0.005,0.784,2.66
17:07:09.270,21.37,25.65,29.19,0.003,0.005,0.784,2.66
17:07:09.606,24.21,27.27,29.81,0.003,0.005,0.784,2.66
17:07:09.941,19.31,22.58,29.82,0.003,0.005,0.784,2.66
17:07:10.276,19.64,23.15,29.85,0.003,0.005,0.784,2.66
17:07:10.612,19.37,23.81,29.75,0.003,0.005,0.784,2.66
17:07:10.947,19.66,22.95,29.83,0.003,0.005,0.784,2.66
17:07:11.282,25.25,28.33,29.85,0.003,0.005,0.784,2.66
17:07:11.620,19.91,24.33,29.65,0.003,0.005,0.784,2.66
17:07:11.955,23.46,26.79,29.78,0.003,0.005,0.784,2.66
17:07:12.292,22.53,26.68,29.72,0.003,0.005,0.784,2.66
17:07:12.628,20.28,23.89,29.71,0.003,0.005,0.784,2.66
17:07:12.964,25.20,28.44,29.81,0.003,0.005,0.784,2.66
17:07:13.299,19.51,22.97,29.82,0.003,0.005,0.784,2.66
17:07:13.634,22.00,26.12,29.85,0.003,0.005,0.784,2.66
17:07:13.981,20.10,23.36,28.81,0.002,0.006,0.784,2.54
17:07:14.317,21.81,25.18,29.79,0.002,0.006,0.784,2.54
17:07:14.652,19.13,23.24,29.84,0.002,0.006,0.784,2.54
17:07:14.989,20.29,24.20,29.73,0.002,0.006,0.784,2.54
17:07:15.326,21.82,25.08,29.60,0.002,0.006,0.784,2.54
