Timestamp,Algo_ms,Loop_ms,FPS,Body_X,Body_Y,Alt_Z,Marker_Yaw
09:55:29.701,25.05,28.55,29.76,0.000,0.000,0.000,0.00
09:55:30.038,22.73,26.47,29.73,0.000,0.000,0.000,0.00
09:55:30.374,22.99,26.53,29.76,0.000,0.000,0.000,0.00
09:55:30.709,23.82,27.08,29.84,0.000,0.000,0.000,0.00
09:55:31.045,20.04,23.62,29.75,0.000,0.000,0.000,0.00
09:55:31.384,25.81,29.25,29.52,0.000,0.000,0.000,0.00
09:55:31.719,22.69,25.96,29.83,0.000,0.000,0.000,0.00
09:55:32.054,22.55,26.53,29.81,0.000,0.000,0.000,0.00
09:55:32.390,24.41,28.33,29.80,0.000,0.000,0.000,0.00
09:55:32.725,23.12,27.06,29.81,0.000,0.000,0.000,0.00
09:55:33.061,23.73,27.24,29.76,0.000,0.000,0.000,0.00
09:55:33.399,29.74,33.24,29.65,0.000,0.000,0.000,0.00
09:55:33.735,27.60,31.09,29.75,0.000,0.000,0.000,0.00
09:55:34.070,22.82,26.23,29.81,0.000,0.000,0.000,0.00
09:55:34.406,22.62,26.82,29.83,0.000,0.000,0.000,0.00
09:55:34.742,24.05,27.58,29.67,0.000,0.000,0.000,0.00
09:55:35.079,21.09,24.35,29.69,0.000,0.000,0.000,0.00
09:55:35.415,20.90,24.72,29.79,0.000,0.000,0.000,0.00
09:55:35.751,23.83,28.03,29.80,0.000,0.000,0.000,0.00
09:55:36.086,21.45,24.65,29.82,0.000,0.000,0.000,0.00
09:55:36.422,20.63,24.58,29.73,0.000,0.000,0.000,0.00
09:55:36.758,20.41,24.76,29.82,0.000,0.000,0.000,0.00
09:55:37.093,27.55,31.14,29.84,0.000,0.000,0.000,0.00
09:55:37.429,22.83,26.26,29.77,0.000,0.000,0.000,0.00
09:55:37.765,21.60,25.08,29.76,0.000,0.000,0.000,0.00
09:55:38.101,23.44,27.11,29.76,0.000,0.000,0.000,0.00
09:55:38.436,23.67,27.75,29.81,0.000,0.000,0.000,0.00
09:55:38.772,22.49,26.31,29.76,0.000,0.000,0.000,0.00
09:55:39.107,22.05,25.19,29.84,0.000,0.000,0.000,0.00
09:55:39.455,21.94,26.95,28.77,0.000,0.000,0.000,0.00
09:55:39.791,23.14,26.23,29.75,0.000,0.000,0.000,0.00
09:55:40.126,21.77,24.91,29.83,0.000,0.000,0.000,0.00
09:55:40.462,22.59,26.03,29.79,0.000,0.000,0.000,0.00
09:55:40.802,21.21,24.76,29.38,0.000,0.000,0.000,0.00
09:55:41.138,22.33,26.64,29.78,0.000,0.000,0.000,0.00
09:55:41.474,23.91,27.71,29.75,0.000,0.000,0.000,0.00
09:55:41.810,19.55,24.50,29.74,0.000,0.000,0.000,0.00
09:55:42.146,22.31,25.92,29.76,0.000,0.000,0.000,0.00
09:55:42.481,21.60,25.02,29.86,0.000,0.000,0.000,0.00
09:55:42.816,22.08,26.01,29.84,0.000,0.000,0.000,0.00
09:55:43.152,27.34,30.67,29.82,0.000,0.000,0.000,0.00
09:55:43.487,23.05,26.21,29.83,0.000,0.000,0.000,0.00
09:55:43.824,24.16,27.74,29.67,0.000,0.000,0.000,0.00
09:55:44.160,22.23,25.53,29.79,0.000,0.000,0.000,0.00
09:55:44.496,22.98,27.60,29.75,0.000,0.000,0.000,0.00
09:55:44.832,24.32,28.42,29.78,0.000,0.000,0.000,0.00
09:55:45.167,21.95,26.08,29.80,0.000,0.000,0.000,0.00
09:55:45.503,25.03,29.25,29.80,0.000,0.000,0.000,0.00
09:55:45.838,21.43,26.81,29.83,0.000,0.000,0.000,0.00
09:55:46.173,22.35,26.45,29.80,0.000,0.000,0.000,0.00
09:55:46.509,23.49,27.41,29.83,0.000,0.000,0.000,0.00
09:55:46.844,20.30,24.85,29.79,0.000,0.000,0.000,0.00
09:55:47.180,24.52,27.92,29.80,0.000,0.000,0.000,0.00
09:55:47.516,22.37,27.55,29.76,0.000,0.000,0.000,0.00
09:55:47.853,22.48,26.41,29.69,0.000,0.000,0.000,0.00
09:55:48.190,22.60,25.65,29.63,0.000,0.000,0.000,0.00
09:55:48.526,21.42,24.69,29.80,0.000,0.000,0.000,0.00
09:55:48.861,22.36,26.12,29.84,0.000,0.000,0.000,0.00
09:55:49.197,22.08,26.69,29.72,0.000,0.000,0.000,0.00
09:55:49.533,22.42,26.51,29.79,0.000,0.000,0.000,0.00
09:55:49.868,22.75,25.79,29.83,0.000,0.000,0.000,0.00
09:55:50.206,20.97,24.62,29.59,0.000,0.000,0.000,0.00
09:55:50.542,24.66,27.94,29.78,0.000,0.000,0.000,0.00
09:55:50.878,21.47,25.00,29.78,0.000,0.000,0.000,0.00
09:55:51.216,29.92,35.84,29.61,0.000,0.000,0.000,0.00
09:55:51.567,22.08,25.27,28.50,0.000,0.000,0.000,0.00
09:55:51.902,20.64,24.54,29.81,0.000,0.000,0.000,0.00
09:55:52.237,22.07,26.96,29.82,0.000,0.000,0.000,0.00
09:55:52.573,23.33,27.17,29.76,0.000,0.000,0.000,0.00
09:55:52.910,22.98,26.06,29.69,0.000,0.000,0.000,0.00
09:55:53.246,24.64,28.18,29.82,0.000,0.000,0.000,0.00
09:55:53.582,25.96,29.43,29.75,0.000,0.000,0.000,0.00
09:55:53.918,21.62,26.14,29.72,0.000,0.000,0.000,0.00
09:55:54.254,22.73,26.72,29.76,0.000,0.000,0.000,0.00
09:55:54.589,22.10,25.34,29.84,0.000,0.000,0.000,0.00
09:55:54.925,23.68,27.06,29.79,0.000,0.000,0.000,0.00
09:55:55.261,23.77,27.25,29.79,0.000,0.000,0.000,0.00
09:55:55.597,23.71,28.57,29.74,0.000,0.000,0.000,0.00
09:55:55.933,23.41,27.47,29.76,0.000,0.000,0.000,0.00
09:55:56.269,22.42,25.51,29.78,0.000,0.000,0.000,0.00
09:55:56.604,21.41,25.90,29.83,0.000,0.000,0.000,0.00
09:55:56.940,23.22,27.50,29.80,0.000,0.000,0.000,0.00
09:55:57.275,23.55,27.91,29.80,0.000,0.000,0.000,0.00
09:55:57.611,23.17,27.01,29.82,0.000,0.000,0.000,0.00
09:55:57.946,22.90,26.02,29.83,0.000,0.000,0.000,0.00
09:55:58.281,22.80,27.61,29.80,0.000,0.000,0.000,0.00
09:55:58.617,23.23,27.99,29.81,0.000,0.000,0.000,0.00
09:55:58.954,24.52,28.73,29.69,0.000,0.000,0.000,0.00
09:55:59.290,21.10,25.00,29.71,0.000,0.000,0.000,0.00
09:55:59.626,25.95,30.14,29.80,0.000,0.000,0.000,0.00
09:55:59.961,22.65,26.23,29.84,0.000,0.000,0.000,0.00
09:56:00.296,23.26,27.21,29.81,0.000,0.000,0.000,0.00
09:56:00.631,22.98,26.11,29.84,0.000,0.000,0.000,0.00
09:56:00.967,23.29,27.90,29.80,0.000,0.000,0.000,0.00
09:56:01.303,25.02,28.51,29.75,0.000,0.000,0.000,0.00
09:56:01.639,23.20,26.47,29.78,0.000,0.000,0.000,0.00
09:56:01.974,22.20,26.13,29.82,0.000,0.000,0.000,0.00
09:56:02.310,22.87,26.12,29.82,0.000,0.000,0.000,0.00
09:56:02.646,22.32,25.38,29.69,0.000,0.000,0.000,0.00
09:56:02.983,24.18,28.90,29.72,0.000,0.000,0.000,0.00
09:56:03.318,22.58,25.91,29.81,0.000,0.000,0.000,0.00
09:56:03.654,21.20,25.11,29.78,0.000,0.000,0.000,0.00
09:56:03.990,22.92,26.13,29.82,0.000,0.000,0.000,0.00
09:56:04.325,20.59,24.41,29.85,0.000,0.000,0.000,0.00
09:56:04.661,24.54,28.09,29.75,0.000,0.000,0.000,0.00
09:56:04.997,23.56,28.55,29.77,0.000,0.000,0.000,0.00
09:56:05.333,22.60,26.52,29.71,0.000,0.000,0.000,0.00
09:56:05.669,22.77,26.42,29.82,0.000,0.000,0.000,0.00
09:56:06.004,20.97,25.42,29.83,0.000,0.000,0.000,0.00
09:56:06.340,23.73,28.78,29.77,0.000,0.000,0.000,0.00
09:56:06.676,22.76,27.09,29.75,0.000,0.000,0.000,0.00
09:56:07.012,22.05,26.41,29.74,0.000,0.000,0.000,0.00
09:56:07.350,25.43,28.73,29.64,0.000,0.000,0.000,0.00
09:56:07.685,23.48,26.92,29.83,0.000,0.000,0.000,0.00
09:56:08.021,24.75,28.25,29.76,0.000,0.000,0.000,0.00
09:56:08.357,28.07,32.31,29.77,0.000,0.000,0.000,0.00
09:56:08.693,22.66,26.64,29.74,0.000,0.000,0.000,0.00
09:56:09.029,22.75,26.05,29.80,0.000,0.000,0.000,0.00
09:56:09.364,21.20,25.68,29.78,0.000,0.000,0.000,0.00
09:56:09.701,25.26,28.67,29.72,0.000,0.000,0.000,0.00
09:56:10.037,21.93,26.85,29.71,0.000,0.000,0.000,0.00
09:56:10.374,22.63,26.75,29.71,0.000,0.000,0.000,0.00
09:56:10.709,23.24,26.50,29.81,0.000,0.000,0.000,0.00
09:56:11.045,22.51,26.34,29.79,0.000,0.000,0.000,0.00
09:56:11.381,23.36,28.01,29.79,0.000,0.000,0.000,0.00
09:56:11.716,23.21,28.24,29.81,0.000,0.000,0.000,0.00
09:56:12.053,21.88,25.87,29.71,0.000,0.000,0.000,0.00
09:56:12.388,25.15,28.30,29.84,0.000,0.000,0.000,0.00
09:56:12.723,21.95,26.28,29.83,0.000,0.000,0.000,0.00
09:56:13.060,22.45,25.80,29.72,0.000,0.000,0.000,0.00
09:56:13.396,23.03,27.50,29.71,0.000,0.000,0.000,0.00
09:56:13.732,30.03,34.25,29.77,0.000,0.000,0.000,0.00
09:56:14.067,23.57,26.60,29.85,0.000,0.000,0.000,0.00
09:56:14.405,22.66,27.01,29.63,0.000,0.000,0.000,0.00
09:56:14.740,21.49,26.48,29.80,0.000,0.000,0.000,0.00
09:56:15.076,23.79,28.09,29.80,0.000,0.000,0.000,0.00
09:56:15.411,20.28,25.33,29.80,0.000,0.000,0.000,0.00
09:56:15.746,22.70,27.36,29.83,0.000,0.000,0.000,0.00
09:56:16.082,22.53,25.85,29.83,0.000,0.000,0.000,0.00
09:56:16.418,23.01,27.32,29.74,0.000,0.000,0.000,0.00
09:56:16.753,22.35,26.17,29.80,0.000,0.000,0.000,0.00
09:56:17.089,22.44,26.02,29.80,0.000,0.000,0.000,0.00
09:56:17.429,24.05,27.22,29.38,0.000,0.000,0.000,0.00
09:56:17.766,23.87,27.19,29.70,0.000,0.000,0.000,0.00
09:56:18.102,23.20,27.35,29.79,0.000,0.000,0.000,0.00
09:56:18.438,22.14,25.68,29.74,0.000,0.000,0.000,0.00
09:56:18.774,22.32,27.13,29.81,0.000,0.000,0.000,0.00
09:56:19.109,24.71,27.95,29.80,0.000,0.000,0.000,0.00
09:56:19.445,29.48,33.90,29.80,0.000,0.000,0.000,0.00
09:56:19.780,25.10,28.42,29.80,0.000,0.000,0.000,0.00
09:56:20.118,22.39,27.18,29.58,0.000,0.000,0.000,0.00
09:56:20.455,23.08,26.54,29.73,0.000,0.000,0.000,0.00
09:56:20.790,22.49,26.51,29.80,0.000,0.000,0.000,0.00
09:56:21.126,21.85,25.20,29.82,0.000,0.000,0.000,0.00
09:56:21.463,25.39,28.80,29.63,0.000,0.000,0.000,0.00
09:56:21.799,21.42,24.69,29.80,0.000,0.000,0.000,0.00
09:56:22.134,22.71,26.69,29.80,0.000,0.000,0.000,0.00
09:56:22.470,24.34,27.47,29.82,0.000,0.000,0.000,0.00
09:56:22.805,21.70,26.39,29.81,0.000,0.000,0.000,0.00
09:56:23.141,22.86,27.00,29.77,0.000,0.000,0.000,0.00
09:56:23.477,22.10,26.31,29.80,0.000,0.000,0.000,0.00
09:56:23.812,22.28,26.97,29.78,0.000,0.000,0.000,0.00
09:56:24.148,23.45,26.56,29.80,0.000,0.000,0.000,0.00
09:56:24.483,21.00,24.49,29.81,0.000,0.000,0.000,0.00
09:56:24.819,21.72,26.02,29.83,0.000,0.000,0.000,0.00
09:56:25.155,23.30,27.61,29.76,0.000,0.000,0.000,0.00
09:56:25.490,21.09,24.66,29.80,0.000,0.000,0.000,0.00
09:56:25.825,22.57,26.56,29.83,0.000,0.000,0.000,0.00
09:56:26.161,23.39,26.78,29.76,0.000,0.000,0.000,0.00
09:56:26.497,23.00,27.34,29.80,0.000,0.000,0.000,0.00
09:56:26.833,24.39,27.84,29.80,0.000,0.000,0.000,0.00
09:56:27.168,23.18,27.54,29.82,0.000,0.000,0.000,0.00
09:56:27.503,23.34,26.48,29.85,0.000,0.000,0.000,0.00
09:56:27.839,23.56,27.89,29.77,0.000,0.000,0.000,0.00
09:56:28.174,22.62,26.67,29.85,0.000,0.000,0.000,0.00
09:56:28.509,22.79,25.87,29.84,0.000,0.000,0.000,0.00
09:56:28.844,20.73,24.71,29.84,0.000,0.000,0.000,0.00
09:56:29.180,23.03,27.64,29.79,0.000,0.000,0.000,0.00
09:56:29.515,24.36,28.82,29.79,0.000,0.000,0.000,0.00
09:56:29.851,20.92,24.73,29.80,0.000,0.000,0.000,0.00
09:56:30.186,23.02,26.17,29.85,0.000,0.000,0.000,0.00
09:56:30.521,21.60,24.88,29.84,0.000,0.000,0.000,0.00
09:56:30.857,24.51,28.95,29.80,0.000,0.000,0.000,0.00
09:56:31.193,24.01,27.36,29.78,0.000,0.000,0.000,0.00
09:56:31.529,21.68,25.26,29.70,0.000,0.000,0.000,0.00
09:56:31.865,22.28,26.97,29.77,0.000,0.000,0.000,0.00
09:56:32.204,22.42,26.16,29.48,0.000,0.000,0.000,0.00
09:56:32.541,22.44,26.03,29.71,0.000,0.000,0.000,0.00
09:56:32.877,24.54,30.27,29.79,0.000,0.000,0.000,0.00
09:56:33.213,22.54,26.55,29.72,0.000,0.000,0.000,0.00
09:56:33.549,23.28,26.54,29.80,0.000,0.000,0.000,0.00
09:56:33.884,21.10,24.67,29.84,0.000,0.000,0.000,0.00
09:56:34.220,22.86,26.67,29.75,0.000,0.000,0.000,0.00
09:56:34.555,22.98,27.93,29.84,0.000,0.000,0.000,0.00
09:56:34.891,22.92,26.88,29.79,0.000,0.000,0.000,0.00
09:56:35.227,22.87,26.70,29.70,0.000,0.000,0.000,0.00
09:56:35.563,20.71,25.83,29.76,0.000,0.000,0.000,0.00
09:56:35.899,21.26,25.28,29.75,0.000,0.000,0.000,0.00
09:56:36.248,26.86,31.22,28.66,0.000,0.000,0.000,0.00
09:56:36.584,23.29,26.91,29.79,0.000,0.000,0.000,0.00
09:56:36.920,22.62,25.99,29.78,0.000,0.000,0.000,0.00
09:56:37.256,22.90,26.87,29.74,0.000,0.000,0.000,0.00
09:56:37.592,24.04,27.36,29.75,0.000,0.000,0.000,0.00
09:56:37.928,21.92,25.35,29.77,0.000,0.000,0.000,0.00
09:56:38.264,23.35,26.83,29.82,0.000,0.000,0.000,0.00
09:56:38.599,22.58,26.75,29.80,0.000,0.000,0.000,0.00
09:56:38.935,23.21,27.10,29.75,0.000,0.000,0.000,0.00
09:56:39.270,21.91,25.15,29.84,0.000,0.000,0.000,0.00
09:56:39.605,21.60,25.24,29.83,0.000,0.000,0.000,0.00
09:56:39.941,22.63,26.78,29.82,0.000,0.000,0.000,0.00
09:56:40.276,22.95,27.12,29.80,0.000,0.000,0.000,0.00
09:56:40.612,20.84,26.03,29.76,0.000,0.000,0.000,0.00
09:56:40.949,21.79,26.64,29.73,0.000,0.000,0.000,0.00
09:56:41.284,21.96,26.45,29.84,0.000,0.000,0.000,0.00
09:56:41.619,22.97,27.11,29.81,0.000,0.000,0.000,0.00
09:56:41.956,24.15,28.49,29.74,0.000,0.000,0.000,0.00
09:56:42.291,21.42,25.10,29.81,0.000,0.000,0.000,0.00
09:56:42.627,22.68,27.63,29.80,0.000,0.000,0.000,0.00
09:56:42.962,20.41,23.94,29.79,0.000,0.000,0.000,0.00
09:56:43.298,26.06,30.32,29.79,0.000,0.000,0.000,0.00
09:56:43.633,24.51,28.22,29.81,0.000,0.000,0.000,0.00
09:56:43.969,21.97,29.23,29.82,0.000,0.000,0.000,0.00
09:56:44.305,23.25,26.64,29.76,0.000,0.000,0.000,0.00
09:56:44.642,22.17,25.60,29.68,0.000,0.000,0.000,0.00
09:56:44.977,22.63,26.12,29.83,0.000,0.000,0.000,0.00
09:56:45.313,23.52,26.93,29.80,0.000,0.000,0.000,0.00
09:56:45.648,21.75,24.86,29.81,0.000,0.000,0.000,0.00
09:56:45.984,22.80,27.58,29.73,0.000,0.000,0.000,0.00
09:56:46.320,22.51,25.82,29.80,0.000,0.000,0.000,0.00
09:56:46.655,21.19,25.78,29.82,0.000,0.000,0.000,0.00
09:56:46.991,22.87,25.91,29.81,0.000,0.000,0.000,0.00
09:56:47.326,22.27,25.87,29.81,0.000,0.000,0.000,0.00
09:56:47.662,23.89,27.31,29.75,0.000,0.000,0.000,0.00
09:56:48.005,21.31,26.11,29.16,0.000,0.000,0.000,0.00
09:56:48.341,24.31,27.89,29.81,0.000,0.000,0.000,0.00
09:56:48.676,23.69,27.75,29.81,0.000,0.000,0.000,0.00
09:56:49.012,21.87,26.28,29.76,0.000,0.000,0.000,0.00
09:56:49.348,22.28,25.88,29.81,0.000,0.000,0.000,0.00
09:56:49.683,20.70,25.03,29.79,0.000,0.000,0.000,0.00
09:56:50.018,22.25,26.45,29.84,0.000,0.000,0.000,0.00
09:56:50.355,23.88,27.81,29.74,0.000,0.000,0.000,0.00
09:56:50.690,22.26,26.94,29.84,0.000,0.000,0.000,0.00
09:56:51.027,31.70,35.69,29.63,0.000,0.000,0.000,0.00
09:56:51.363,20.86,24.57,29.82,0.000,0.000,0.000,0.00
09:56:51.698,21.05,24.99,29.79,0.000,0.000,0.000,0.00
09:56:52.033,23.57,26.87,29.85,0.000,0.000,0.000,0.00
09:56:52.368,21.33,25.03,29.85,0.000,0.000,0.000,0.00
09:56:52.704,23.41,26.74,29.79,0.000,0.000,0.000,0.00
09:56:53.041,22.91,26.55,29.68,0.000,0.000,0.000,0.00
09:56:53.377,26.28,29.84,29.73,0.000,0.000,0.000,0.00
09:56:53.713,23.69,26.92,29.82,0.000,0.000,0.000,0.00
09:56:54.049,22.81,26.53,29.74,0.000,0.000,0.000,0.00
09:56:54.385,23.74,27.12,29.78,0.000,0.000,0.000,0.00
