Time_ms,Algo_ms,E2E_ms,FPS,ErrX,ErrY,Yaw_Cmd,Pitch_Cmd
6984.5,23.24,23.24,25.10,0,0,0,0
7003.1,0.01,0.01,25.10,0,0,0,0
7065.1,23.87,23.87,25.10,0,0,0,0
7087.0,0.00,0.00,24.73,0,0,0,0
7146.9,23.37,23.37,24.73,0,0,0,0
7165.0,0.00,0.00,24.73,0,0,0,0
7226.4,23.39,23.39,24.73,0,0,0,0
7246.1,0.00,0.00,24.73,0,0,0,0
7307.5,22.97,22.97,24.73,0,0,0,0
7329.2,0.00,0.00,24.73,0,0,0,0
7387.5,23.05,23.05,24.73,0,0,0,0
7406.0,0.00,0.00,24.73,0,0,0,0
7467.4,23.06,23.06,24.73,0,0,0,0
7487.2,0.01,0.01,24.96,0,0,0,0
7558.0,33.80,33.80,24.96,0,0,0,0
7572.0,0.00,0.00,24.96,0,0,0,0
7636.8,25.48,25.48,24.96,0,0,0,0
7652.3,0.00,0.00,24.96,0,0,0,0
7716.1,24.76,24.76,24.96,0,0,0,0
7732.1,0.00,0.00,24.96,0,0,0,0
7795.9,25.26,25.26,24.96,0,0,0,0
7810.6,0.00,0.00,24.96,0,0,0,0
7874.3,24.03,24.03,24.96,0,0,0,0
7890.9,0.00,0.00,24.66,0,0,0,0
7954.2,24.77,24.77,24.66,0,0,0,0
7970.0,0.00,0.00,24.66,0,0,0,0
8031.5,23.23,23.23,24.66,0,0,0,0
8049.1,0.00,0.00,24.66,0,0,0,0
8111.3,23.11,23.11,24.66,0,0,0,0
8128.0,0.00,0.00,24.66,0,0,0,0
8191.4,23.99,23.99,24.66,0,0,0,0
8208.0,0.00,0.00,24.66,0,0,0,0
8270.0,23.30,23.30,24.66,0,0,0,0
8287.3,0.00,0.00,25.21,0,0,0,0
8349.9,23.43,23.43,25.21,0,0,0,0
8367.8,0.00,0.00,25.21,0,0,0,0
8429.9,23.84,23.84,25.21,0,0,0,0
8448.1,0.00,0.00,25.21,0,0,0,0
8509.7,23.01,23.01,25.21,0,0,0,0
8527.6,0.00,0.00,25.21,0,0,0,0
8589.9,23.70,23.70,25.21,0,0,0,0
8606.7,0.00,0.00,25.21,0,0,0,0
8669.6,23.69,23.69,25.21,0,0,0,0
8689.5,0.01,0.01,25.05,0,0,0,0
8750.6,25.30,25.30,25.05,0,0,0,0
8767.1,0.00,0.00,25.05,0,0,0,0
8829.5,23.83,23.83,25.05,0,0,0,0
8849.0,0.00,0.00,25.05,0,0,0,0
8911.1,23.13,23.13,25.05,0,0,0,0
8928.8,0.00,0.00,25.05,0,0,0,0
8991.2,24.01,24.01,25.05,0,0,0,0
9007.8,0.00,0.00,25.05,0,0,0,0
9071.0,24.56,24.56,25.05,0,0,0,0
9087.5,0.00,0.00,24.95,0,0,0,0
9150.1,23.46,23.46,24.95,0,0,0,0
9167.5,0.00,0.00,24.95,0,0,0,0
9229.3,22.71,22.71,24.95,0,0,0,0
9247.1,0.00,0.00,24.95,0,0,0,0
9308.9,23.54,23.54,24.95,0,0,0,0
9326.1,0.00,0.00,24.95,0,0,0,0
9387.6,23.26,23.26,24.95,0,0,0,0
9405.5,0.00,0.00,24.95,0,0,0,0
9467.2,23.54,23.54,24.95,0,0,0,0
9485.5,0.00,0.00,25.19,0,0,0,0
9546.8,23.23,23.23,25.19,0,0,0,0
9565.5,0.00,0.00,25.19,0,0,0,0
9629.3,24.44,24.44,25.19,0,0,0,0
9645.9,0.00,0.00,25.19,0,0,0,0
9707.7,23.10,23.10,25.19,0,0,0,0
9726.6,0.00,0.00,25.19,0,0,0,0
9786.8,22.74,22.74,25.19,0,0,0,0
9805.1,0.00,0.00,25.19,0,0,0,0
9867.1,23.42,23.42,25.19,0,0,0,0
9886.5,0.02,0.02,25.00,0,0,0,0
9947.6,24.17,24.17,25.00,0,0,0,0
9964.5,0.00,0.00,25.00,0,0,0,0
10026.5,23.40,23.40,25.00,0,0,0,0
10044.8,0.00,0.00,25.00,0,0,0,0
10106.8,23.71,23.71,25.00,0,0,0,0
10125.2,0.00,0.00,25.00,0,0,0,0
10187.1,23.30,23.30,25.00,0,0,0,0
10205.7,0.01,0.01,25.00,0,0,0,0
10267.7,23.36,23.36,25.00,0,0,0,0
10287.5,0.00,0.00,24.97,0,0,0,0
10347.2,23.09,23.09,24.97,0,0,0,0
10365.1,0.00,0.00,24.97,0,0,0,0
10426.4,22.66,22.66,24.97,0,0,0,0
10445.6,0.01,0.01,24.97,0,0,0,0
10509.3,25.55,25.56,24.97,0,0,0,0
10526.5,0.00,0.00,24.97,0,0,0,0
10587.5,22.90,22.90,24.97,0,0,0,0
10605.7,0.01,0.01,24.97,0,0,0,0
10666.5,22.59,22.59,24.97,0,0,0,0
10685.4,0.01,0.01,25.00,0,0,0,0
10746.6,22.96,22.96,25.00,0,0,0,0
10764.9,0.00,0.00,25.00,0,0,0,0
10825.7,22.71,22.71,25.00,0,0,0,0
10846.4,0.01,0.01,25.00,0,0,0,0
10905.3,22.48,22.48,25.00,0,0,0,0
10927.6,0.01,0.01,25.00,0,0,0,0
10985.4,22.31,22.31,25.00,0,0,0,0
11005.8,0.01,0.01,25.00,0,0,0,0
11066.2,23.29,23.29,25.00,0,0,0,0
11087.1,0.01,0.01,25.10,0,0,0,0
11150.0,26.78,26.78,25.10,0,0,0,0
11167.0,0.00,0.00,25.10,0,0,0,0
11228.1,22.67,22.67,25.10,0,0,0,0
11246.1,0.00,0.00,25.10,0,0,0,0
11306.9,22.09,22.09,25.10,0,0,0,0
11325.7,0.01,0.01,25.10,0,0,0,0
11385.2,21.63,21.63,25.10,0,0,0,0
11405.6,0.01,0.01,25.10,0,0,0,0
11465.7,22.07,22.07,25.10,0,0,0,0
11485.4,0.00,0.00,24.93,0,0,0,0
11546.3,22.74,22.74,24.93,0,0,0,0
11565.1,0.00,0.00,24.93,0,0,0,0
11626.3,22.65,22.65,24.93,0,0,0,0
11647.2,0.00,0.00,24.93,0,0,0,0
11706.4,22.10,22.10,24.93,0,0,0,0
11725.5,0.01,0.01,24.93,0,0,0,0
11786.2,22.30,22.30,24.93,0,0,0,0
11805.0,0.01,0.01,24.93,0,0,0,0
11866.0,22.12,22.12,24.93,0,0,0,0
11885.1,0.01,0.01,24.98,0,0,0,0
11946.1,22.35,22.35,24.98,0,0,0,0
11964.8,0.01,0.01,24.98,0,0,0,0
12025.5,22.43,22.43,24.98,0,0,0,0
12044.4,0.00,0.00,24.98,0,0,0,0
12104.6,22.33,22.33,24.98,0,0,0,0
12127.6,0.01,0.01,24.98,0,0,0,0
12186.9,22.97,22.97,24.98,0,0,0,0
12204.8,0.01,0.01,24.98,0,0,0,0
12266.4,22.83,22.83,24.98,0,0,0,0
12290.2,0.02,0.02,25.00,0,0,0,0
12348.0,24.25,24.25,25.00,0,0,0,0
12365.8,0.00,0.00,25.00,0,0,0,0
12428.0,23.04,23.04,25.00,0,0,0,0
12446.1,0.00,0.00,25.00,0,0,0,0
12508.0,23.19,23.19,25.00,0,0,0,0
12526.6,0.00,0.00,25.00,0,0,0,0
12587.3,22.82,22.82,25.00,0,0,0,0
12606.3,0.00,0.00,25.00,0,0,0,0
12668.2,23.43,23.43,25.00,0,0,0,0
12686.0,0.00,0.00,24.98,0,0,0,0
12746.2,22.46,22.46,24.98,0,0,0,0
12763.9,0.00,0.00,24.98,0,0,0,0
12825.3,21.94,21.94,24.98,0,0,0,0
12846.2,0.00,0.00,24.98,0,0,0,0
12906.1,22.16,22.16,24.98,0,0,0,0
12925.7,0.00,0.00,24.98,0,0,0,0
12987.4,23.13,23.13,24.98,0,0,0,0
13005.6,0.01,0.01,24.98,0,0,0,0
13066.8,22.77,22.77,24.98,0,0,0,0
13085.4,0.00,0.00,25.00,0,0,0,0
13146.4,22.26,22.26,25.00,0,0,0,0
13165.5,0.01,0.01,25.00,0,0,0,0
13229.8,23.04,23.04,25.00,0,0,0,0
13247.1,0.00,0.00,25.00,0,0,0,0
13309.4,23.10,23.10,25.00,0,0,0,0
13327.0,0.00,0.00,25.00,0,0,0,0
13390.0,23.84,23.84,25.00,0,0,0,0
13406.8,0.00,0.00,25.00,0,0,0,0
13468.4,22.99,22.99,25.00,0,0,0,0
13489.5,0.01,0.01,24.89,0,0,0,0
13550.3,24.27,24.27,24.89,0,0,0,0
13565.8,0.01,0.01,24.89,0,0,0,0
13628.2,23.52,23.52,24.89,0,0,0,0
13646.2,0.00,0.00,24.89,0,0,0,0
13709.2,24.39,24.39,24.89,0,0,0,0
13726.8,0.00,0.00,24.89,0,0,0,0
13788.1,22.89,22.89,24.89,0,0,0,0
13806.4,0.00,0.00,24.89,0,0,0,0
13867.6,22.83,22.83,24.89,0,0,0,0
13886.3,0.00,0.00,25.05,0,0,0,0
13948.1,23.25,23.25,25.05,0,0,0,0
13965.9,0.00,0.00,25.05,0,0,0,0
14026.7,22.28,22.28,25.05,0,0,0,0
14044.8,0.00,0.00,25.05,0,0,0,0
14107.7,23.50,23.50,25.05,0,0,0,0
14125.4,0.00,0.00,25.05,0,0,0,0
14186.3,22.36,22.36,25.05,0,0,0,0
14207.2,0.01,0.01,25.05,0,0,0,0
14267.5,23.41,23.41,25.05,0,0,0,0
14286.3,0.00,0.00,25.03,0,0,0,0
14346.2,22.38,22.38,25.03,0,0,0,0
14366.0,0.01,0.01,25.03,0,0,0,0
14427.1,22.69,22.69,25.03,0,0,0,0
14445.1,0.01,0.01,25.03,0,0,0,0
14506.4,23.00,23.00,25.03,0,0,0,0
14526.2,0.00,0.00,25.03,0,0,0,0
14585.8,22.27,22.27,25.03,0,0,0,0
14605.1,0.01,0.01,25.03,0,0,0,0
14666.0,22.58,22.58,25.03,0,0,0,0
14688.8,0.01,0.01,25.02,0,0,0,0
14748.0,24.06,24.06,25.02,0,0,0,0
14765.7,0.01,0.01,25.02,0,0,0,0
14827.0,22.48,22.48,25.02,0,0,0,0
14846.3,0.01,0.01,25.02,0,0,0,0
14908.4,23.23,23.23,25.02,0,0,0,0
14926.6,0.00,0.00,25.02,0,0,0,0
14987.9,21.90,21.90,25.02,0,0,0,0
15006.6,0.00,0.00,25.02,0,0,0,0
15067.3,22.26,22.26,25.02,0,0,0,0
15087.3,0.01,0.01,24.91,0,0,0,0
15147.0,21.96,21.96,24.91,0,0,0,0
15166.0,0.00,0.00,24.91,0,0,0,0
15227.2,22.93,22.93,24.91,0,0,0,0
15245.7,0.01,0.01,24.91,0,0,0,0
15306.5,22.50,22.50,24.91,0,0,0,0
15325.2,0.00,0.00,24.91,0,0,0,0
15388.3,24.96,24.96,24.91,0,0,0,0
15404.8,0.01,0.01,24.91,0,0,0,0
15467.7,23.85,23.85,24.91,0,0,0,0
15484.5,0.01,0.01,25.16,0,0,0,0
15545.8,23.32,23.32,25.16,0,0,0,0
15565.5,0.01,0.01,25.16,0,0,0,0
15625.5,23.41,23.41,25.16,0,0,0,0
15643.0,0.00,0.00,25.16,0,0,0,0
15705.8,24.75,24.75,25.16,-29,-129,-2,10
15723.2,0.31,0.31,25.16,-29,-129,-2,10
15784.6,23.99,23.99,25.16,-1,-120,0,9
15803.6,0.34,0.34,25.16,-1,-120,0,9
15864.6,23.94,23.94,25.16,7,-113,0,9
15887.8,1.83,1.83,25.16,7,-113,0,9
15946.8,25.53,25.53,25.16,8,-111,0,8
15968.0,0.20,0.20,25.16,8,-111,0,8
16029.4,23.41,23.41,25.16,15,-111,0,8
16046.8,0.18,0.18,25.16,15,-111,0,8
16108.4,23.57,23.58,25.16,26,-108,2,8
16126.5,0.21,0.21,25.16,26,-108,2,8
16187.7,23.44,23.44,25.16,29,-104,2,8
16204.7,0.20,0.20,25.16,29,-104,2,8
16266.3,23.04,23.04,25.16,27,-93,2,7
16283.7,0.21,0.21,24.88,27,-93,2,7
16345.2,23.58,23.58,24.88,27,-76,2,6
16364.4,0.25,0.25,24.88,27,-76,2,6
16424.4,23.08,23.08,24.88,28,-57,2,4
16446.9,0.21,0.21,24.88,28,-57,2,4
16505.6,23.37,23.37,24.88,27,-48,2,3
16528.1,0.24,0.24,24.88,27,-48,2,3
16588.2,24.92,24.92,24.88,22,-45,1,3
16606.1,0.21,0.21,24.88,22,-45,1,3
16666.2,22.55,22.55,24.88,21,-47,1,3
16685.7,0.33,0.33,24.91,21,-47,1,3
16747.4,23.45,23.45,24.91,21,-48,1,3
16765.1,0.20,0.20,24.91,21,-48,1,3
16826.5,23.08,23.08,24.91,17,-52,1,4
16844.9,0.19,0.19,24.91,17,-52,1,4
16906.5,22.81,22.81,24.91,13,-60,0,4
16924.8,0.19,0.19,24.91,13,-60,0,4
16987.3,23.44,23.44,24.91,4,-69,0,5
17004.8,0.21,0.21,24.91,4,-69,0,5
17065.8,23.14,23.15,24.91,-10,-79,0,6
17085.9,0.32,0.32,25.07,-10,-79,0,6
17146.7,23.81,23.81,25.07,-13,-80,0,6
17164.4,0.19,0.19,25.07,-13,-80,0,6
17224.7,22.66,22.66,25.07,-19,-80,-1,6
17245.6,0.32,0.32,25.07,-19,-80,-1,6
17304.9,23.64,23.64,25.07,-22,-85,-1,6
17323.3,0.34,0.34,25.07,-22,-85,-1,6
17384.4,22.92,22.92,25.07,-28,-93,-2,7
17403.5,0.34,0.34,25.07,-28,-93,-2,7
17464.8,23.76,23.76,25.07,-30,-103,-2,8
17483.3,0.37,0.37,25.12,-30,-103,-2,8
17544.5,23.21,23.21,25.12,-21,-120,-1,9
17562.7,0.37,0.37,25.12,-21,-120,-1,9
17625.6,24.46,24.46,25.12,-24,-139,-1,11
17645.0,0.30,0.30,25.12,-24,-139,-1,11
17704.3,23.19,23.19,25.12,-35,-142,-2,11
17723.0,0.37,0.37,25.12,-35,-142,-2,11
17786.3,24.15,24.15,25.12,-54,-138,-4,11
17804.7,0.32,0.32,25.12,-54,-138,-4,11
17864.0,22.82,22.82,25.12,-60,-131,-4,10
17883.7,0.43,0.43,25.01,-60,-131,-4,10
17948.7,26.53,26.53,25.01,-44,-116,-3,9
17968.6,0.18,0.18,25.01,-44,-116,-3,9
18027.3,22.97,22.97,25.01,0,0,0,0
18047.2,0.01,0.01,25.01,0,0,0,0
18108.5,22.66,22.66,25.01,0,0,0,0
18127.4,0.00,0.00,25.01,0,0,0,0
18188.0,22.42,22.42,25.01,0,0,0,0
18206.5,0.01,0.01,25.01,0,0,0,0
18267.0,22.33,22.33,25.01,0,0,0,0
18286.8,0.01,0.01,24.78,0,0,0,0
18347.1,23.36,23.36,24.78,0,0,0,0
18364.9,0.01,0.01,24.78,0,0,0,0
18425.1,21.97,21.97,24.78,0,0,0,0
18447.1,0.01,0.01,24.78,0,0,0,0
18505.0,22.21,22.21,24.78,0,0,0,0
18524.7,0.00,0.00,24.78,0,0,0,0
18583.7,21.63,21.63,24.78,0,0,0,0
18605.5,0.00,0.00,24.78,0,0,0,0
18664.5,23.06,23.06,24.78,-71,-71,-5,5
18684.3,0.38,0.38,25.15,-71,-71,-5,5
18743.3,21.63,21.63,25.15,0,0,0,0
18764.4,0.00,0.00,25.15,0,0,0,0
18823.9,22.55,22.55,25.15,-79,-74,-6,5
18843.9,0.37,0.37,25.15,-79,-74,-6,5
18904.3,22.28,22.28,25.15,-78,-78,-6,6
18924.6,0.18,0.18,25.15,-78,-78,-6,6
18985.2,22.52,22.52,25.15,-68,-79,-5,6
19006.1,0.25,0.25,25.15,-68,-79,-5,6
19064.5,21.57,21.57,25.15,0,0,0,0
19084.2,0.00,0.00,24.93,0,0,0,0
19145.9,23.02,23.02,24.93,0,0,0,0
19164.4,0.00,0.00,24.93,0,0,0,0
19224.4,21.93,21.93,24.93,0,0,0,0
19246.8,0.01,0.01,24.93,0,0,0,0
19305.6,22.35,22.35,24.93,-41,-67,-3,5
19325.9,0.16,0.16,24.93,-41,-67,-3,5
19387.9,25.27,25.27,24.93,0,0,0,0
19404.4,0.00,0.00,24.93,0,0,0,0
19465.8,22.81,22.81,24.93,0,0,0,0
19486.4,0.01,0.01,24.94,0,0,0,0
19546.4,22.56,22.56,24.94,0,0,0,0
19565.4,0.01,0.01,24.94,0,0,0,0
19625.5,22.15,22.15,24.94,0,0,0,0
19645.4,0.00,0.00,24.94,0,0,0,0
19704.7,21.77,21.77,24.94,0,0,0,0
19725.2,0.01,0.01,24.94,0,0,0,0
19785.2,22.17,22.17,24.94,0,0,0,0
19804.1,0.00,0.00,24.94,0,0,0,0
19866.2,23.13,23.13,24.94,0,0,0,0
19886.6,0.00,0.00,25.04,0,0,0,0
19945.6,21.93,21.93,25.04,0,0,0,0
19965.1,0.01,0.01,25.04,0,0,0,0
20025.3,21.69,21.69,25.04,0,0,0,0
20045.4,0.01,0.01,25.04,0,0,0,0
20106.9,24.24,24.24,25.04,0,0,0,0
20124.2,0.00,0.00,25.04,0,0,0,0
20184.5,22.13,22.13,25.04,0,0,0,0
20206.9,0.01,0.01,25.04,0,0,0,0
20264.4,22.46,22.46,25.04,0,0,0,0
20283.3,0.00,0.00,25.10,0,0,0,0
20344.0,22.13,22.13,25.10,0,0,0,0
20365.6,0.00,0.00,25.10,0,0,0,0
20423.1,22.12,22.12,25.10,0,0,0,0
20442.2,0.01,0.01,25.10,0,0,0,0
20503.7,23.14,23.14,25.10,0,0,0,0
20524.0,0.00,0.00,25.10,0,0,0,0
20583.5,21.93,21.93,25.10,314,-111,25,8
20605.2,0.71,0.71,25.10,314,-111,25,8
20664.2,22.63,22.63,25.10,318,-108,25,8
20687.8,0.52,0.52,24.99,318,-108,25,8
20746.3,23.65,23.65,24.99,315,-105,25,8
20768.5,0.33,0.33,24.99,315,-105,25,8
20826.1,23.12,23.12,24.99,312,-103,24,8
20845.6,0.19,0.19,24.99,312,-103,24,8
20907.0,22.91,22.91,24.99,305,-102,24,8
20925.6,0.19,0.19,24.99,305,-102,24,8
20987.7,23.33,23.33,24.99,0,0,0,0
21006.3,0.00,0.00,24.99,0,0,0,0
21066.2,22.08,22.08,24.99,0,0,0,0
21085.6,0.01,0.01,24.87,0,0,0,0
21146.3,22.33,22.33,24.87,0,0,0,0
21165.2,0.01,0.01,24.87,0,0,0,0
21224.8,21.40,21.40,24.87,0,0,0,0
21248.6,0.01,0.01,24.87,0,0,0,0
21305.1,21.88,21.88,24.87,22,-72,1,5
21328.4,0.23,0.23,24.87,22,-72,1,5
21386.5,22.20,22.20,24.87,0,0,0,0
21409.5,0.01,0.01,24.87,0,0,0,0
21468.8,22.12,22.12,24.87,0,0,0,0
21488.3,0.01,0.01,24.83,0,0,0,0
21547.9,21.14,21.14,24.83,0,0,0,0
21567.0,0.00,0.00,24.83,0,0,0,0
21627.3,21.64,21.64,24.83,0,0,0,0
21650.8,0.00,0.00,24.83,0,0,0,0
21712.2,22.73,22.73,24.83,214,-46,17,3
21734.1,0.17,0.17,24.83,214,-46,17,3
21795.2,23.23,23.23,24.83,232,-48,18,3
21812.4,0.18,0.18,24.83,232,-48,18,3
21874.2,22.87,22.87,24.83,240,-51,19,4
21895.5,0.17,0.17,24.54,240,-51,19,4
21958.5,24.24,24.24,24.54,248,-53,19,4
21974.7,0.17,0.17,24.54,248,-53,19,4
22038.1,24.43,24.43,24.54,257,-53,20,4
22054.2,0.17,0.17,24.54,257,-53,20,4
22120.8,27.03,27.03,24.54,265,-50,21,4
22133.8,0.22,0.23,24.54,265,-50,21,4
22196.0,23.49,23.49,24.54,272,-45,21,3
22212.9,0.17,0.17,24.54,272,-45,21,3
22274.7,22.77,22.77,24.54,274,-41,21,3
22292.5,0.16,0.16,25.17,274,-41,21,3
22353.5,22.24,22.24,25.17,281,-37,22,2
22372.7,0.29,0.29,25.17,281,-37,22,2
22434.5,22.94,22.94,25.17,292,-29,23,2
22453.0,0.29,0.29,25.17,292,-29,23,2
22514.3,22.48,22.48,25.17,300,-21,24,1
22532.8,0.29,0.29,25.17,300,-21,24,1
22594.5,22.76,22.76,25.17,297,-19,23,1
