Time_ms,Algo_ms,E2E_ms,FPS,ErrX,ErrY,Yaw_Cmd,Pitch_Cmd
6152.3,26.44,26.44,20.00,0,0,0,0
6203.8,29.29,29.29,20.00,0,0,0,0
6254.6,29.79,29.79,20.00,0,0,0,0
6305.4,31.31,31.31,20.00,0,0,0,0
6352.9,28.40,28.40,20.00,0,0,0,0
6407.1,33.90,33.90,20.00,0,0,0,0
6455.7,32.63,32.63,20.03,0,0,0,0
6504.7,31.15,31.15,20.03,0,0,0,0
6552.8,24.97,24.97,20.03,0,0,0,0
6604.3,30.90,30.90,20.03,0,0,0,0
6654.6,31.70,31.70,20.03,0,0,0,0
6704.8,31.50,31.50,20.03,0,0,0,0
6753.4,25.62,25.62,20.03,0,0,0,0
6803.2,30.20,30.20,20.03,0,0,0,0
6852.4,29.87,29.87,20.03,0,0,0,0
6905.4,32.27,32.27,20.03,0,0,0,0
6951.5,27.05,27.05,20.01,0,0,0,0
7003.2,30.82,30.82,20.01,0,0,0,0
7051.3,28.67,28.67,20.01,0,0,0,0
7103.3,30.84,30.84,20.01,0,0,0,0
7153.1,27.88,27.88,20.01,0,0,0,0
7203.5,31.02,31.02,20.01,0,0,0,0
7252.5,30.44,30.44,20.01,0,0,0,0
7302.3,30.40,30.40,20.01,0,0,0,0
7363.2,26.75,26.75,20.01,0,0,0,0
7415.6,28.68,28.68,20.01,0,0,0,0
7468.1,26.27,26.27,19.44,0,0,0,0
7531.3,34.48,34.48,19.44,0,0,0,0
7581.1,37.31,37.31,19.44,0,0,0,0
7627.4,34.93,34.93,19.44,0,0,0,0
7672.9,27.50,27.50,19.44,0,0,0,0
7722.8,30.98,30.98,19.44,0,0,0,0
7772.1,30.52,30.52,19.44,0,0,0,0
7822.8,31.65,31.65,19.44,0,0,0,0
7871.4,26.50,26.50,19.44,0,0,0,0
7920.9,30.46,30.46,19.44,0,0,0,0
7970.9,30.47,30.47,19.87,0,0,0,0
8020.1,30.31,30.31,19.87,0,0,0,0
8071.8,25.50,25.50,19.87,0,0,0,0
8120.0,31.80,31.80,19.87,0,0,0,0
8169.0,30.07,30.07,19.87,0,0,0,0
8220.6,32.48,32.48,19.87,0,0,0,0
8271.6,26.69,26.69,19.87,0,0,0,0
8316.1,28.60,28.60,19.87,0,0,0,0
8368.5,30.66,30.66,19.87,0,0,0,0
8418.8,32.20,32.20,19.87,0,0,0,0
8470.1,31.40,31.40,20.16,0,0,0,0
8514.5,27.86,27.86,20.16,0,0,0,0
8565.8,28.73,28.73,20.16,0,0,0,0
8616.5,29.14,29.14,20.16,0,0,0,0
8668.0,25.96,25.96,20.16,0,0,0,0
8723.6,30.19,30.19,20.16,0,0,0,0
8769.4,32.69,32.69,20.16,0,0,0,0
8818.1,31.45,31.45,20.16,0,0,0,0
8870.6,27.49,27.49,20.16,0,0,0,0
8915.5,29.36,29.37,20.16,0,0,0,0
8973.3,36.73,36.73,20.01,0,0,0,0
9021.2,35.05,35.05,20.01,0,0,0,0
9072.8,31.40,31.40,20.01,0,0,0,0
9122.4,34.03,34.03,20.01,0,0,0,0
9168.3,31.11,31.11,20.01,0,0,0,0
9218.8,31.20,31.20,20.01,0,0,0,0
9270.6,25.10,25.10,20.01,0,0,0,0
9316.7,28.30,28.30,20.01,0,0,0,0
9365.9,27.41,27.41,20.01,0,0,0,0
9419.0,30.72,30.72,20.01,0,0,0,0
9471.0,25.11,25.11,19.94,0,0,0,0
9515.9,28.21,28.21,19.94,0,0,0,0
9565.8,28.84,28.84,19.94,0,0,0,0
9617.9,30.02,30.02,19.94,0,0,0,0
9669.6,26.19,26.19,19.94,0,0,0,0
9714.7,27.90,27.90,19.94,0,0,0,0
9767.9,31.20,31.20,19.94,0,0,0,0
9819.7,33.67,33.67,19.94,0,0,0,0
9870.5,29.82,29.82,19.94,0,0,0,0
9924.4,36.12,36.12,19.94,0,0,0,0
9970.3,33.46,33.46,20.03,0,0,0,0
10021.5,35.52,35.52,20.03,0,0,0,0
10072.0,34.88,34.88,20.03,0,0,0,0
10123.5,35.95,35.95,20.03,0,0,0,0
10167.6,30.68,30.68,20.03,0,0,0,0
10219.3,31.42,31.42,20.03,0,0,0,0
10271.9,26.91,26.91,20.03,0,0,0,0
10318.6,30.12,30.12,20.03,0,0,0,0
10367.9,29.49,29.49,20.03,0,0,0,0
10417.8,29.70,29.70,20.03,0,0,0,0
10469.3,25.94,25.94,19.95,0,0,0,0
10517.1,29.76,29.76,19.95,0,0,0,0
10568.1,30.53,30.53,19.95,0,0,0,0
10619.3,32.26,32.26,19.95,0,0,0,0
10671.5,28.30,28.30,19.95,0,0,0,0
10717.7,28.92,28.92,19.95,0,0,0,0
10767.9,29.37,29.37,19.95,0,0,0,0
10817.9,29.75,29.75,19.95,0,0,0,0
10870.9,27.81,27.81,19.95,0,0,0,0
10924.5,37.77,37.77,19.95,0,0,0,0
10966.7,30.61,30.61,20.07,0,0,0,0
11015.6,29.70,29.70,20.07,0,0,0,0
11069.5,26.48,26.48,20.07,0,0,0,0
11124.1,30.97,30.97,20.07,0,0,0,0
11170.8,31.39,31.39,20.07,0,0,0,0
11220.2,31.22,31.22,20.07,0,0,0,0
11270.6,24.73,24.73,20.07,0,0,0,0
11321.6,30.58,30.58,20.07,0,0,0,0
11371.1,30.55,30.55,20.07,0,0,0,0
11421.9,31.93,31.93,20.07,0,0,0,0
11473.1,26.44,26.44,19.85,0,0,0,0
11520.6,30.90,30.90,19.85,0,0,0,0
11570.2,30.66,30.66,19.85,0,0,0,0
11619.2,30.72,30.72,19.85,0,0,0,0
11683.4,38.11,38.11,19.85,0,0,0,0
11729.7,33.14,33.14,19.85,0,0,0,0
11780.5,33.28,33.28,19.85,0,0,0,0
11831.7,29.39,29.39,19.85,0,0,0,0
11883.6,34.53,34.53,19.85,0,0,0,0
11932.1,32.35,32.35,19.85,0,0,0,0
11982.9,32.86,32.86,19.61,0,0,0,0
12033.9,31.62,31.62,19.61,0,0,0,0
12079.3,29.94,29.94,19.61,0,0,0,0
12130.0,30.73,30.73,19.61,0,0,0,0
12181.0,32.23,32.23,19.61,0,0,0,0
12243.9,37.21,37.21,19.61,0,0,0,0
12291.3,34.78,34.78,19.61,0,0,0,0
12337.4,30.88,30.88,19.61,0,0,0,0
12389.6,26.28,26.28,19.61,0,0,0,0
12434.2,27.82,27.82,19.61,0,0,0,0
12486.4,30.20,30.20,19.77,0,0,0,0
12535.9,30.83,30.83,19.77,0,0,0,0
12587.6,31.93,31.93,19.77,0,0,0,0
12634.3,28.18,28.18,19.77,0,0,0,0
12688.3,33.41,33.41,19.77,0,0,0,0
12738.3,34.11,34.11,19.77,0,0,0,0
12788.5,34.90,34.90,19.77,0,0,0,0
12833.4,27.36,27.36,19.77,0,0,0,0
12885.0,29.33,29.33,19.77,0,0,0,0
12934.9,30.31,30.31,19.77,0,0,0,0
12985.9,31.42,31.42,20.06,0,0,0,0
13034.2,25.94,25.94,20.06,0,0,0,0
13086.1,30.16,30.16,20.06,0,0,0,0
13136.5,31.28,31.28,20.06,0,0,0,0
13189.4,28.99,28.99,20.06,0,0,0,0
13234.4,29.53,29.53,20.06,0,0,0,0
13285.7,29.91,29.91,20.06,0,0,0,0
13335.7,30.69,30.69,20.06,0,0,0,0
13386.7,30.99,30.99,20.06,0,0,0,0
13433.1,27.81,27.81,20.06,0,0,0,0
13481.9,26.76,26.76,19.97,0,0,0,0
13534.9,30.78,30.79,19.97,0,0,0,0
13585.9,31.85,31.85,19.97,0,0,0,0
13633.3,27.73,27.73,19.97,0,0,0,0
13685.3,31.68,31.68,19.97,0,0,0,0
13735.7,31.19,31.19,19.97,0,0,0,0
13787.3,33.25,33.25,19.97,0,0,0,0
13837.1,27.11,27.11,19.97,0,0,0,0
13888.1,29.72,29.72,19.97,0,0,0,0
13939.9,31.47,31.47,19.97,0,0,0,0
13991.3,26.92,26.92,19.87,0,0,0,0
14036.7,29.19,29.19,19.87,0,0,0,0
14086.8,29.53,29.53,19.87,0,0,0,0
14136.9,29.69,29.69,19.87,0,0,0,0
14188.9,26.00,26.00,19.87,0,0,0,0
14235.9,28.74,28.74,19.87,0,0,0,0
14287.4,30.08,30.08,19.87,0,0,0,0
14337.2,30.49,30.49,19.87,0,0,0,0
14389.0,27.95,27.95,19.87,0,0,0,0
14437.4,28.83,28.83,19.87,0,0,0,0
14489.4,31.01,31.01,19.98,0,0,0,0
14540.0,32.08,32.08,19.98,0,0,0,0
14591.7,30.27,30.27,19.98,0,0,0,0
14637.5,28.93,28.93,19.98,0,0,0,0
14693.0,34.65,34.65,19.98,0,0,0,0
14744.3,36.44,36.44,19.98,0,0,0,0
14791.0,31.33,31.33,19.98,0,0,0,0
14837.5,29.90,29.90,19.98,0,0,0,0
14888.4,30.94,30.94,19.98,0,0,0,0
14939.2,32.37,32.37,19.98,0,0,0,0
14993.0,27.73,27.73,19.99,0,0,0,0
15044.5,34.23,34.23,19.99,0,0,0,0
15093.5,33.02,33.02,19.99,0,0,0,0
15143.9,32.98,32.98,19.99,0,0,0,0
15202.0,38.31,38.31,19.99,0,0,0,0
15245.7,31.72,31.72,19.99,0,0,0,0
15293.5,30.09,30.09,19.99,0,0,0,0
15349.2,36.05,36.05,19.99,0,0,0,0
15399.3,33.70,33.70,19.99,0,0,0,0
15444.5,30.48,30.48,19.99,0,0,0,0
15498.7,34.79,34.79,19.80,0,0,0,0
15549.3,35.13,35.13,19.80,0,0,0,0
15603.5,37.41,37.41,19.80,0,0,0,0
15652.5,37.19,37.19,19.80,0,0,0,0
15702.9,38.10,38.10,19.80,0,0,0,0
15749.0,34.00,34.00,19.80,0,0,0,0
15793.5,27.98,27.98,19.80,0,0,0,0
15844.3,29.46,29.46,19.80,0,0,0,0
15900.6,35.94,35.94,19.80,0,0,0,0
15948.1,34.13,34.13,19.80,0,0,0,0
15997.1,29.21,29.21,19.83,0,0,0,0
16047.2,29.65,29.65,19.83,0,0,0,0
16098.6,30.99,30.99,19.83,0,0,0,0
16149.5,25.48,25.48,19.83,0,0,0,0
16201.0,33.36,33.36,19.83,0,0,0,0
16250.3,32.78,32.78,19.83,0,0,0,0
16301.6,33.98,33.98,19.83,0,0,0,0
16349.7,32.55,32.55,19.83,0,0,0,0
16393.2,27.07,27.07,19.83,0,0,0,0
16445.4,28.81,28.81,19.83,0,0,0,0
16495.6,29.64,29.64,20.10,0,0,0,0
16547.7,26.15,26.15,20.10,0,0,0,0
16592.0,26.84,26.84,20.10,0,0,0,0
16643.7,28.79,28.79,20.10,0,0,0,0
16695.0,29.77,29.77,20.10,0,0,0,0
16747.5,26.81,26.81,20.10,0,0,0,0
16792.4,27.00,27.00,20.10,0,0,0,0
16844.6,29.88,29.88,20.10,0,0,0,0
16895.6,31.40,31.40,20.10,0,0,0,0
16948.4,33.09,33.09,20.10,0,0,0,0
16992.8,27.11,27.11,20.00,0,0,0,0
17044.1,28.89,28.89,20.00,0,0,0,0
17095.9,31.23,31.23,20.00,0,0,0,0
17145.9,31.20,31.20,20.00,0,0,0,0
17192.3,27.30,27.30,20.00,0,0,0,0
17242.7,29.17,29.17,20.00,0,0,0,0
17292.8,29.51,29.51,20.00,0,0,0,0
17344.6,30.63,30.63,20.00,0,0,0,0
17393.4,28.40,28.40,20.00,0,0,0,0
17443.2,30.24,30.24,20.00,0,0,0,0
17492.7,30.27,30.27,20.13,0,0,0,0
17543.1,31.35,31.35,20.13,0,0,0,0
17592.3,25.25,25.25,20.13,0,0,0,0
17641.8,31.40,31.40,20.13,0,0,0,0
17690.6,30.26,30.26,20.13,0,0,0,0
17740.2,30.89,30.89,20.13,0,0,0,0
17790.3,28.44,28.44,20.13,0,0,0,0
17841.4,31.60,31.60,20.13,0,0,0,0
17890.2,30.36,30.36,20.13,0,0,0,0
17941.2,32.07,32.07,20.13,0,0,0,0
17993.4,30.27,30.27,20.16,0,0,0,0
18040.3,30.86,30.86,20.16,0,0,0,0
18091.4,31.94,31.94,20.16,0,0,0,0
18142.7,33.68,33.68,20.16,0,0,0,0
18193.6,31.43,31.43,20.16,0,0,0,0
18245.9,36.27,36.27,20.16,0,0,0,0
18291.5,31.88,31.88,20.16,0,0,0,0
18341.2,31.71,31.71,20.16,0,0,0,0
18391.8,25.32,25.32,20.16,0,0,0,0
18448.7,37.92,37.92,20.16,0,0,0,0
18492.9,32.65,32.65,19.92,0,0,0,0
18546.3,35.98,35.98,19.92,0,0,0,0
18592.3,29.71,29.71,19.92,0,0,0,0
18643.8,32.74,32.74,19.92,0,0,0,0
18692.7,31.17,31.17,19.92,0,0,0,0
18744.4,33.82,33.82,19.92,0,0,0,0
18794.2,28.81,28.81,19.92,0,0,0,0
18844.0,31.37,31.37,19.92,0,0,0,0
18892.5,32.45,32.45,19.92,0,0,0,0
18943.9,33.73,33.73,19.92,0,0,0,0
18993.8,31.61,31.61,20.04,0,0,0,0
19041.3,31.64,31.64,20.04,0,0,0,0
19088.4,28.57,28.57,20.04,0,0,0,0
19141.8,32.69,32.69,20.04,0,0,0,0
19193.1,27.83,27.83,20.04,0,0,0,0
19240.2,30.77,30.77,20.04,0,0,0,0
19292.4,32.82,32.82,20.04,0,0,0,0
19343.2,34.73,34.73,20.04,0,0,0,0
19393.7,32.51,32.51,20.04,0,0,0,0
19441.9,31.86,31.86,20.04,0,0,0,0
19490.0,29.64,29.64,19.97,0,0,0,0
19540.3,30.97,30.97,19.97,0,0,0,0
19591.9,25.67,25.67,19.97,0,0,0,0
19641.8,30.66,30.66,19.97,0,0,0,0
19690.8,29.89,29.89,19.97,0,0,0,0
19742.4,31.12,31.12,19.97,0,0,0,0
19791.2,24.74,24.74,19.97,0,0,0,0
19848.2,37.57,37.57,19.97,0,0,0,0
19897.4,37.36,37.36,19.97,0,0,0,0
19947.5,38.12,38.12,19.97,0,0,0,0
19998.0,30.51,30.51,19.72,0,0,0,0
20049.6,32.93,32.93,19.72,0,0,0,0
20099.8,32.43,32.43,19.72,0,0,0,0
20151.1,27.95,27.95,19.72,0,0,0,0
20197.9,29.98,29.98,19.72,0,0,0,0
20248.4,31.28,31.28,19.72,0,0,0,0
20300.7,33.31,33.31,19.72,0,0,0,0
20351.9,26.15,26.15,19.72,0,0,0,0
20393.8,25.85,25.85,19.72,0,0,0,0
20445.8,28.49,28.49,19.72,0,0,0,0
20496.9,29.35,29.35,20.01,0,0,0,0
20550.8,25.44,25.44,20.01,0,0,0,0
20593.7,26.77,26.77,20.01,0,0,0,0
20645.7,28.47,28.48,20.01,0,0,0,0
20697.9,30.57,30.57,20.01,0,0,0,0
20749.5,25.40,25.40,20.01,0,0,0,0
20795.4,28.16,28.16,20.01,0,0,0,0
20845.9,28.74,28.74,20.01,0,0,0,0
20896.6,29.10,29.10,20.01,0,0,0,0
20948.3,25.42,25.42,20.01,0,0,0,0
20993.8,26.87,26.87,20.00,0,0,0,0
21045.2,28.48,28.48,20.00,0,0,0,0
21096.9,31.00,31.00,20.00,0,0,0,0
21147.1,31.17,31.17,20.00,0,0,0,0
21193.8,27.27,27.27,20.00,0,0,0,0
21244.4,28.61,28.61,20.00,0,0,0,0
21294.6,29.43,29.43,20.00,0,0,0,0
21346.0,29.77,29.77,20.00,0,0,0,0
21393.9,25.69,25.69,20.00,0,0,0,0
21444.5,30.31,30.31,20.00,0,0,0,0
21495.6,31.00,31.00,20.11,0,0,0,0
21549.6,34.93,34.93,20.11,0,0,0,0
21594.7,28.48,28.48,20.11,0,0,0,0
21646.1,30.11,30.11,20.11,0,0,0,0
21695.2,29.93,29.93,20.11,0,0,0,0
21747.8,29.51,29.51,20.11,0,0,0,0
21793.7,28.29,28.29,20.11,0,0,0,0
21845.3,29.51,29.51,20.11,0,0,0,0
21895.0,30.52,30.52,20.11,0,0,0,0
21946.2,31.64,31.64,20.11,0,0,0,0
21993.1,27.66,27.66,20.02,0,0,0,0
22046.1,32.36,32.36,20.02,0,0,0,0
22095.5,31.83,31.83,20.02,0,0,0,0
22146.4,32.62,32.62,20.02,0,0,0,0
22198.4,33.18,33.18,20.02,0,0,0,0
22245.1,32.05,32.05,20.02,0,0,0,0
22298.6,35.38,35.38,20.02,0,0,0,0
22347.5,35.26,35.26,20.02,0,0,0,0
22392.5,27.13,27.13,20.02,0,0,0,0
22442.9,29.88,29.88,20.02,0,0,0,0
22493.1,29.43,29.43,20.03,-219,-108,-26,12
22542.8,29.07,29.07,20.03,0,0,0,0
22591.7,25.05,25.05,20.03,0,0,0,0
22642.6,28.59,28.59,20.03,0,0,0,0
22692.7,29.00,29.00,20.03,0,0,0,0
22744.1,30.52,30.52,20.03,0,0,0,0
22797.1,30.47,30.47,20.03,0,0,0,0
22843.3,31.07,31.07,20.03,0,0,0,0
22891.4,29.34,29.34,20.03,0,0,0,0
22941.7,29.51,29.51,20.03,0,0,0,0
22990.9,23.70,23.70,20.00,0,0,0,0
23041.1,28.25,28.25,20.00,0,0,0,0
23092.2,29.05,29.05,20.00,0,0,0,0
23142.5,29.86,29.86,20.00,0,0,0,0
23189.9,24.16,24.16,20.00,0,0,0,0
23242.4,29.44,29.44,20.00,-187,-145,-22,17
23291.7,28.50,28.50,20.00,-183,-150,-21,18
23343.8,30.59,30.59,20.00,0,0,0,0
23391.4,27.43,27.43,20.00,0,0,0,0
23441.2,29.22,29.22,20.00,0,0,0,0
23490.9,29.25,29.25,20.06,0,0,0,0
23541.7,30.21,30.21,20.06,0,0,0,0
23593.8,27.78,27.78,20.06,0,0,0,0
23645.6,34.52,34.52,20.06,0,0,0,0
23690.5,29.64,29.64,20.06,0,0,0,0
23740.5,29.70,29.70,20.06,0,0,0,0
23791.2,25.07,25.07,20.06,0,0,0,0
23836.5,26.40,26.40,20.06,0,0,0,0
23886.5,26.47,26.47,20.06,0,0,0,0
23937.3,27.29,27.29,20.06,0,0,0,0
23987.3,24.02,24.02,20.08,0,0,0,0
24036.1,26.57,26.57,20.08,0,0,0,0
24086.1,27.36,27.36,20.08,0,0,0,0
24139.3,30.60,30.60,20.08,0,0,0,0
24190.7,24.94,24.94,20.08,0,0,0,0
24238.2,26.01,26.01,20.08,0,0,0,0
24288.9,26.56,26.56,20.08,0,0,0,0
24338.8,26.96,26.96,20.08,0,0,0,0
24389.4,24.17,24.17,20.08,0,0,0,0
24437.0,25.45,25.45,20.08,0,0,0,0
24489.2,27.71,27.71,19.95,0,0,0,0
24539.9,29.66,29.66,19.95,0,0,0,0
24591.2,29.36,29.36,19.95,0,0,0,0
24641.9,31.78,31.78,19.95,0,0,0,0
24690.1,29.81,29.81,19.95,0,0,0,0
24739.7,30.03,30.03,19.95,0,0,0,0
24791.7,25.43,25.43,19.95,0,0,0,0
24839.9,29.84,29.84,19.95,-371,-135,-44,16
24888.1,28.23,28.23,19.95,-389,-139,-46,16
24939.6,29.73,29.73,19.95,-396,-138,-47,16
24990.9,25.41,25.41,20.04,-396,-136,-47,16
25037.5,28.04,28.04,20.04,-392,-132,-47,15
25087.6,28.42,28.42,20.04,-390,-130,-46,15
25140.0,30.44,30.44,20.04,-388,-129,-46,15
25191.5,25.22,25.22,20.04,-388,-129,-46,15
25236.5,27.26,27.26,20.04,-377,-125,-45,15
25293.6,34.94,34.94,20.04,-363,-120,-43,14
25341.4,32.78,32.78,20.04,-346,-115,-41,13
25392.8,28.62,28.62,20.04,-328,-110,-39,13
25434.0,25.11,25.11,20.04,-288,-97,-34,11
25483.8,24.47,24.47,20.04,-268,-90,-32,10
25532.5,23.87,23.87,20.04,-249,-83,-29,9
25584.1,23.67,23.67,20.04,-231,-78,-27,9
25629.9,19.66,19.66,20.04,-195,-68,-23,8
25678.4,20.20,20.20,20.04,-177,-62,-21,7
25730.7,23.47,23.47,20.04,-160,-56,-19,6
25781.3,22.29,22.29,20.04,-146,-51,-17,6
25828.5,21.33,21.33,20.04,-136,-48,-16,5
25877.4,20.48,20.48,20.04,-119,-44,-14,5
25930.7,24.90,24.90,20.04,-111,-43,-13,5
25981.6,22.32,22.32,20.05,-101,-40,-12,4
26028.0,19.82,19.82,20.05,-78,-34,-9,4
26083.5,25.97,25.97,20.05,-65,-30,-7,3
26133.3,24.76,24.76,20.05,-52,-24,-6,2
26184.2,23.72,23.72,20.05,-41,-19,-4,2
26234.9,25.07,25.07,20.05,-20,-12,-2,0
26281.6,23.74,23.74,20.05,0,0,0,0
26331.7,24.54,24.54,20.05,0,0,0,0
26383.8,20.08,20.08,20.05,0,0,0,0
26433.3,18.79,18.79,20.05,0,0,0,0
26485.6,23.00,23.00,19.75,0,0,0,0
26538.3,25.40,25.40,19.75,0,0,0,0
26585.9,21.25,21.25,19.75,0,0,0,0
26632.5,19.34,19.34,19.75,0,0,0,0
26682.5,20.83,20.83,19.75,0,0,0,0
26736.6,25.50,25.50,19.75,25,-2,3,0
26786.5,22.64,22.64,19.75,22,-1,2,0
26832.8,20.11,20.11,19.75,0,0,0,0
26885.5,24.54,24.54,19.75,10,6,0,0
26939.0,28.31,28.31,19.75,7,11,0,0
26988.0,22.66,22.66,20.09,8,13,0,0
27036.0,23.75,23.75,20.09,12,16,0,-1
27086.1,24.36,24.36,20.09,9,17,0,-2
27137.1,26.18,26.18,20.09,9,15,0,0
27185.4,21.76,21.76,20.09,10,12,0,0
27232.2,20.10,20.10,20.09,8,8,0,0
27284.6,24.35,24.35,20.09,10,6,0,0
27335.0,24.97,24.97,20.09,16,4,1,0
27385.9,23.43,23.43,20.09,25,-2,3,0
27432.5,19.82,19.82,20.09,58,-13,6,0
27486.3,25.80,25.80,20.00,79,-17,9,2
27536.7,25.97,25.97,20.00,100,-18,12,2
27585.5,22.10,22.10,20.00,117,-17,14,2
27631.6,19.56,19.56,20.00,156,-15,18,0
27682.6,22.94,22.94,20.00,173,-16,20,1
27735.8,26.47,26.47,20.00,188,-19,22,2
27784.8,22.59,22.59,20.00,208,-21,24,2
27830.8,19.40,19.40,20.00,241,-21,28,2
27881.7,22.50,22.50,20.00,255,-19,30,2
27932.0,23.70,23.70,20.00,269,-17,32,2
27982.4,22.18,22.18,20.10,281,-15,33,0
