Time_ms,Algo_ms,E2E_ms,FPS,ErrX,ErrY,Yaw_Cmd,Pitch_Cmd
3938.1,28.96,28.96,20.12,0,0,0,0
3988.7,24.86,24.86,20.12,0,0,0,0
4035.9,27.75,27.75,20.12,0,0,0,0
4087.0,28.98,28.98,20.12,0,0,0,0
4137.2,28.90,28.90,20.12,0,0,0,0
4187.8,24.92,24.92,20.12,0,0,0,0
4236.0,28.69,28.69,20.12,0,0,0,0
4286.6,29.08,29.08,20.12,0,0,0,0
4336.1,29.05,29.05,20.12,0,0,0,0
4387.1,25.58,25.58,20.12,0,0,0,0
4432.7,26.21,26.21,20.08,0,0,0,0
4484.0,27.76,27.76,20.08,0,0,0,0
4534.9,28.43,28.43,20.08,0,0,0,0
4592.1,31.37,31.37,20.08,0,0,0,0
4639.1,29.84,29.84,20.08,0,0,0,0
4688.9,29.40,29.40,20.08,0,0,0,0
4741.4,32.06,32.06,20.08,0,0,0,0
4790.7,24.62,24.62,20.08,0,0,0,0
4842.7,34.93,34.93,20.08,0,0,0,0
4888.7,31.08,31.08,20.08,0,0,0,0
4938.8,31.00,31.00,19.96,0,0,0,0
4989.2,24.74,24.74,19.96,0,0,0,0
5035.5,27.94,27.94,19.96,0,0,0,0
5089.9,32.19,32.19,19.96,0,0,0,0
5138.4,30.22,30.22,19.96,0,0,0,0
5189.6,25.27,25.27,19.96,0,0,0,0
5235.9,27.43,27.43,19.96,0,0,0,0
5287.6,29.22,29.22,19.96,0,0,0,0
5341.5,33.32,33.32,19.96,0,0,0,0
5391.1,29.25,29.25,19.96,0,0,0,0
5435.0,27.78,27.78,20.01,0,0,0,0
5486.5,29.58,29.58,20.01,0,0,0,0
5538.0,30.85,30.85,20.01,0,0,0,0
5588.7,24.53,24.53,20.01,0,0,0,0
5638.9,27.80,27.80,20.01,0,0,0,0
5689.3,28.25,28.25,20.01,0,0,0,0
5740.9,29.73,29.73,20.01,0,0,0,0
5791.1,24.78,24.78,20.01,0,0,0,0
5840.2,29.07,29.07,20.01,0,0,0,0
5890.0,29.29,29.29,20.01,0,0,0,0
5942.1,31.57,31.57,19.90,0,0,0,0
5991.1,27.19,27.19,19.90,0,0,0,0
6040.8,30.33,30.33,19.90,0,0,0,0
6091.0,30.17,30.17,19.90,0,0,0,0
6140.4,30.30,30.30,19.90,0,0,0,0
6190.1,24.37,24.37,19.90,0,0,0,0
6237.8,29.12,29.12,19.90,0,0,0,0
6288.0,28.72,28.72,19.90,0,0,0,0
6338.4,29.47,29.47,19.90,0,0,0,0
6389.4,24.60,24.60,19.90,0,0,0,0
6436.3,27.63,27.63,20.06,0,0,0,0
6486.4,27.79,27.79,20.06,0,0,0,0
6538.3,29.56,29.56,20.06,0,0,0,0
6589.4,25.51,25.51,20.06,0,0,0,0
6636.3,28.51,28.51,20.06,0,0,0,0
6685.9,27.65,27.65,20.06,0,0,0,0
6736.2,27.60,27.60,20.06,0,0,0,0
6786.6,24.54,24.54,20.06,0,0,0,0
6835.0,27.08,27.08,20.06,0,0,0,0
6885.6,28.17,28.17,20.06,0,0,0,0
6937.1,29.53,29.53,20.08,0,0,0,0
6988.2,27.38,27.38,20.08,0,0,0,0
7037.7,26.92,26.92,20.08,0,0,0,0
7088.0,27.47,27.47,20.08,0,0,0,0
7136.7,26.19,26.19,20.08,0,0,0,0
7188.6,25.49,25.49,20.08,0,0,0,0
7238.5,27.88,27.88,20.08,0,0,0,0
7288.5,28.81,28.81,20.08,0,0,0,0
7337.5,28.31,28.31,20.08,0,0,0,0
7388.3,24.23,24.23,20.08,0,0,0,0
7436.7,28.41,28.41,19.92,0,0,0,0
7490.3,31.84,31.84,19.92,0,0,0,0
7541.4,33.55,33.55,19.92,0,0,0,0
7590.7,29.91,29.91,19.92,0,0,0,0
7635.3,27.67,27.67,19.92,0,0,0,0
7687.3,29.39,29.39,19.92,0,0,0,0
7738.0,30.22,30.22,19.92,0,0,0,0
7788.5,24.96,24.96,19.92,0,0,0,0
7836.8,28.75,28.75,19.92,0,0,0,0
7886.4,28.89,28.89,19.92,0,0,0,0
7938.4,30.34,30.34,20.04,0,0,0,0
7988.9,25.08,25.08,20.04,0,0,0,0
8036.5,28.48,28.48,20.04,0,0,0,0
8083.9,26.33,26.33,20.04,0,0,0,0
8136.5,28.91,28.91,20.04,0,0,0,0
8187.4,25.76,25.76,20.04,0,0,0,0
8234.5,27.82,27.82,20.04,0,0,0,0
8285.1,28.75,28.75,20.04,0,0,0,0
8338.8,32.10,32.10,20.04,0,0,0,0
8389.0,25.64,25.64,20.04,0,0,0,0
8432.9,27.18,27.18,20.09,0,0,0,0
8484.3,28.96,28.96,20.09,0,0,0,0
8534.2,29.11,29.11,20.09,0,0,0,0
8586.8,28.22,28.22,20.09,0,0,0,0
8632.4,27.24,27.24,20.09,0,0,0,0
8691.8,37.26,37.26,20.09,0,0,0,0
8736.0,32.27,32.27,20.09,0,0,0,0
8786.2,31.72,31.72,20.09,0,0,0,0
8832.1,26.54,26.54,20.09,0,0,0,0
8882.9,28.58,28.58,20.09,0,0,0,0
8933.3,29.82,29.82,20.09,0,0,0,0
8982.7,29.75,29.75,20.09,0,0,0,0
9031.7,25.52,25.52,20.09,0,0,0,0
9081.9,30.01,30.01,20.09,0,0,0,0
9131.2,28.41,28.41,20.09,0,0,0,0
9181.7,28.26,28.26,20.09,0,0,0,0
9230.2,23.62,23.62,20.09,0,0,0,0
9280.4,28.43,28.43,20.09,0,0,0,0
9331.5,29.34,29.34,20.09,0,0,0,0
9381.6,29.42,29.42,20.09,0,0,0,0
9431.5,25.28,25.28,20.05,0,0,0,0
9484.0,32.93,32.93,20.05,0,0,0,0
9530.7,30.34,30.34,20.05,0,0,0,0
9582.0,31.13,31.13,20.05,0,0,0,0
9633.5,27.63,27.63,20.05,0,0,0,0
9677.3,27.63,27.63,20.05,0,0,0,0
9728.9,28.76,28.76,20.05,0,0,0,0
9779.5,30.06,30.06,20.05,0,0,0,0
9829.1,24.25,24.25,20.05,0,0,0,0
9875.3,26.74,26.74,20.05,0,0,0,0
9929.3,29.39,29.39,20.13,0,0,0,0
9980.2,31.16,31.16,20.13,0,0,0,0
10029.4,26.26,26.26,20.13,0,0,0,0
10073.7,26.48,26.48,20.13,0,0,0,0
10126.0,28.91,28.91,20.13,0,0,0,0
10177.5,29.99,29.99,20.13,0,0,0,0
10228.6,24.80,24.80,20.13,0,0,0,0
10274.7,27.16,27.16,20.13,0,0,0,0
10326.2,27.80,27.80,20.13,0,0,0,0
10376.8,28.66,28.66,20.13,0,0,0,0
10427.5,24.57,24.57,20.02,0,0,0,0
10475.7,27.13,27.13,20.02,0,0,0,0
10526.7,28.32,28.32,20.02,0,0,0,0
10579.7,31.46,31.46,20.02,0,0,0,0
10630.4,25.14,25.14,20.02,0,0,0,0
10674.9,27.46,27.46,20.02,0,0,0,0
10726.5,28.88,28.88,20.02,0,0,0,0
10776.1,27.92,27.92,20.02,0,0,0,0
10827.3,25.27,25.27,20.02,0,0,0,0
10874.1,27.18,27.18,20.02,0,0,0,0
10925.1,28.30,28.30,20.05,0,0,0,0
10975.9,28.87,28.87,20.05,0,0,0,0
11027.7,25.62,25.62,20.05,0,0,0,0
11072.3,26.73,26.73,20.05,0,0,0,0
11130.1,30.66,30.66,20.05,0,0,0,0
11178.1,32.57,32.57,20.05,0,0,0,0
11229.7,27.26,27.26,20.05,0,0,0,0
11272.2,26.56,26.56,20.05,0,0,0,0
11324.4,27.90,27.90,20.05,0,0,0,0
11376.9,30.95,30.95,20.05,0,0,0,0
11427.6,26.43,26.43,20.06,0,0,0,0
11471.7,26.53,26.53,20.06,0,0,0,0
11523.2,27.50,27.50,20.06,0,0,0,0
11577.0,31.50,31.50,20.06,0,0,0,0
11629.2,27.80,27.80,20.06,0,0,0,0
11674.6,27.14,27.14,20.06,0,0,0,0
11724.6,29.06,29.06,20.06,0,0,0,0
11775.0,29.82,29.82,20.06,0,0,0,0
11825.7,30.46,30.46,20.06,0,0,0,0
11880.1,29.34,29.34,20.06,0,0,0,0
11923.7,30.41,30.41,20.06,0,0,0,0
11972.7,29.68,29.68,20.06,0,0,0,0
12024.5,30.34,30.34,20.06,0,0,0,0
12071.0,25.40,25.40,20.06,0,0,0,0
12122.1,29.37,29.37,20.06,0,0,0,0
12172.3,30.57,30.57,20.06,0,0,0,0
12223.0,29.79,29.79,20.06,0,0,0,0
12270.4,23.26,23.26,20.06,0,0,0,0
12321.7,25.15,25.15,20.06,0,0,0,0
12372.5,28.31,28.31,20.06,0,0,0,0
12422.6,29.36,29.36,20.05,0,0,0,0
12469.9,22.99,22.99,20.05,0,0,0,0
12521.2,28.83,28.83,20.05,0,0,0,0
12571.3,27.76,27.76,20.05,0,0,0,0
12623.1,30.99,30.99,20.05,0,0,0,0
12671.3,26.77,26.77,20.05,0,0,0,0
12721.0,28.86,28.86,20.05,0,0,0,0
12770.7,29.63,29.63,20.05,0,0,0,0
12823.1,31.59,31.59,20.05,0,0,0,0
12873.5,28.79,28.79,20.05,0,0,0,0
12919.4,28.88,28.88,20.07,0,0,0,0
12969.8,29.56,29.56,20.07,0,0,0,0
13020.9,30.26,30.26,20.07,0,0,0,0
13070.8,24.55,24.55,20.07,0,0,0,0
13121.1,29.95,29.95,20.07,0,0,0,0
13171.3,30.20,30.20,20.07,0,0,0,0
13221.3,30.86,30.86,20.07,0,0,0,0
13270.6,25.27,25.27,20.07,0,0,0,0
13316.2,26.73,26.73,20.07,0,0,0,0
13368.0,27.76,27.76,20.07,0,0,0,0
13421.8,32.31,32.31,20.07,0,0,0,0
13470.7,25.93,25.93,20.07,0,0,0,0
13524.1,27.66,27.66,20.07,0,0,0,0
13575.2,31.34,31.34,20.07,0,0,0,0
13625.7,32.55,32.55,20.07,0,0,0,0
13671.0,28.45,28.45,20.07,0,0,0,0
13722.5,29.83,29.83,20.07,0,0,0,0
13771.0,29.53,29.53,20.07,0,0,0,0
13820.7,29.12,29.12,20.07,0,0,0,0
13872.9,26.61,26.61,20.07,0,0,0,0
13920.0,30.27,30.27,19.96,0,0,0,0
13967.7,28.19,28.19,19.96,0,0,0,0
14019.6,30.21,30.21,19.96,0,0,0,0
14070.7,25.01,25.01,19.96,0,0,0,0
14119.6,30.29,30.29,19.96,0,0,0,0
14168.8,29.02,29.02,19.96,0,0,0,0
14221.0,31.47,31.47,19.96,0,0,0,0
14271.6,25.88,25.88,19.96,0,0,0,0
14316.2,27.91,27.91,19.96,0,0,0,0
14366.8,28.47,28.47,19.96,0,0,0,0
14418.9,30.32,30.32,20.08,0,0,0,0
14468.9,24.43,24.43,20.08,0,0,0,0
14515.7,27.65,27.65,20.08,0,0,0,0
14567.3,29.46,29.46,20.08,0,0,0,0
14619.9,32.14,32.14,20.08,0,0,0,0
14670.2,27.05,27.05,20.08,0,0,0,0
14723.6,30.39,30.39,20.08,0,0,0,0
14768.1,30.90,30.90,20.08,0,0,0,0
14818.5,32.11,32.11,20.08,0,0,0,0
14869.6,26.10,26.10,20.08,0,0,0,0
14912.2,27.00,27.00,20.09,0,0,0,0
14965.6,30.30,30.30,20.09,0,0,0,0
15016.3,30.84,30.84,20.09,0,0,0,0
15067.3,25.80,25.80,20.09,0,0,0,0
15111.8,26.89,26.89,20.09,0,0,0,0
15166.4,31.19,31.19,20.09,0,0,0,0
15216.8,31.17,31.17,20.09,0,0,0,0
15266.4,25.73,25.73,20.09,0,0,0,0
15310.9,26.48,26.48,20.09,0,0,0,0
15359.9,25.44,25.44,20.09,0,0,0,0
15413.4,28.42,28.42,20.05,0,0,0,0
15463.7,26.56,26.56,20.05,0,0,0,0
15510.6,25.07,25.07,20.05,0,0,0,0
15563.2,27.10,27.10,20.05,0,0,0,0
15613.7,27.98,27.98,20.05,0,0,0,0
15666.0,26.76,26.76,20.05,0,0,0,0
15712.2,27.25,27.25,20.05,0,0,0,0
15764.1,28.79,28.79,20.05,0,0,0,0
15814.8,29.12,29.12,20.05,0,0,0,0
15866.5,25.75,25.75,20.05,0,0,0,0
15921.5,35.04,35.04,19.96,0,0,0,0
15970.1,34.64,34.64,19.96,0,0,0,0
16019.4,33.94,33.94,19.96,0,0,0,0
16069.3,26.44,26.44,19.96,0,0,0,0
16112.4,26.44,26.44,19.96,0,0,0,0
16164.3,28.41,28.41,19.96,0,0,0,0
16214.1,28.27,28.27,19.96,0,0,0,0
16265.0,25.68,25.68,19.96,0,0,0,0
16311.7,26.22,26.22,19.96,0,0,0,0
16363.1,28.09,28.09,19.96,0,0,0,0
16413.1,28.43,28.43,20.05,0,0,0,0
16463.4,26.31,26.31,20.05,0,0,0,0
16511.1,24.67,24.67,20.05,0,0,0,0
16565.3,29.68,29.68,20.05,0,0,0,0
16615.9,31.31,31.31,20.05,0,0,0,0
16666.4,28.67,28.67,20.05,0,0,0,0
16712.3,26.98,26.98,20.05,0,0,0,0
16763.7,30.51,30.51,20.05,0,0,0,0
16813.3,30.14,30.14,20.05,0,0,0,0
16863.4,30.46,30.46,20.05,0,0,0,0
16912.2,28.30,28.30,20.09,0,0,0,0
16961.1,29.51,29.51,20.09,0,0,0,0
17010.9,29.87,29.87,20.09,0,0,0,0
17061.9,29.70,29.70,20.09,0,0,0,0
17110.5,28.85,28.85,20.09,0,0,0,0
17161.3,31.45,31.45,20.09,0,0,0,0
17210.3,30.26,30.26,20.09,0,0,0,0
17260.6,30.79,30.79,20.09,0,0,0,0
17310.7,24.82,24.82,20.09,0,0,0,0
17356.0,27.26,27.26,20.09,0,0,0,0
17407.4,28.14,28.14,20.13,0,0,0,0
17457.9,29.08,29.08,20.13,0,0,0,0
17507.7,27.25,27.25,20.13,0,0,0,0
17556.8,29.02,29.02,20.13,0,0,0,0
17608.2,30.43,30.43,20.13,0,0,0,0
17657.6,30.30,30.30,20.13,0,0,0,0
17709.0,25.16,25.16,20.13,0,0,0,0
17755.1,27.35,27.35,20.13,0,0,0,0
17805.9,28.43,28.43,20.13,0,0,0,0
17854.3,26.79,26.79,20.13,0,0,0,0
17906.9,28.16,28.16,20.10,0,0,0,0
17954.0,27.74,27.74,20.10,0,0,0,0
18004.0,28.23,28.23,20.10,0,0,0,0
18055.4,29.86,29.86,20.10,0,0,0,0
18106.3,26.53,26.53,20.10,0,0,0,0
18152.4,27.37,27.37,20.10,0,0,0,0
18204.2,29.28,29.28,20.10,0,0,0,0
18255.3,30.43,30.43,20.10,0,0,0,0
18309.4,34.07,34.07,20.10,0,0,0,0
18352.3,27.82,27.82,20.10,0,0,0,0
18404.8,30.17,30.17,20.09,0,0,0,0
18453.8,29.90,29.90,20.09,0,0,0,0
18505.2,29.37,29.37,20.09,0,0,0,0
18552.6,27.90,27.90,20.09,0,0,0,0
18603.5,29.11,29.11,20.09,0,0,0,0
18653.4,29.13,29.13,20.09,0,0,0,0
18703.5,28.95,28.95,20.09,0,0,0,0
18753.0,27.05,27.05,20.09,0,0,0,0
18802.7,29.91,29.91,20.09,0,0,0,0
18852.5,29.20,29.20,20.09,0,0,0,0
18902.5,29.22,29.22,20.06,0,0,0,0
18952.2,24.43,24.43,20.06,0,0,0,0
19001.5,29.49,29.49,20.06,0,0,0,0
19051.4,29.96,29.96,20.06,0,0,0,0
19102.0,29.76,29.76,20.06,0,0,0,0
19150.6,25.98,25.98,20.06,0,0,0,0
19201.1,30.31,30.31,20.06,0,0,0,0
19251.0,29.89,29.89,20.06,0,0,0,0
19302.3,30.56,30.56,20.06,0,0,0,0
19351.4,26.53,26.53,20.06,0,0,0,0
19398.4,28.03,28.04,20.08,0,0,0,0
19448.2,27.39,27.39,20.08,0,0,0,0
19498.9,28.06,28.06,20.08,0,0,0,0
19548.8,24.50,24.50,20.08,0,0,0,0
19599.0,28.56,28.56,20.08,0,0,0,0
19650.7,30.29,30.29,20.08,0,0,0,0
19700.4,30.70,30.70,20.08,0,0,0,0
19751.2,24.97,24.97,20.08,0,0,0,0
19800.9,31.70,31.70,20.08,0,0,0,0
19848.8,29.24,29.24,20.08,0,0,0,0
19900.1,30.50,30.50,20.05,0,0,0,0
19949.6,24.37,24.37,20.05,0,0,0,0
19998.9,26.69,26.69,20.05,0,0,0,0
20048.5,29.03,29.03,20.05,0,0,0,0
20100.2,30.03,30.03,20.05,0,0,0,0
20150.1,24.75,24.75,20.05,0,0,0,0
20199.3,28.91,28.91,20.05,0,0,0,0
20249.4,29.12,29.13,20.05,0,0,0,0
20300.1,30.23,30.23,20.05,0,0,0,0
20349.9,24.69,24.69,20.05,0,0,0,0
20397.5,28.57,28.57,20.00,0,0,0,0
20447.8,28.95,28.95,20.00,0,0,0,0
20499.2,29.62,29.62,20.00,0,0,0,0
20549.0,24.18,24.18,20.00,0,0,0,0
20597.4,28.60,28.60,20.00,0,0,0,0
20652.2,33.32,33.32,20.00,0,0,0,0
20707.1,38.60,38.60,20.00,0,0,0,0
20751.0,27.92,27.92,20.00,0,0,0,0
20801.6,28.64,28.64,20.00,0,0,0,0
20852.7,29.63,29.63,20.00,0,0,0,0
20903.8,31.56,31.56,19.89,0,0,0,0
20950.4,25.18,25.18,19.89,0,0,0,0
21001.9,29.18,29.18,19.89,0,0,0,0
21053.2,29.47,29.47,19.89,0,0,0,0
21102.7,29.94,29.94,19.89,0,0,0,0
21150.1,22.71,22.71,19.89,0,0,0,0
21200.8,28.28,28.28,19.89,0,0,0,0
21250.9,27.90,27.90,19.89,0,0,0,0
21301.2,28.60,28.60,19.89,0,0,0,0
21349.6,23.56,23.56,19.89,0,0,0,0
21397.1,25.20,25.20,20.01,0,0,0,0
21448.7,27.58,27.58,20.01,0,0,0,0
21498.9,27.60,27.60,20.01,0,0,0,0
21555.9,30.12,30.12,20.01,0,0,0,0
21599.4,29.13,29.13,20.01,0,0,0,0
21649.3,28.16,28.16,20.01,0,0,0,0
21700.8,29.82,29.82,20.01,0,0,0,0
21750.3,24.41,24.41,20.01,0,0,0,0
21797.9,28.80,28.80,20.01,0,0,0,0
21847.7,28.75,28.75,20.01,0,0,0,0
21898.3,28.94,28.94,20.12,0,0,0,0
21950.2,26.11,26.11,20.12,0,0,0,0
21999.8,30.34,30.34,20.12,0,0,0,0
22048.0,28.29,28.29,20.12,0,0,0,0
22100.3,30.55,30.55,20.12,0,0,0,0
22151.1,25.81,25.81,20.12,0,0,0,0
22195.1,26.88,26.88,20.12,0,0,0,0
22246.7,28.07,28.07,20.12,0,0,0,0
22298.5,30.26,30.26,20.12,0,0,0,0
22348.5,23.84,23.84,20.12,0,0,0,0
22395.2,27.27,27.27,20.03,0,0,0,0
22446.1,27.45,27.45,20.03,0,0,0,0
22497.6,28.68,28.68,20.03,0,0,0,0
22548.9,25.48,25.48,20.03,0,0,0,0
22594.5,26.97,26.97,20.03,0,0,0,0
22646.2,28.79,28.79,20.03,0,0,0,0
22697.3,29.47,29.47,20.03,0,0,0,0
22747.7,25.01,25.01,20.03,0,0,0,0
22793.7,27.27,27.27,20.03,0,0,0,0
22844.1,27.68,27.68,20.03,0,0,0,0
22894.2,27.54,27.54,20.08,0,0,0,0
22946.0,25.53,25.53,20.08,0,0,0,0
22992.5,25.67,25.67,20.08,0,0,0,0
23044.6,28.50,28.50,20.08,0,0,0,0
23092.9,26.61,26.61,20.08,0,0,0,0
23144.6,26.45,26.45,20.08,0,0,0,0
23193.0,27.27,27.27,20.08,0,0,0,0
23244.0,28.03,28.03,20.08,0,0,0,0
23294.2,27.71,27.71,20.08,0,0,0,0
23345.5,25.31,25.31,20.08,0,0,0,0
23392.3,26.01,26.01,20.03,0,0,0,0
23443.7,28.83,28.83,20.03,0,0,0,0
23493.5,29.21,29.21,20.03,0,0,0,0
23546.2,28.74,28.74,20.03,0,0,0,0
23589.8,26.54,26.54,20.03,0,0,0,0
23641.5,26.94,26.94,20.03,0,0,0,0
23691.6,27.35,27.35,20.03,0,0,0,0
23743.6,27.76,27.76,20.03,0,0,0,0
23789.9,24.64,24.64,20.03,0,0,0,0
23841.8,27.18,27.18,20.03,0,0,0,0
23892.4,27.89,27.89,20.05,0,0,0,0
23943.9,27.87,27.87,20.05,0,0,0,0
23990.9,25.53,25.53,20.05,0,0,0,0
24043.0,29.11,29.11,20.05,0,0,0,0
24091.4,27.79,27.79,20.05,0,0,0,0
24143.1,29.14,29.14,20.05,0,0,0,0
24191.2,27.39,27.39,20.05,0,0,0,0
24241.6,30.25,30.25,20.05,0,0,0,0
24296.8,35.41,35.41,20.05,0,0,0,0
24344.9,33.53,33.53,20.05,0,0,0,0
24389.8,26.54,26.54,20.13,0,0,0,0
24437.1,27.17,27.17,20.13,0,0,0,0
24488.9,28.65,28.65,20.13,0,0,0,0
24540.6,30.32,30.32,20.13,0,0,0,0
24590.3,24.42,24.42,20.13,0,0,0,0
24637.2,28.72,28.72,20.13,0,0,0,0
24688.1,29.43,29.43,20.13,0,0,0,0
24739.1,30.26,30.26,20.13,0,0,0,0
24789.0,24.19,24.19,20.13,0,0,0,0
24835.6,28.00,28.00,20.13,0,0,0,0
24886.7,28.29,28.29,20.12,0,0,0,0
24938.7,30.52,30.52,20.12,0,0,0,0
24989.3,24.92,24.92,20.12,0,0,0,0
25034.9,27.39,27.39,20.12,0,0,0,0
25085.7,28.47,28.47,20.12,0,0,0,0
25136.7,29.45,29.45,20.12,0,0,0,0
25187.8,25.25,25.25,20.12,0,0,0,0
25232.0,26.12,26.12,20.12,0,0,0,0
25284.2,27.69,27.69,20.12,0,0,0,0
25335.3,29.46,29.46,20.12,0,0,0,0
25386.7,25.75,25.75,20.09,0,0,0,0
25431.6,26.34,26.34,20.09,0,0,0,0
25481.5,25.37,25.37,20.09,0,0,0,0
25536.4,30.07,30.07,20.09,0,0,0,0
25587.3,24.94,24.94,20.09,0,0,0,0
25632.6,27.25,27.25,20.09,0,0,0,0
25684.2,27.94,27.94,20.09,0,0,0,0
25733.6,27.95,27.96,20.09,0,0,0,0
25786.7,27.97,27.97,20.09,0,0,0,0
25831.2,27.08,27.08,20.09,0,0,0,0
25882.9,28.07,28.07,20.04,0,0,0,0
25933.5,28.82,28.82,20.04,0,0,0,0
25985.4,26.82,26.82,20.04,0,0,0,0
26040.9,34.80,34.80,20.04,0,0,0,0
26082.8,30.34,30.34,20.04,0,0,0,0
26134.1,30.59,30.59,20.04,0,0,0,0
26183.7,31.02,31.02,20.04,0,0,0,0
26231.2,28.70,28.70,20.04,0,0,0,0
26281.8,30.33,30.33,20.04,0,0,0,0
26331.3,30.11,30.11,20.04,0,0,0,0
26381.0,30.22,30.22,20.16,0,0,0,0
26431.3,26.05,26.05,20.16,0,0,0,0
26477.5,28.17,28.17,20.16,0,0,0,0
26528.6,29.34,29.34,20.16,0,0,0,0
26579.9,30.92,30.92,20.16,0,0,0,0
26629.8,24.60,24.60,20.16,0,0,0,0
26674.3,26.45,26.45,20.16,0,0,0,0
26727.6,29.56,29.56,20.16,0,0,0,0
26777.5,29.81,29.81,20.16,0,0,0,0
26830.4,26.97,26.97,20.16,0,0,0,0
26876.1,28.30,28.30,20.09,0,0,0,0
26926.6,28.84,28.84,20.09,0,0,0,0
26978.4,30.17,30.17,20.09,0,0,0,0
27029.3,24.52,24.52,20.09,0,0,0,0
27075.3,28.05,28.05,20.09,0,0,0,0
27125.8,28.58,28.58,20.09,0,0,0,0
27177.4,29.86,29.86,20.09,0,0,0,0
27228.2,25.38,25.38,20.09,0,0,0,0
27274.3,27.68,27.68,20.09,0,0,0,0
27325.4,29.22,29.22,20.09,0,0,0,0
27376.9,30.79,30.79,20.11,0,0,0,0
27427.6,27.34,27.34,20.11,0,0,0,0
27471.1,26.53,26.53,20.11,0,0,0,0
27523.6,28.13,28.13,20.11,0,0,0,0
27575.2,29.71,29.71,20.11,0,0,0,0
27626.8,26.57,26.57,20.11,0,0,0,0
27670.8,26.67,26.67,20.11,0,0,0,0
27722.5,28.25,28.25,20.11,0,0,0,0
27774.4,30.21,30.21,20.11,0,0,0,0
27825.4,31.56,31.56,20.11,0,0,0,0
27870.3,26.63,26.63,20.11,0,0,0,0
27921.3,25.10,25.10,20.11,0,0,0,0
27973.4,29.80,29.80,20.11,0,0,0,0
28023.5,30.55,30.55,20.11,0,0,0,0
28071.8,27.78,27.78,20.11,0,0,0,0
28121.8,29.06,29.06,20.11,0,0,0,0
