Time_ms,Algo_ms,E2E_ms,FPS,ErrX,ErrY,Yaw_Cmd,Pitch_Cmd
6406.7,29.50,29.50,20.00,0,0,0,0
6456.6,29.50,29.50,19.96,0,0,0,0
6507.2,27.30,27.30,19.96,0,0,0,0
6552.3,26.61,26.61,19.96,0,0,0,0
6606.3,29.82,29.82,19.96,0,0,0,0
6656.1,30.66,30.66,19.96,0,0,0,0
6707.7,27.26,27.26,19.96,0,0,0,0
6752.4,26.50,26.50,19.96,0,0,0,0
6802.4,27.21,27.21,19.96,0,0,0,0
6854.5,29.61,29.61,19.96,0,0,0,0
6907.0,28.75,28.75,19.96,0,0,0,0
6952.5,26.64,26.64,20.04,0,0,0,0
7004.4,29.11,29.11,20.04,0,0,0,0
7054.8,28.92,28.92,20.04,0,0,0,0
7105.9,27.24,27.24,20.04,0,0,0,0
7152.9,25.96,25.96,20.04,0,0,0,0
7209.8,35.35,35.35,20.04,0,0,0,0
7255.9,32.05,32.05,20.04,0,0,0,0
7305.1,30.19,30.19,20.04,0,0,0,0
7353.8,28.74,28.74,20.04,0,0,0,0
7409.5,35.82,35.82,20.04,0,0,0,0
7455.0,31.86,31.86,20.09,0,0,0,0
7506.3,31.18,31.18,20.09,0,0,0,0
7565.5,38.26,38.26,20.09,0,0,0,0
7609.1,32.01,32.01,20.09,0,0,0,0
7658.5,31.23,31.23,20.09,0,0,0,0
7709.6,24.72,24.72,20.09,0,0,0,0
7753.3,26.76,26.76,20.09,0,0,0,0
7805.3,28.26,28.26,20.09,0,0,0,0
7856.9,29.95,29.95,20.09,0,0,0,0
7908.4,26.53,26.53,20.09,0,0,0,0
7957.1,28.79,28.79,19.87,0,0,0,0
8007.0,29.56,29.56,19.87,0,0,0,0
8056.6,30.18,30.18,19.87,0,0,0,0
8107.7,26.78,26.78,19.87,0,0,0,0
8152.6,26.53,26.53,19.87,0,0,0,0
8202.9,27.61,27.61,19.87,0,0,0,0
8255.3,30.00,30.00,19.87,0,0,0,0
8307.2,31.86,31.86,19.87,0,0,0,0
8354.4,27.65,27.65,19.87,0,0,0,0
8406.3,29.51,29.51,19.87,0,0,0,0
8456.6,30.09,30.09,20.01,0,0,0,0
8509.2,26.88,26.88,20.01,0,0,0,0
8553.0,26.37,26.37,20.01,0,0,0,0
8605.1,28.54,28.54,20.01,0,0,0,0
8654.9,28.42,28.42,20.01,0,0,0,0
8712.8,35.65,35.65,20.01,0,0,0,0
8757.7,29.96,29.96,20.01,0,0,0,0
8810.6,32.78,32.78,20.01,0,0,0,0
8859.0,32.36,32.36,20.01,0,0,0,0
8910.2,26.70,26.70,20.01,0,0,0,0
8958.0,31.64,31.64,19.99,0,0,0,0
9008.6,31.66,31.66,19.99,0,0,0,0
9058.0,31.21,31.21,19.99,0,0,0,0
9109.4,26.02,26.02,19.99,0,0,0,0
9152.9,27.09,27.09,19.99,0,0,0,0
9204.9,29.31,29.31,19.99,0,0,0,0
9254.6,29.22,29.22,19.99,0,0,0,0
9306.0,29.74,29.74,19.99,0,0,0,0
9353.1,25.68,25.68,19.99,0,0,0,0
9404.6,29.61,29.61,19.99,0,0,0,0
9455.1,30.13,30.13,20.09,0,0,0,0
9506.3,31.79,31.79,20.09,0,0,0,0
9553.8,26.65,26.65,20.09,0,0,0,0
9605.7,31.37,31.37,20.09,0,0,0,0
9654.9,30.96,30.96,20.09,0,0,0,0
9705.9,31.47,31.47,20.09,0,0,0,0
9752.8,25.87,25.87,20.09,0,0,0,0
9804.1,30.78,30.78,20.09,0,0,0,0
9857.1,33.93,33.93,20.09,0,0,0,0
9905.4,32.36,32.36,20.09,0,0,0,0
9957.7,34.50,34.50,20.08,0,0,0,0
10002.7,31.02,31.02,20.08,0,0,0,0
10053.6,31.88,31.88,20.08,0,0,0,0
10102.9,31.17,31.17,20.08,0,0,0,0
10152.5,26.25,26.25,20.08,0,0,0,0
10199.8,28.85,28.85,20.08,0,0,0,0
10250.7,28.83,28.83,20.08,0,0,0,0
10302.0,30.90,30.90,20.08,0,0,0,0
10352.2,25.45,25.45,20.08,0,0,0,0
10399.1,29.46,29.46,20.08,0,0,0,0
10449.8,29.97,29.97,20.11,0,0,0,0
10501.4,31.09,31.09,20.11,0,0,0,0
10551.1,24.73,24.73,20.11,0,0,0,0
10597.7,27.93,27.93,20.11,0,0,0,0
10649.6,29.64,29.64,20.11,0,0,0,0
10700.5,30.46,30.46,20.11,0,0,0,0
10750.8,24.33,24.33,20.11,0,0,0,0
10797.5,28.01,28.01,20.11,0,0,0,0
10849.3,30.38,30.38,20.11,0,0,0,0
10900.4,31.89,31.89,20.11,0,0,0,0
10951.2,26.90,26.90,20.05,0,0,0,0
11003.6,35.88,35.88,20.05,0,0,0,0
11048.4,30.75,30.75,20.05,0,0,0,0
11095.9,28.54,28.54,20.05,0,0,0,0
11149.5,26.52,26.52,20.05,0,0,0,0
11193.1,27.30,27.30,20.05,0,0,0,0
11245.3,28.97,28.97,20.05,0,0,0,0
11298.1,31.34,31.34,20.05,0,0,0,0
11349.2,26.31,26.31,20.05,0,0,0,0
11393.2,27.55,27.55,20.05,0,0,0,0
11445.1,29.20,29.20,20.12,0,0,0,0
11494.7,29.09,29.09,20.12,0,0,0,0
11545.3,28.09,28.09,20.12,0,0,0,0
11603.4,35.75,35.75,20.12,0,0,0,0
11646.6,31.16,31.16,20.12,0,0,0,0
11700.5,34.75,34.75,20.12,0,0,0,0
11751.3,33.48,33.48,20.12,0,0,0,0
11795.4,28.39,28.39,20.12,0,0,0,0
11849.7,32.87,32.87,20.12,0,0,0,0
11900.0,32.87,32.87,20.12,0,0,0,0
11951.0,29.65,29.65,19.97,0,0,0,0
11994.5,27.39,27.39,19.97,0,0,0,0
12046.4,29.30,29.30,19.97,0,0,0,0
12096.5,29.54,29.54,19.97,0,0,0,0
12148.7,26.76,26.76,19.97,0,0,0,0
12193.1,27.14,27.14,19.97,0,0,0,0
12245.2,29.42,29.42,19.97,0,0,0,0
12295.4,29.72,29.72,19.97,0,0,0,0
12346.5,27.42,27.42,19.97,0,0,0,0
12393.0,26.30,26.30,19.97,0,0,0,0
12443.9,28.79,28.79,20.06,0,0,0,0
12499.2,35.05,35.05,20.06,0,0,0,0
12548.6,34.74,34.74,20.06,0,0,0,0
12593.7,28.15,28.15,20.06,0,0,0,0
12645.0,29.11,29.11,20.06,0,0,0,0
12695.5,29.78,29.78,
